Utterance,Type,Dialogue Act
"Thik ase. Apni ki apnar khawar simaboddho korechen? Apni janen, er age naki apni dieting korechen?",T,irq
"Ami bolte chhachi, ami onuman kori, dieting apni eti ke bibechona korben na karon ami sadharonoto aro swasthokor khawar chesta kori. Aar haan, ami bolte chhaci, ami ei charpasher bishoye joto assignment aar stress niye kaj korachilam. Tai haan, eto ekta ashtir somoy. Thik ase. Thik ase.",P,id
"Ami apnake bolte chhachi je ami atat prothomikbhabe prochur note nite pochondo kori tai amar kache ki ghoteche ta somporkhe bhalo dharonar royeche. Tai aro ki cholchilo? Thik ase, tai bondhuder sathe shonibarer rate mato shonachhe. Apni je boktir pochondo koren je apni shudhu bolechen apni kichu dating ache dekho?",T,irq
Ami satyoi pochondo kori je ami bhalo-bhabe aghri chhilam. Mojadar. Haan.,P,id
"Thik achhe. Thik achhe. Ami dukkhito. Thik achhe, tai apni aagrohi dhornor. Haan. Aar tarpor apni kemon chhilen serokom shonachhen, tarpor apni kemon chhilen ta niye apni aro udvigno bodh korte shurukorechen. Apni kivabe apnar poshakti anubhav korechen ta dekhe. Haan.",T,irq
"Mane, ami akhoni take dekhar porikolpona korini. Haan, haan, eta thik, eta chhilo haan, dekhte sotik poshak.",P,id
"Thik achhe. Aar tai je tarpor, tarpor ki tarpor ki hoyeche je apni fire yean apartment khabar shekhane. Aar tarpor apni sofaay boshechilen aar apnar mone hoyeche je apni nijontoron hariyechen.",T,irq
"Haan. Aar tarpor ami je pore onumon, bichana age ami nishchit. Thik achhe. Bathroom-e jao. Thik achhe.",P,id
Thik achhe. Eta shudhu ekta adorsho drishyakolpo dhornor.,T,orq
"Haan. Mane, haan, age khacchi. Thik achhe.",P,od
"Thik achhe. Aar tarpor um, tai apni apartment bari te giyechhilam.",T,irq
Apnar junior bochor. Tai amar tritiyo borsho.,P,id
"School-e, aar apni ki kaj korchen?",T,irq
English-e major na?,P,crq
"Haan. Karon ami bochorer somoy somporko chintachhilam, tai asche ba kon prokolpo asche, tai, apnar jonno digonte boro kichu achhe?",T,cd
"Mane, madhyoborti somoyer moto.",P,id
Thik achhe. Thik achhe. Thik achhe.,T,ack
"Ah, haan, amar ekta midterm-er jonno odhyon korchi aar Brihospotibar raate moto, Shukrobar amar poriksha chhilo, aar amar roommate dhornor tar premikke onek beshi peye geche. Aar eti besh bhirto koron she janot je amar odhyoner jonno ekta poriksha ache aar jemon, ami porashona korte bari te thakte pochondo kori. Ami chai na, ami library te thakte chai na. Jemon, ami amar ghor-e aar amar bichanay thakte chai aar tarai kromogoto sofaay bosar ghor-e thake. Aar haan, tara besh jore. Tai eti hawashajonok aar haan, eti besh chaper. Thik achhe.",P,id
"Eta moto shonachchhe. Um, tomar roommate-der naam ki?",T,irq
Cathy.,P,id
"Kaiti. Thik ache. Thik ache. Tahole Kaitir ekjon roommate ache ei ghot shoptahe prai sei sekhane chhilo besh kichhuta boyfriend, tar boyfriend. Thik ache. Ebong tarpor apni adhyayan korar chesta korchen ebong apni ki tader sathe golmale porekshithe bangla apni virakt korechen?",T,irq
"Mane, se janoto je amar ekoti modhyoborti somoy asche. Thik ache. Thik ache.",P,id
"Apnar mone hocche apni take bibhinno upayete janate chesta korechen ja apni janen, apnar kache kichu asche ebong apni porashona korte chan ebong jokhon eti shanto thake ebong apni shokkho hote chan focus kintu je moto shobdho. Tara kromogoto hangama dhorne korchhi sotyi apnar jonno kothokar, tai na? Apni jodi tar sathe kotha bolen, tahole kivabe eti apni virakt kore ba eti apniar jonno ekoti asli somossha se somporko eker por eka kotha bolen. Thik ache, se jano tar sathe kotha bolar khetre eto koreta ki kothin.",T,irq
"Mane, amra notun roommate, eke oporer sathe amader porichoy hoyechhilo. Tai amra eke oparki chini na.",P,id
"Thik ache. Thik ache, je artho hole. Thik ache.",T,crq
"Mane, se chirokal bache ache.",P,cd
"Thik ache. Thik ache. Thik ache. Thik ache. Thik ache, eta sahayok.",T,ack
"Haan, madhyomik bidyaloy, tai ba osto shreni, sambhobhot 12 ba 13?",P,cd
"Middle school, 12 ba 13 bochor boshi. Um, bhalo. Tai amra sekhane theke shuru korbo. Tomar babama shuni. Bolen.",T,irq
"Tai amar ma, Lisa, se, amar baba Steve. Amar boyos jokhon 10 bochor tokhon tara asle divorce hoye jay. Thik ache, tai tar porei abar biye kore. Thik ache.",P,id
"Thik ache, apnar ma ebong baba divorce hoyechhilo jokhon apni 10 bochor boshi chhilen. Ebong tarpor apni bolchen apnar ma abar biye korechen.",T,irq
Tar dui bochor pore. Thik ache. Thik ache.,P,id
Tomar kon bhaibon nei?,T,irq
Ami akhon tar duiti biye theke eti korchi.,P,id
"Thik ache. Thik ache. Ar seta ki chhele naki chhoto bon? Tar nam ki? Brook. Thik ache, tai ma abar biye korechen. Apnar sotyo baba eki ki? Bruce. Bruce. Thik ache. Thik ache. Thik ache. Thik ache.",T,irq
"Ami bolte chachchi, er pore, ba ki je netritve",P,id
Ki karon e bibahbichched hoyeche ba ki ghotche se somporkhe apnar ki dharonna ache?,T,irq
"Ami mone kori tara onek juddho korchhilo. Haan, sambhobhot seguli amar sobcheye smraniyo smriti. Haan, eti ekta maramari ebong baba, shudhu tara ar eke opare r kachakachi chhilo na. Ar ma gharer baire chhilen beshi.",P,id
Thik ache. Tarpor tarpor. Apnar boyos jokhon 10 tokhon tara bibahbichched kore.,T,irq
Matro dui bochorer kom.,P,id
Dui bochorer kom. Thik achhe. Eto taratari take abar biye kara apanar jonno kemon chhilo?,T,irq
"Mane, tara satyee eta pochhond kore. Hyan. Thik achhe.",P,id
"Sei samaykale, sei samaykale, karon ami jani apani madhyamik bidyaloyer kotha bolechilen, kintu sei samaykale jokhon tara tader biye niye somoshyay porechhilo. Apanar khawa kemon chhilo, apani janen? Ba rat somporke apanar anubhutir poriprekshite apani sei samaye kibhabe porichalona korchen? Aha.",T,irq
"Ami bolte chachchhi, ami anuman kori je ami tokhon khub beshi somosha chinte pari na.",P,id
"Apani ki karo sathe kotha bolchilen ba apani janen, karo sathe? Yukti-songgito anyo keu ki janten ki hochhe? Naki?",T,irq
"Mane, ami chhilam, amar thakurma, amar babar mayer khub kashakashi. Thik achhe.",P,id
Ebong se ki ghotechhe se somporke sachetan chhilo.,T,crq
"Hyan, se chhilo. Hyan. Tai tini oboshshoi sekhane chhilo. Thik achhe, ami amar babar kashakashi achi. Ami bolte chai.",P,cd
"Thik achhe, emonki sei samaye, ebong serokom shonachchhe. Apani khub kashakashi apani apanar babar mayer khub kashakashi.",T,irq
Hyan. Se ar ashepase nei. Kintu hyan.,P,id
"Oh, ami er jonno dukhito. Se kobe pash kore hai skul. Thik achhe, tai thik achhe, tai ekta noto koro thik achhe thik achhe thik achhe tai hyan oboshshoi nishchit koro je amra sei bishoye ekatu kotha boli thik achhe tai 10 ma ebong babar dui bochorer o kom boyoshe apanar mamri merir merir bruske talak deoya hoyechhe tai tarpor ki ghotal? Divorser por apani ki apanar babar sathe apanar sathe chilen?",T,irq
Amar mayer sathe aro janun amra ekti bhinn elakay chhle ashchi thik achhe amar babar theke khub beshi dure noy ami take ekti shaline porimaner moto dekhchhi tobe oboshshoi amar mayer sathe aro beshi chhilo,P,id
"Thik achhe, tahole tumi thik achhe, tahole tomar ma brus ebong tomar modhye brus, karon ami jani tumi tar sathe aro beshi somoy dekhte pachho jeta bhinn bhinn bhinn shohore chhle gese.",T,irq
"Ami thik achhe ekti shohor pochchhond kori, kintu skul pariborton ebong ki na.",P,id
"Thik achhe. Thik achhe. Tai ekati notun skule jawayar age, apani ki ekati public school ba private school chhilen?",T,irq
"Ekti public school noy, tarpor ekti private e switch korun",P,id
Switch na private school? Thik achhe. Thik achhe. Thik achhe. Thik achhe. Public school theke private school e jawar apanar jonno kemon chhilo?,T,irq
"Mane, ami eta niye uttejit chhilam na. Eti ekti aro uppity elaka moto dhore noy. Hyan, ami bolte chachchhi, eta ekdhoroner kothin chhilo, karon tara emon, jemon ekti private skule, ei lokera kichhu somoyer jonno eksathe chhilo. Ebong jehetu sekhaney kom lok ache, tara ekrokomi tai sobai eke oparke jane ebong tader group ache ebong ki nei.",P,id
"Thik achhe. Ebong tai je somoy kashakashi chhilo jokhon apani chhilen 1213 jokhon apani je padakshep. Thik achhe, tahole, mone hochhe sei samayta chhilo jokhon apani prothom apanar khawar sathe lorai karar bishoye sachetan chhilen.",T,irq
"Hyan, ami mone kori ami shuru korte pochchhond kori. Sathi, ebong ami amar mayer kash theke aro chap anubhob korechhi. Tini khub konthoshor chhilen. Amat khawar ebong amar chehara ebong ki na somporke amar dik.",P,id
"Oh, apni jokhon tar kach theke chap bolchilen tokhon apni anubhav korechilen kon upaye? Se ki apnake chap dichchhen?",T,irq
"Mane, se amake bhalo dekhte cheyechilo.",P,id
"Thik achhe. Apni aro ba thik achhe je apni mopsi hobe ki bolen moto. Thik achhe, thik achhe.",T,yq
Chul. Haan. Thik achhe.,P,ack
"Ebong mone hochhe apni jeta bolchhilen ta hol je amra apnake jiggasha korbo apnar kemon legeche. Ebong apni bolechhen apni bolechhen apni uttejit chhilen na. Apni uttejit chhilen na. Jemon ami uttejit chhilam na, kintu tai bole er mane ei no je apni khushi na hole mone hochhe na?",T,crq
Khushi tader janio din je ami school pochondo kori na.,P,cd
Thik achhe. Ebong tarpor apni jokhon ki jekhane jhuki ki hobe.,T,irq
"Ami thik pochondo kori, oh, apnar bhagyo banano mone kara uchit. Bhalo schooler moto. Thik achhe.",P,id
"Thik achhe. Well, onek upaye, moto, ek apnar mukh shobdho nirban kora hote pare, kintu ki bhalo, dhorne eta over pete ba eta shange dil pochondo ba, thik achhe. Tai ebong tarpor apni tar shobdo theke chap anubhav korchen je apni satyiki anubhav korchen na je tara satyiki chhilen je sambhobotho apni kothay chhilen se somporke apnar anubhuti somporke temon udbeg chhilo na. Emon kichu ki bisheshobhabe chhilo je apnar ma apnake ei bishoye bolten, etiর upore uthar dharon? Tumi eta jan?",T,irq
"Mane, apni schooler poriprekshite bolte chan? Amar sharir?",P,id
"Na, apni schooler sharte achen.",T,irq
"Ami bolte chachi, etar upore uthte chai, jemon, somoyer sathe sathe eti aro bhalo hobe. Jemon apnake lokeder sathe dekhar jonno nijekete shekhati rakte hobe.",P,id
"Thik achhe. Thik achhe. Sutonro, je dharon. Haan. Ebong tarpor apni jokhon ki je jhuki ki hobe",T,irq
"Ami thik pochondo kori, oh, apnar bhagyo banano mone kara. Bhalo schooler moto. Thik achhe.",P,id
"Oh, jate bibaho bichchheder age Bruce ebong apnar mayer moddhe kichhu cholchhilo? Haan. Shune dukkhito je satyiki kothin chhilo. Haan. Ebong apni ki sei somoy apnar baba sathe jogajog rekhechhilen? Haan. Thik achhe. Jemon, apni chhilen? Ami bolte chachi, apni maje maje tar sathe somoy katachhen ebong apnar mayer sathe somoy katachhen emon bhabna kemon chhilo?",T,irq
Haan. Tai ami shoptahe amar maa ke bolechhilam ebong ami prothi saptaher moto amar babar kache peye chhilam. Thik achhe.,P,id
"Thik achhe. Tai, apni jodi school'e khushi na hain tahole apni bolchhilen je eti ekta uchchamon'er school, private school. Bachchara eti ki mishro school chhilo naki sob meyeder schooler moto chhilo? Haan, mix school ebong eti oi dhore shonachhe ebong tarpor apnar ma satyiki mone hochhe tini satyiki apnake chap dichchhen jate apni ek tu bhalo bhabe fit hower jonno apnake chap deowar chesta korte cheyechhilen. Sutonro ei prokriyay apni ki nijekete khabar diker dike jhukchen ba apnar ojon niye atirikto udvigno ba diet kora shuru korchhen?",T,irq
"Dieting, eta oboshoi amar anuman, ashtom grade, nobom grade'r moto. Ebong eti oboshoi moto theke esheche, ami ma bhabchhi je amake bunon korer ekta nirdishto upaye dekhte bolchhilen haan, ebong tarpor emon somoy chhilo, jemon hospital'er dhongshabosher asongulir charpasher oshusthyokor khawar chhilo. Mom hum. Ebong ami khawar moto somoy ekti accessible ache je ami beshi bhagshhe jonno bolbo, ami satyiki thik achhi nijekete simabaddho korer chesta korbo.",P,id
Thik achhe. Ebong apnar ki mone ache prothombar je apni tarpor vomir korchen ba vomike ekta upaye hisabe boshano korechhen jemon atyadhik khawa porichalona korer jonno?,T,irq
"Ami bolte chachi, high school shuru korer chaper moto, ebong ami ei school'e achi, ei school eki manush ebong ami satyiki khushi chhilam na, bondhutto kora kothin. Ami jani na jokhon ami anuman kori je ami onno kichu meyer kach theke shunechi, jemon ekta bikolpo hisabe vomi kora, thik achhe, je tara age tader kichu bondhuder kotha shunechhe. Thik? Thik. Haan, tai, thik achhe. Ebong dieting'er moto, jodi ami swasthyokor khabar khachi, tobuo ami amar mayer kach theke shunte petchhilam, oh, apnar eitar moto dekhte hobe, tai na? Ekhane ei poshak'ti ami apnake porte chai, kintu apnar sharir jodi emon hoi tahole apni eti porte parben na.",P,id
"Tai tini sotti je apni dekhte kibhabe samalochit chhilo. Thik achhe, thik achhe, tahole ki chhilo? Je ki korechhe? Amake ek dhap pichhiye nite din. Tai eta je moto shonachchhe. Apni sobshomoy apnar babar ek tu kachakachi thekechhen. Tahole talak ebong podkshep ebong sei poribortonar kichu ki chhilo? Eti apnar mayer sathe apnar somporke ki probhav felechhilo?",T,crq
"Ami bolte chachhi, amar mayer sathe sotti je valo somoy kataano r moto amar sotti je mone nei.",P,cd
Thik achhe. Thik achhe. Thik achhe. Tai apnader dujoner modhye bhalo laga nei. Thik achhe. Eta ki peyechhilam? Sei somoye ki eki rokom chhilo? Naki eta kharap hochchhilo?,T,irq
"Ami bolte chachhi, ami anuman korchi je ami tar proti arro beshi sochchar hoyechhi ebong amar moner kotha arro beshi bolchi.",P,id
"Thik achhe. Thik achhe. Aro pare tini arro kathor ebong aro samalochonamoolok bhabe fire aschhilen. Thik achhe. Thik achhe. Thik achhe. Well, eta aswabhavik na. Ami bolte chachhi, kichhu kichhu jinish, oboshshoi aswabhavik noy, apni janen, sei boyosher meyeder, apni janen, poshonder dik theke, apni janen, khawar ebong khadyer sathe, apni janen je samajik probhab ba samajik songramoner dhoron. Janun, binge eating and dieting and vomiting. Tai eta je moto shonachchhe, je dhornor chhilo, je shongshkritir ongsho kichhu kshetre. Kintu sekhaneyo setar moto shonachchhe, apni janen, apni apnar mayer kach theke ekuti bishesh upaye dekhte je bahyik chap peyechhilen tar poriprekshithe. Pray sheyrokomo shonachchilo, je she bolchhilo tumi emon, ki? Apni ekoti nirdisht poshak jonno khub bhari chhilen. Ebong tarpare, ami nishchit je apni ki mone rakheben je sei somoye apnar kache kemon anubhuti hoyechhilo jokhon she emon kotha bolbe?",T,irq
"Aj? Hyan, amar mone hochchhilo ami kichhui korte parbo na. Thik. Thik. Hyan.",P,id
Tramper sob thik kata. Apni eta somporke karo sathe kotha bolechen? Apni ki apnar babar sathe eta somporke kotha bolechen? Naki?,T,irq
"Etaar moto, na, sotti na. Thik achhe. Amar achhe.",P,id
"Thik achhe. Tai apni onek anubhuti nije kache rekhechhen. Thik achhe. Thik achhe. Thik achhe, thik achhe, etai hol, eti shahayok. Cholun dhornor cholun je dhornor stobdho kora jak, karon amra kichhu jinish peyechhi karon spashotai, ami mone kori bibahbichchhed modhye bidyaloy theke uchch bidyaloye sthanantoreet korle. Eshara o shonachchhe je, jodi sei somoyer modhye je apni spashotai Bruser sathe shuru korar jonno apnar khub valo somporke chhilo na. Ebong je apnar mayer sathe apnar somporke ek prokarer obonti hoyechhilo. Hyan. Ebong tarpare ami jani apni bolchhilen je apnar nani mara giyechhilen jokhon apni uchch bidyaloye chhilen, kintu sei somoye, apni janen, oshtom ba nabom shrenite, apni ki tar sathe arro jogajoge korechhilen? Apni ki shoksham, moto",T,irq
"Ami jotto shombhob tar sathe songojog sthapon korte pari? Seo ami bolte chachhi, ami jekhane thaktam shekhane se thakto na. Jemon ami amar babake majhe majhe dekhte petam,",P,id
"Thik achhe, thik achhe. Thik achhe, um,",T,ack
"Ami bolte chachhi, ami jemon bhalobashi, amra sotti kachakachi achhi ebong ami take bhalobashi. Tobe proshikhane pashapashi ekmatro sontan hishabe ebong tarpare apnar ma abar bie koren ebong shighroi ekati notun shishur pore ebong onyora pondo koren, amar ma ebong shat baba, jemon tara dujonei onek kaj korechhen. Ebong tai valo achhe, ami Bruk dekhashona dhornir chhilo, thik achhe. Thik achhe.",P,id
"Thik achhe, tahole, tai na? Tai na shudhumatro kothay apnar mayer sathe apnar somporke obonti ghotechhe, tarpor hothat kore, she gorvobati, she prosob kore. Tomar ekta bachcha bone achhe. Tara kaj korchhe. Ebong ekhon apni kebol tar sathe apnar somporke jonno birkto bodh korchen na, tobe ekhon apni ekati shishu boner jatno neowar chapo anubhav korchen? Thik achhe. Thik achhe, ebong tai, sei somoy, apni ki anubhav korchen?",T,irq
"Ah, ami shudhu, apni janen, amar upor onek ojon achhe",P,id
"Thik achhe. Apnar khande monosik ojon. Hyan. Hyan. Hyan. Ebong tarpare ebong tarpare apnar khawa ki chhilo tai apni janen, 14 theke 16 bosorer moto boshor guli jokhon apni aro shokkhro chhilen. Er sathe joddit. Apnar khawa ki chhilo? Sei somoyer moto?",T,irq
"Ami bolte chachhi, ami anuman kori, ami jato borno korechhi tar motoi, akhonkar moto. Ami bolte chachhi, ami super shashthokor moto khawar chesta porobeshi kori, tai na? Kintu tarpor majhe majhe, porobeshi, bishesh kore karon shekhane khabar pawar jay.",P,id
Tobe apni ki sei somoye beshi khachen?,T,irq
"Hyan, ebong ami bolte chachhi, karon ami dvidhahin khabarer jonno onnano upay khoje peyechhi.",P,id
"Thik achhe. Thik achhe, jemon chhurre fela, tai bhommi. Thik achhe, tai tarpor je, je dhornor shuru je nirdisht somoye shuru je nirdisht somoye she noyto kothay apnar mayer sathe apnar somporke obonti ghotechhilo, tar por hothat kore, she gorvobati, she prosob kore. Thik achhe. Thik achhe. Thik achhe, thik achhe, etai hol, eti sahayok. Cholun dhornor cholun je dhornor stobdho kora jak, karon amra kichhu jinish peyechhi karon spashotai, ami mone kori bibahbichchhed modhye bidyaloy theke uchch bidyaloye sthanantoreet korle. Eshara o shonachchhe je, jodi sei somoyer modhye je apni spashotai Bruser sathe shuru korar jonno apnar khub valo somporke chhilo na. Ebong je apnar mayer sathe apnar somporke ek prokarer obonti hoyechhilo. Hyan. Ebong tarpare ami jani apni bolchhilen je apnar khub valo somporke chhilo na. Ebong je apnar mayer sathe apnar somporke ek prokarer obonti hoyechhilo. Hyan. Ebong tarpare ami jani apni bolchhilen je apnar khub valo somporke chhilo na. Ebong je apnar mayer sathe apnar somporke ek prokarer obonti hoyechhilo. Thik achhe. Thik achhe.",T,crq
"Um, ami bolte chachhi, amar mone hoy ami amar purano schooler bondhuder sathe jogajog rakhar chesta kori karon tader shobar notun bondhu ache. Ebong ami koyek jon dekha korechhi. Jemon, ami kichhui jani na ebong ami sotti khula kintu ami bolte chachhi, amar kichhui bondhu ache.",P,cd
"Thik achhe, Um, keu ki sei somoy'er modhye ekjon shera bondhu ba sottiker bhalo bondhur moto kauke peye chhilen ba?",T,irq
"Mane, ami jokhon sotti chhoto chhilam tokhon thekei ami amar bondhuder kache giye chhilam.",P,id
"Thik achhe, ebong tar nam ki?",T,irq
Julia.,P,id
Julia. Thik achhe. Tai apni ki upobhog koren? Apni somoy somoy jogajog bjaay rakha upobhog koren ebong ekhono dhornre? Hyan. Hyan. Julia ki janto tomar sathe ki hochhe? Apni ki kokhono tar sathe kotha bolechen je dhornre manoshik chaper modhye chhilen?,T,orq
Jemon she janto ami amar sot babake pchhondo kori na ebong Brook sottikbhave jonmogrohon koreche.,P,od
Tai jodi tini ekjon vyakti hon je apni kichhuta astha rakhte paren. Se ki apnar proktoner sathe apnar donder sathe kon like na khawar sathe apnar lorai somporke janto.,T,orq
"Thik achhe, Hyan, jemon amra sotti eti somporke kotha bolini. Thik achhe. Ebong apni jemon tini janto, amar mayer moto, onek chhapp dewar moto. Thik achhe.",P,od
"Thik achhe. Thik achhe, eta sahayok. Suttorang, tai Julia sei somoye apnar jonno somorthoner utsho chhilo. Ebong apnar dader moto shonacchhe kintu tarpor apni prothom dike ullekho korechen je apnar dadi uchch bidyaloye mara gechen. Thik achhe, ebong tai kon she mara gel? Thik achhe, jokhon tomar boyosh chhilo 16 thik achhe. Se mara jowar somoy apnar jonno eti kemon chhilo? Hyan.",T,crq
"Hyan, mane, onek. Ebong tarpor, jemon, ami jani na keno, Um, karon she amar babar poribarer sathe eto sambad thakar pchondo kore na.",P,cd
Ami er jonno dukkhoito.,T,ay
Hyan. Tai shekhan ekta jukti moto dhrono ache. Antoshtikriyay jawar somoye ebong tara amar babake jorito korechhilo.,P,cd
"Ebong tai apni, apni oshehsho jetey shokkho chhilen? Thik achhe. Thik achhe.",T,irq
Amar mayer sathe loraiyer moto amake aro beshi din.,P,id
"Thik achhe. Thik achhe. Tai sei somoye jokhon apni torko korchhilen, apni aro lokkho koreun, thik achhe. Thik achhe. Thik achhe. Thik achhe. Tai, thik achhe, eta sahayok.",T,crq
"Ami bolte chachchi, eta thik chhilo, asole amar ma ebong Bruce-er o bibaho bichchhed hower age dekha gechhilo.",P,cd
"Oh, thik achhe, tai thik achhe, tahole",T,ack
"Ami 17 er moto peyechhilam, jemon, senior borshor majhamajhi.",P,cd
"Thik achhe, tai apnar senior borshor majhamajhi, tarpor apnar ma ebong Bruce-er bibaho bichchhed hobe. Thik achhe. Thik achhe, tai 17 ma ebong prothom bibahbichched. Thik achhe, tomar jonno shei somoyta kemon chhilo? Karon tokhon spashthotai Bruce tokhon tar boyosh proyo 2 bochor, tai na? Na, na, na, she aghe. Thik achhe, tar boyosh chhar bochor. Thik achhe. Thik achhe. Tahole ki cholchhilo?",T,irq
"Mane, ami kokhono Bruce-er kachhakachi jaini. Kintu ami bolte chai, ekmotro kothin onsho chhilo, break diyee ber kora, karon ami sotti chhilam, mane, amar mone hoy ami take boro korechi. Hyan, eta kothin. Ebong eta hawashar moto je amar mayer moto amar babake chhede biye kara ebong tarpor babake talak deowa,",P,id
Thik? Hyan. Hyan. Hyan. Ebong tarpor eti apnar khetre kichu korechen? Apni bibahbichched somporke janoar por apnar mayer sathe apnar somporke kivabe probohob phelo?,T,irq
"Mane, amra ekhono torko korchi. Thik achhe onek.",P,id
Thik achhe. Thik achhe.,T,ack
"Se like like shuru korlo sori bolar chesta korlo, bhalo laglo, kichu kichur jonno kharap laglo, kintu like, eta abar mone holo na eta antorik chhilo.",P,id
"Thik achhe, tai eta proyo mone hoi je na, tar keu chhilo na ebong she chhilo apni emon anubhav korechen. Tini apnar kache pochhanoar chesta korar moto chhilen, Mike-er moto proyo khub kom deri ba, thik achhe. Tahole, apni jane je tar sathe kromogot rog ebong hotashar moto kromogot shobdo shonar jachhe. Ebong tarpor apni ki sei somoye apnar khawar kono poriborton lokkho korechen?",T,crq
