Utterance,Type,Dialogue Act
"Hyan, karon apni janen, ekhane ki onek kaj korte hobe ebong khonoi khonoi ekta bhalo ja apni janen, besh koyekta assignment. Eki somoy, ebong ami nijekhane assignment pete tharaho kortey dekhi ebong ebong, apni janen, eti ekto bhoyonkor hote pare. Eta sudhu aprotyodhhyo khonoi khonoi. Tai hya. Ebong ami jani na, hya jodi ami etike fank kore rakhitam ebong, apni janen, kichu somoy boshthapanar jonno ebong, apni janen, kichu korlo je ami jani na, amake sahayyo koroar jonno",P,od
"Mone hochhe apni hyan, derite homework shuru korchen tar tulonay jokhon eti baki ache.",T,orq
"Hyan, hyan.",P,od
Eti sambhobota obhohota.,T,orq
"Hyan, ami ta bolbo.",P,od
"Tai, hyan, apni thik bolechen. Eta thik moto shonachhe ei sudhu ekta sangathanik jinish, dan. Tai jodi apni etike sthan dile jekhane apni dhorno age apnar homework shuru, ebong chhoto bit eta korte, thik ache. Amar poriborte kombeshi shesh mohorta apekkha korchi, thik. Eti gor shambhobnota komie debe, ami mone kori obhivhooti komie debe.",T,ci
Ami nishchit je apni nishchit hoben.,P,ack
"Tai ek, etike apanar sekonder uddeshyo korun tahale apanar hata ache, thik ache. Ebong tarpor apani homowork sthan out korar chesta korte habe.",T,ci
"Thik ache, etta sambhaba bole mone hocche.",P,ack
Bhalo shobdho. Thik ache.,T,ack
Hyan.,P,ack
Onyo kono uddeshyo kaj korte pare?,T,orq
Dekha jak.,P,od
Eti apanar jonno atite kaj korechhil.,T,irq
"Apani janen, eti emon kichu chhilo ja korta ami upobhog korechi. Ebong ei muhurte amar mone hocche ami je jinishguli korte upobhog korechi tar kono ti kortei hoini karon ami homowork korar kajey byasto chhilam, tai ami mone kori eti sambhobotho shohay korbe.",P,id
Tai ei bishoye chap deowar chinta theke eti ekta bhalo biriti ja apani etike homoworke rekhechhilen.,T,yq
Hyan.,P,ack
Eti gaaner ongsho ekdhane mazhar ashe karon etir moto shonachhe tobe ekta samajik upadan o royeche bole mone hocche.,T,irq
"Hyan, etta. Eita. Gaan geiye upobhog koro, ebong, apani janen, ami je lokeder sathe bolechilam tader ami upobhog kori ebong ami tader aadda debe, bibhinn jaigaye jab, apani janen, jazz club ba event-er moto, apani janen, bibhinn band ja bajchhe etta apani janen, etta shudhu sundor hobe. Eta ekta moja. Ami gaan bhalobashi. Tai ami eti shunte bhalobashi ebong ami tomake bhalobashi jani, gaan gai. Tai gaan banachhi. Tai je mohan chhilo. Ami mone kori eti ekta bhalo lokkho hobe.",P,id
Apani jokhon gaan gawar kotha balen tokhon apani kichhuta alokit hoi.,T,orq
"Hyan, ami ei take bhalobashi. Ami etta korte upobhog kori. Ebong ami bojropater sathe mokabela korar sujog poini.",P,od
E parjonto. Ei sudhu somoy tori koroa hoyeche.,T,gc
"Hyan, hyan. Hyan.",P,gc
"Bhalo. Thik ache. Sutanto amra je tritiyo uddeshyo korbo. Tai amra hata ebong dharoner apanar bari kaj bhinno bhabe sngothito ache. Ebong tarpor gaan ebong je, je samajikikaran, etta je kon company, je mohan je gaan. Tai tin ti uddeshyo bhalo. Ami chara jai. Jodi tomar ekta thake. Apani jokhon bishonno boshona na sange jokhon eti ekta chaturtho uddeshyo ache",T,orq
"Ami ekebare samudra saikate jete ebong amar khalar sathe dekha korte chhototam. Ebong tai je duto jinish. Saikat. Ami saikat bhalobashi karon eti proshantidayak. Eta company. Ebong ami, amar, se thik emon ekta dordanto bichitri ebong se sordi amar modhe dhele dey ebong ami tar sathe somoy kate tai ami mone kori eti sahajjo korbe. Tai tini pich niche bashbash.",P,od
"Hyan, se kore. Thik ache, tai eti ekta bhalo, bhalo uddeshyo moto mone hoy hyan. Tai apani hyato take aro proyojoniyo porikroma korar poramorsho dichchen?",T,irq
"Hyan. Abar, bari te sudhu homowork korchi, ebong ami kichhukshon tar sathe dekha korte jaini. Ebong jinish ti holo, sei matro ek gonta dure thake. Tai etta thik noi etta thik noi. Na etta na. Sutanto je ekta mato, apani janen, ekta trip ami ekta shonibar korte pari na. Ekta biriti nin ebong sethan jano ebong kichu somoy katate hobe je ami mone kori je seti sahajjo korbe.",P,id
"Tai abar, schooler chap theke dure thakar dhonner dhonner. Shudhu ek diner jonno eti theke birotto nin. Hyan. Ebong tarpor eamon karo sathe somoy katan jara sathe apani somoy katan te upobhog koren. Bhalo. Bhalo. Thik ache. Tai ami ei protiti ek maddhome jete chan. Ebong shudhu nischoit korun je amra ekta uddeshyer jonno shomosto manodondh puron korchhi, ja ami mone kori ami korte pari, tobe eti sob nirdishto, ja bhalo. Apani ki ei sob orjonyojoggo mone koren? Ei jinish apani korte paren. Ami tai mone kori. Hyan. Hyan. Thik ache, eki je otite korechhe janot, thik.",T,gc
Thik.,P,gc
"Tai ekhon amader kache nirdishto ebong orjonyojoggo. Ami khub beshi bishoygotik ebong aro jatil hote chai na, ja etike porimoyog kore tulche. Ami ekhane korte pachhi. Ami uddeshyer pariprekshitte otyadhik proscrito hote chai na. Ami chai apani siddhanto nin. Kintu ami dekhte chai je amra kono bhabe parimapon korte pari, apani koto ghon ghon ei bibhinn jinishguli korte shokhkhom hobe na kintu, tobe protom eitar sathe hata. Tai ekta prodottho shoptahe, bolun ber hawa ebong hatar khetre apanar jonno bastobsammat ki? Koto bar?",T,irq
"Umm, hyanto ami saptahae du bar, du bar druto shuru korte pari.",P,id
Thik ache. Apani line din duiti nirdishto din ache apanar daitto jonno khub mohan na. Apani ki sei suyog ache?,T,irq
Hyanto amader saptahae ekdin diye shuru korte hobe.,P,id
"Thik ache. Cholun ekdin, ekbar, saptahae ekbar jai. Asun ekjonar sathe kotha boli tarpor amra dekha hobe ki hoy.",T,orq
"Thik ache,",P,od
Tahole saptaher kono din apani bhabechen?,T,orq
Sombar sompurna?,P,od
Apani sombar dekhte suyoger ekta window bibechona korun.,T,irq
"Eta. Hyan. Plus, eta thik dhonner, ami mone kori, na, na. Kibhabe budhbar?",P,id
Budhbar?,T,orq
"Hyan. Budhbar, saptaher majhamajhi. Kaj ebong school theke chap ebong hyan, budhbar. Bhalo lagche.",P,"od,op"
"Ekbar apanar ekta nirdishto somoyshimaa hoye gele, apani dine koyekbar hatar upobhog korte poren,",T,irq
6:30 mato.,P,id
"Eti apanar jonno ekta bhalo somoy. Joto somoy ghor theke ber hote paro,",T,crq
"Hyan, kaj bondho. Ebong amake bari pete ebong dorja poriborton kora jay. Karon jodi, jodi ami, jodi ami eti khub deri kore, ami jechhi na",P,cd
"6:30 ek dhonner bhalo, eti ekta bhalo somoy. Hyan. 630 bhalo. Tai amra sei uddeshyer jonno shuru korbo. Prothi budhbar 630-e hata protiti somoye aramdaayak. Tai, bariyer kajta ekta kousholi, tai na? Eta eto bideshona out somporke. Thik ache? Tai homework assignment-gulo, tara apanake chap dichche. Tara koto somoy nicheche? Shesh koto ta prashno. Tara shompurno korte koto somoy ney? Sadharonto? Ek ghontar moto? Tai",T,irq
Eti assignment er upor nirbhor kore.,P,id
Jodi apani gor chhilen,T,irq
Gor dui ghonta,P,id
"Cholun sobcheye kharap kshetre jai, addhai ghonta chole jai code kovar karar jonno sobcheye kharap kese ti sadharanto sobcheye kharap kese hobe.",T,orq
"Hoyto eta nirbhor kore, karon",P,od
"Jokhon amra tiniti pai,",T,orq
"Hyan, duiti",P,od
"Dui theke tin ghonta, thik ache. Ebong tarpor apani koto somoy ache jokhon eti baraddo kora hoy jokhon eti sadharanto karon",T,irq
Hoyto koyek shaptah.,P,id
Koyek shaptah. Hyan.,T,orq
"Ami bibhranto hoi. Tai ekta bibhranto. Tai eta, apani janen, ami pora shuru kori ebong ami ghumiye porbo othoba ami kichu dwara bibhranto hoiye porbo. Ebong tarpor apani eti janar agei, somoy chhale geche. Ebong ami shesh porjonto thadahudo korchi eti dekhar jonno ebong eti sob sampoorno korar jonno.",P,od
"Tai ami shesh porjonto soho koraar jonno kajti kortey prostut chhilam thik ache, hyan, ami dekhte pachchilam je eti kivabe chapoyukto hobe. Shaptaher kono din sadharanto robibar hoy na.",T,irq
Mongolbare mongolbar.,P,id
"Sutronto apanar mongolbar ache, ebong tarpor apanar arekti mongolbar ache ebong tar pore, apanar tin ghonta kaj ache. Ar sei dui shaptah.",T,crq
Shipping. Thik ache?,P,cd
"Hyan, prothom din ebong somoy hobe tobe apani jokhon bodhbar 630 nirdishto korechen tokhon eti ekta hatar somoy hobe, thik somoye, ebong apani homework shuru korte paren karon prothombar",T,ci
Ami bodhbar amar hata theke phire esechi.,P,ack
Apani koto kshon purbabhash na,T,irq
"Thik ache, sadharanto matro adha ghonta.",P,id
"Tai decompress ebong round korar jonno kichhu somoy pete thik ache, tai mongolbar ato nayeta porjonto ba bodhbar, bodhbar, apani homeworker prothom tritiyangsh paben. Ebong tarpor ebong tarpor sudhu thamun. Thik ache, eta rater jonno kora hobe. Thik ache. Thik ache. Eta kichhu boro porikalpona. Kivabe je duiti ghonta somporke?",T,orq
Ami shuru korbo.,P,od
"Brihaspatibar, tai eti matro ek diner byabdhon.",T,crq
"Hyan, seta Brihaspatibar.",P,cd
"Oh, Brihaspatibar ashun. Hyan. Ek ghonta. Hyan. Aar apanar mone ki ghonta ache?",T,irq
Brihaspatibar,P,id
"Tobey 7070 tai ek raat, Budhbar raat noyota hobe. Ebong tarpor Brihaspatibar, saat noy dui ghonta chhilo. Saat din. Dukkho. Thik ache. Tai ekhon shudhu shesh ghonta baki",T,irq
"Robibar, Robibar",P,id
"Robibar porjonto. Thik ache. Tahole apani Mongolbar theke Robibar raat porjonto sobkichu sampoorno korte chan? Hyan, baki somoyta bondho. Hyan. Thik ache. Thik ache. Nishchit je orjonoyogyo. Mone hochhe apani achhen, apani sekhane onek kichhu pachen, kintu apani mone koren apani eti korte paren?",T,orq
"Ami chesta korte pari. Thik ache. Hyan,",P,od
"Eta bhalo shonachchhe. Thik ache. Robibar koyta,",T,crq
Robibar proy panch,P,cd
"Panch theke chhoy, panch theke chhoy.",T,crq
Hyan.,P,cd
"Ebong ami anuman korchi je eti chute jabena karon amader ekorokom uchu dikte hobe, kintu jodi ta hoy tobe ami panch theke sotti jete sokkho hobo, tai eti ekorokom, hyan, sekhane nomniyo somoy. Hyan. Tahole apanar homework sampoorno korte kemon lagbe?",T,irq
Kintu eti ekta swosti hobe.,P,id
"Thik ache. Sutrarang, ebong ekta sambhabyo backup porikplpana royeche ja ami ekhane dekhte pachchi ta holo jodi Robibare kichu ghote, jekhane apanar aro somoy proyojon, ebong apani chap dite chan na, apani bekn hatar poro apanar kache sei Budhbar thakbe. Hyan. Yate apanar moto hote pare, apanar backup. Hyan, je gyan kore tole. Hyan. Karon er poreo apanar aro chhoy din baki ache. Thik. Thik ache. Tai ei sob bostobhsommat ebong orjonoyogyo bole mone hoy.",T,yq
Eta kore.,P,ack
Proti eto Shukrobar.,T,crq
Proti Shukrobar,P,cd
"Sutrarang, tai eti proti Shukrobarer protishruti noy. Thik, ei jinish?",T,irq
Hyan. Kintu ek Shukrobar sadharanto eti hote pare.,P,id
"Pray dui ghonta, dui ghonta. Tai proti Shukrobar dui ghonta. Jodiyo sotti upobhog korar kichu achhe. Tai ebong apni eti jonno unmukh moto shonachchhen. Haan. Tai Shukrobar, dui ghonta, ami onuman. Haan. Bikel ba sondhya. Sondhya. Thik achhe.",T,ci
"Haan, ami bolte chachchi, jodi ami emon kichu hoye thaki jeta amake sotti korte hobe, tahole ami jete parbo na. Tai eta porichalona kora hobe na, tai na?",P,ack
"Haan. Bhalo. Thik achhe. Tai je shesh uddeshyo chhilo ei hoy. Ei ami ekti puro diner protishruti somporke onuman, tai na? Karon apni somudro saikate jano, eti ek ghontar poth, tai apni sambhobothobey koyek ghontar jonno niche jete chai na. Saradiner moto arro, tara ki?",T,orq
"Eti ekati Shonibarer moto hobe. Tobey oboshshoi, eti proti Shonibar hobe na.",P,od
"Tahole mase kotobar bolben, ekbarer moto? Mase ek bar? Thik achhe. Tahole apni Shonibar shokale neme phire asben?",T,irq
Haan.,P,id
"Eti jonno opokkho korar moto kichu. Haan. Eti ki emon kichu ja thik hobe, pochonder khetre, karon Shukrobar rate, sambhobothobey, apni baire thakben. Thik tarpor Shonibar.",T,orq
"Haan, jodi ami, jodi sei shomosto Shonibar jei ami jani je ami jachchi ami tate khub beshi deri korte partam na.",P,od
"Thik achhe, eti ekta bhalo dhara. Tai apni dhornen ki tomar shomoy apni baire thakar simaboddho? Haan. Jokhon janben Shonibar aschhe",T,irq
"Ba ekebarei jabena, thik achhe. Jevabei hok,",P,id
"Sei somoy ekta birat niyo. Haan. Punoruddhar krun. Thik achhe. Tai je char ti prothok uddeshyo. Ebong ami ki korte chai jeheuto ami ekhane onk nirdishto shorolipi toiri korechi, ami ekta muhurto nite chai shudhu ekta birat niyo ebong eti apnar jonno mudrno krun. Thik achhe, amra pore bar apnar baki lakhyogulite kaj korbo kintu ami chai je apni eti pano jate apni akhono eti shuru korte paren. Tai age ami ei print up ekti poriborton hisabe apni korte chan",T,ci
"Um, ami eti chesta korte chai",P,ack
"Ebong jodi eti kaj na kore, amra ki khamchi korte pari? Oh haan, amra sob somoy poriborton korte pari. Hoyto kichu jinish sotti ei bhalo kaj korbey. Eti kichu jinish, amra sompurno tala bondho korte hobe, hoyto onno kichu bikalpo. Haan, amra pari, apni ekhane thakakaline amra eti shompadon korte pari. Thik achhe, amra shudhu ekta nothi toiri korte pari ja proyozon onusare poriborton kore. Kintu apni jodi mone koren eti ekta bhalo shurur jayga, ami jabo ebong eti jemon ache ta mudrno korb, ebong apnake ekto onnupurto dibo ebong amra ajker odhibeshoner sathe abar shuru korte pari. Ebong tarpor pore bar ami eko shoptahe dekhte, ba chikitsa porikolpona baki kolo. Porikolponar pashe, haan. Dhonnobad, Allison.",T,irq
Apnake dhonnobad.,P,gt
