Utterance,Type,Dialogue Act
Yeah.,P,ack
"Okay. Then also, as you were, you know, living together at home, how are you disciplined? Or who are you disciplined by who discipline?",T,irq
"My mom, I'm not so much of my dad, he was kind of like that col Relax, right, You know, my mom should discipline it can go from being grounded from overpaying, you know, from show take our equipment like PlayStations or phones or lectron.",P,id
So that was pretty much a consequence for your behavior equal to continental. Would you say that mom was consistent? she pretty much disciplined everybody.,T,irq
"Yeah, yeah. Everybody's saying that",P,ack
"So growing up, do you feel that discipline helped you?",T,irq
"Yeah, yeah, the whole drug use, but I think it helped me",P,id
kind of set some boundaries.,T,yq
Yeah.,P,ack
Does your mother know that you smoke marijuana.,T,yq
"She doesn't know how to do it. At This exact model because a while ago, I kind of stopped didn't do as much I told him, so she doesn't really doing as much.",P,"on,id"
"Okay. The reason why I'm asking is because in order for us to help you, we want to be able to develop a good support system. So we want to, you know, maybe in time will include you know, your mom and let her know and you know, getting some help getting some treatment. But that was, you know, some of the questions I had for as far as you know, your family how you were raised. And now tell me a little bit about yourself when you were growing up, were you more of an introvert or an extrovert meaning, you know, without going or you",T,gc
"more going on to be, you know, in the center spot.. Yeah, exactly. So, you know, make that makes people attention seeker class clown, you know,",P,gc
"that kind of explains why you know, this conversation has gone well, you pretty much open Now, right now, hopefully British Columbia, you're 20 years old. And do you have any girlfriend?",T,irq
I do you have a girlfriend,P,id
actually three weeks off to some pretty much Asian.,P,id
And do you have How long have you known or how long have you been together ?,T,irq
"for two months, I've been off and on with girlfriends because it's kind of been, oh, drug use and don't want to deal with it so often on relationships and sometimes single sometimes has been, you know, not that good for me. Right.",P,id
So your past relationships pretty much haven't been good,T,"crq,yq"
yeah,P,ack
Did the your partners know that you were smoking or came out?,T,yq
Yeah.,P,ack
"Were you upfront with them or is it something they found out in there? They said, You know, I don't want",T,yq
Yeah Yeah exactly,P,ack
"So some of your choices and some of your decisions that are a consequence, bad choices, decisions,",T,yq
Yeah,P,ack
"okay. So what we want to do is we want to be able to identify, you know, your problem and that's, you know, the marijuana use, maybe what triggers you to go use marijuana and then maybe then begin to identify some of the emotions that are behind it. But you know, you've grown up with six siblings that you all if you go to the same school or your different schools, that becomes a little bit about your, your school history.",T,irq
"Um, you know, her sister who is one years younger than me, and so we were kind of on the same level right now. Meet her was at the same school for a while, and she got into this class, right, and it's just human to underscore and I was kind of Escobar myself. And I went Rule 70 this was a younger sister. Yes, this one choosing only one years younger.",P,id
So you're pretty close to her?,T,"crq,yq"
"Yeah. Yeah. During high school, I went to seven different high schools. Okay, it's been hard, right, but I'm going to go a little bit there, right. Around two years ago, I got my high school diploma, graduated.",P,"ack,cd"
"Now in high school, how did that affect you being moved around seven times? What was your foster parent moving you? Did you move physically your house?",T,irq
"No, it was actually when I was 13. I was told, you know, 13 more moved from my foster parents. And when I was 13, I went to a group home. Right. So, you know, when I moved from place to place from Groupon, Groupon, this area of the city would vary. So kind of like, the different schools,",P,id
right Yeah. So then you had to make a whole new set of friends.,T,yq
Exactly.,P,ack
And that was the challenge with meeting new friends. Not knowing who You know your friends are what they do. Right? What are some of the subjects that maybe were that came easy to you that you enjoy that were you know what you did well and what some of the areas that you excelled in,T,irq
"spelling, I suppose in every spelling bee room, everyone, but I wasn't every spelling",P,id
"so spelling and reading are your strong points. Yeah, that kind of explains why you're cute. You're pretty good. As far as you know, being vocal, you're okay. You'd like to talk to people, you engage well with people. So spelling English, what were some of the classes that maybe you didn't really enjoy? Or you had a challenge with",T,irq
"math, science",P,id
