Utterance,Type,Dialogue Act
"Haan, ami eta niye onek chinta kori. Proyo somoy.",P,op
Kintu ami apnar jonno kichhu onumon.,T,gc
"Haan, jodi ami kajer moddhe kichhu kagazpotro ba kichhu korar chesta kori, tbe eti keboli amar mone ashe ebong ami etike dure sorie dite pari na.",P,id
"Aar tumi chesta koreo haan, er sathe sambandhit kono swapno mone ache?",T,irq
Ami sotti ei sompore sobemato ghumiye swapno dekhini.,P,id
Je kono somoy jokhon apni mone koren je apni jate dekhechen ta abar dekhte pachchen.,T,irq
Na aslei shudhu eti niye onek bhabun na.,P,on
Kichu ki apnake boxing match'er kotha mone korie dey? Ebong tarpor je apnar lakshon ache ghatachhe?,T,irq
"Hyan. Amr shakshat'e sath'e lokjon hat'tali dite thake. Apni janen je bor ullas chhilo ebong ei dhore amake sotti, sotti abar kharap bodh koreche, amar hridoy daur'e jachchilo, ghame shuru koreche ebong thik ek dhore amake sekhane thakar kotha mone korie diyeche ebong abar eti sompork'e vabte shuru korche. Sutrarange, ei jatio jinisguli, apni janen, jokhon eti radio'te ashe tokhon sangeet pump kore, eki dhore sangeet tara sekhan'e bajaye. Amar hridoy chhute shuru kore emonvabe apnake anubhav kore. Ami ete theke dure pete proyojon moto eto shudhu dharon'e.",P,id
"Apni ki nijek'e like, music khub onurope adat'e kaj korchen?",T,irq
Hyan. Ami radio adat'e chesta korchi karon apni khonoi janen na radio'te ki hote cholche. Tai emon kichu ghotle ebong bhid lagate ami gaan shona adhie chhlechi.,P,op
Apni ki dekhte pachchen je ki ghotchhilo ta mone rakhte apnar kon somoyarok roshya holo?,T,yq
"Na, ami pari. Ami eti besh spashthobhabe mone kor'te pari. Eti besh porishkar.",P,on
Ghotonar por theke apni ki ek tu birkat chhilen?,T,yq
"Hyan, apni janen, kothao nei. Ami jevabe cheyechhilam shevabe kichu jae na ami manusher upor snap kori. Ebong je ami mone kori na. Ami sadharanto besh sojoprobon. Ebong, apni janen, manush, amar preamik, udahoronshorup, tai na? Toilet paper roll'e na rakhar jonno ami onno din take chitkar korechhilam. Ebong eti emon kichu noy jeta ami sadharanto jotno kori. Eta sudhu, eta ami no.",P,op
"Apnar charpase ja ache seta somporke apnar shochotanotar sroti kemon? Apni ki dekhte pachchen je apnar shochotanota'r matro bereche je apni, apni aro sochotan?",T,irq
"Dhoroner nirvare kore. Kokhono kokhono amar mone hoy je ami bibhrantite achi ebong sotti jane na amar charpase ki ghotchhe. Kintu um, ami sei chatrader moddhe ekjon je ami dorjar adarol theke pop up niye kaj kori, ja she sob somoy korbe. Ebong apni janen, sadharanto, ami hastaam ebong vabtam je eti age mojar chhilo kintu she onno din korechhilo ebong ami pore nijeke nijontro korte pari ni. Jemon ami nijek'e shanto korte pari ni. Apni janen, ami mto mojar mone korini. Eta sotti, sotti amake bhoy. Ebong eti proyojone chhilo 10-15 minut dhore chhilo ebong ami kewal amar hridoy daur'e jachchilam. Amake hate jete hoyechhilo ebong aroam kora sotti kothin ebong tar pore.",P,id
Tai apni mone koren je apnar protikriya eti sobhabiker cheye shoktishali chhilo?,T,yq
Oboshoy.,P,op
Apni ki somproti drag ba alcohol boshor korechen?,T,yq
"Na, na.",P,on
Kono chikitsa somosha?,T,yq
Na.,P,on
"Tai Jacki, ami apnake ekhane agency'te ekjon counselor'er sath'e dekha korte jachhi jodi eto kichu hoi jeta apni thik achen.",T,id
"Hyan, ami mone kori eti sotti sotti shobcheye shahayok hobe.",P,id
"Apnake scheduling agency'e niye jawa'r jonno apnake koyek din somoy nite hobe, kauke dekhan'o ami eti'r boshot korte chhi, ebong ami eti'r byabshtha korbo.",T,id
"Thik ache, dhonobad.",P,gt
