Utterance,Type,Dialogue Act
"Ami khushi chhilam, jemon, dui shoptah age, ami bhalo chhilam. Ami, ami uthechilam, ami tairi korar jonno proyojoniyo shomosto ganona korechhi. Tai ami asle amar systeme amar base tairi korte pari. Kintu tar pore ami ghore thaka bibhinn dhoroner torang somporkheo ganona korechhi, kintu tar pore ghorer baireo, je amaro ghumer proyojono hawar suyog chhilo. Ami klanto chhilam na. Ebong jodi ami ghumai, ami 15 minut er moto ghumiye chhilam, karon ami ja korate jachchilam ta shesh korte hobe. Ebong ami shesh korar khub kachakachi chhilam ebong amar pratibeshi polishe daklo.",P,cd
Sutôrang apnar emon ekta somoy chhilo jokhon apnar prochur shakti chhilo ebong apni sotti khub beshi ghumani.,T,crq
Sobai ki ta kore na?,P,crq
Apnio khushi ebong udyomi bodh koren.,T,id
Ami bhalo anubhav korechi. Jemon ami jokhon ghumai tokhon ami jokhon ghumai tokhon ami pchondo kori na karon eta bhul mone hoy.,P,id
Ar ekhon tulona korle kemon lagche?,T,irq
"Ami thik achi. Thik ache. Thik ache, ekhoni. Shorkar hoteo bibhinno oshudh khechche. Tai sudhu thik ache.",P,id
Tai sukhi ba duhkhi noy.,T,crq
Dukhito na. Majhkhaney shudhu tomi.,P,cd
Apni ki sei sukher phire pette chan?,T,yq
Oboshoi ke tader jiboner sukher phire pette chai na. Je karone apni machine shesh korte hobe.,P,op
Haan. Apni ullekh korchen je apni online kichu prodan order korechen. Apni koto order korechen?,T,irq
"Um, amar mone hoy ami order diyechilam shombhobot ami sotti shongkhati janina je ami 236-ti hard drive order korechi, karon 236 holo nikhotno number ja amar kewal amar bedroomer cover korar jonno proyojno chhilo na, tai ami sob somoy khushi hote pari ebong jodi systemti kharap hoye jay, amar room somoye achchadito kora jachhe. Kintu tar pore sei 236 er moddhe eti amar ghorkeo achchadito kora jay jate amar poribar sukhi hote pare, ebong amar charpashay amar char protibeshir moto jate amra sobai sukhi hote pari. Ebong sei karone ami amar ek protibeshir upor ekdhoroner raganvit karon ami amar grid er madyome tar bari antor bhukti korechilam jate se oi shob somoye khushi thakte pare.",P,id
Tini ekta machine dwara probohit hobe.,T,crq
"Oboshoi, tini sahayyer hat. Tini amake sahayyo korechen. Se amake tar shorongam dhara korte dey. Kintu sposthotho tini amake ebare take dhara dite deyni. Tai sudhu take tanun. Onno protibeshike take tar jagay niye bolun.",P,cd
Oi shob hard drive ki motamuti byabhuhul chhilo?,T,yq
"Ami jani na. Jokhon ami porishkar korchilam ebong bariro charpashay daurachhilam tokhon aro sarongam khujte ber koraar chesta korchilam. Ami amar mayer purse khujhe peyechi ebong ami thik emon chhilam, oh my god, shekhane tar ekta credit card ache. Oh my god, ami amader credit card byabhohar korte pari. Tai ami amader credit card byabhohar korchilam karon eti take khushi korar chesta korchilo. Ebong tai ami jani na ami 236 jog korechi. Tader shombhoboth 50 theke $100 proti piece chhilo, eti tader kothay pete pare tar upor nirvor kore ebong ami tader order diyechilam.",P,id
Apnar ma er protikriya kemon chhilo?,T,irq
"Amar ma hospital-e eshe bollen, ei sob box kotha theke asche? Eta ei moto, kintu ami amar room-e achi. Ebong se amar room-e tader rakhha. Ebong tarpor, ek shaptah age, tar ache, ami amar credit card dekhte, ebong se ghote chay.",P,id
Eta ki adbhut sambhôrk?,T,yq
"Na, sadharanot amader sambhôrktā emon-i hoyeche.",P,on
"Apani thik achhen, thik achhe.",T,crq
"Amra puro-puri thik hoye jai. Ero môto, amra eke oporer sathe kotha boli. Jemon, amra eke oporer sathe kom kotha boli, karon se amar ghôre nei, tai se khushi nôy. Tai je konu shômoy se amar ghôre ashe, eta bharasamya nôstô kore. Tai ami asukhi hoi, ebong tarpor ami take baire thakte boli yate ami khushi hote pari ebong se tar nijeṛ jagate sukhi hote pare.",P,cd
Ebong apani ullekh korechen je tara hospital-e ôshudh poriborton koreche.,T,crq
Ôshudher jônnô sôrkar poriborton hôyeche.,P,cd
Apanar ôshudh khawar bishoye apani kemon anubhav korchen?,T,orq
Jokhon tai.,P,od
"Thik achhe, apani sotti ei machine-e kaj korte chan.",T,crq
"Hyā, ami amar sukhi jaẏagāẏa phire yēte chai.",P,op
Apani ki ei gôto kôeḳ shôptāhe nijekẏe tôṭa onuprāṇita peẏechen jemon apani hospital-e bhôrti hōẏār age chilen?,T,yq
"Ekhon? Ami je onuprāṇita kôra hoẏechen nā. Bôṛ. Ami jani ami eta shômponno kôrte jachchi. Eta shudhu ami jani na ami aj nā kāl eta shômponno kôrte jachchi, kintu ami jani ki kôra hōbe.",P,on
Apani ekhono eti shômponno kôrte chan. Eta jana jôruri.,T,crq
Eta sotti ei gurutbhapūrṇa kôrôṇ ami ar sôrkar dôrā niẏôntṛita hōtē pari nā.,P,cd
"Jēson dwārā, ami chai apani ekhane ekjôn counselor-er sathe dekha chaliẏe jān. Apani jôdi paramôshdātāke shôhāy bôle mane kôreṇ.",T,gt
Counselor thik achhe.,P,id
"Kintu thik achhe, eta thik achhe. Kintu amra counseling chaliẏe jabo ebong asha kôri eti apanāke kichhuta shôhāy kôrte pāre. Ami amar sathe ei shômoy kaṭāte ebong ki ghôṭeche ta bôyakhẏa kôrar jônno apanār prashanshā kôri.",T,gt
Apanāke dhônyabād.,P,gt
