Utterance,Type,Dialogue Act
Ar giye gele ki holo?,T,irq
"Bhuleo kichhu nei, karon gymer class shokaler somoy hoy, tai ami jaani kichhu janer otho nei. Tai ami bleacher-er pichone giye gelam.",P,id
Tomake kat korte ki upokoron tomake use korechhilo?,T,irq
"Oi shonge pencil-ta, jo amar shob somoy use kori.",P,id
Oi shonge usual shonge pencil-ta?,T,yq
Haan.,P,op
the the metal tip.,T,crq
Yeah.,P,cd
"Okay, ata ekta pencil chhilo je tomake ti amar cheyei chhutye dichhilo bolchhila.",T,crq
"Yeah, I know. It's just it's it's amar priyo pencil. I, I use it for school. And I just it's amar priyo pencil.",P,cd
"Okay, so tumi akhono bleachers er niche peyechhile ota kamon lagchhilo, tumi bolchhile tomar kono ekhono krodh asey. Ekhan theke tumi kothay chhile scale er opor tumi kothay chhile bleachers er niche peye.",T,"gc, irq"
ami ekhono nishchhoy hochchhilo chhoto chhilo shayad ek ekchhele chhoyti karon ami ami janlam ami katbo,P,id
"Okay,",T,gc
tai tao ektu kom hochchhilo,P,gc
ota shomoy tumi ki bhabchhile?,T,irq
Ami kichhu kichhu bhablam ami khusi je ami ei pencil ta rekhechi ebong je ami just bhebe bhoye porishrom kortey chay.,P,id
Tai tumi tomar pencil ta ache Tumi kothay katbi?,T,irq
amar pa te.,P,id
Koto bar?,T,irq
tin,P,id
"Koto gahri katli jekhane ota eto gahri je tomar ekta band aid lagte holo, tomake r ekta band aid lagte holo ki?",T,irq
"No, ami mane ami mone kori ekta band aid lagte hote pare chhobi.",P,id
Kintu ota ato gahri na je tumi kichhu onyor dorkar chhilo na?,T,irq
No.,P,id
Okay. Katar pore tomar kothay chhile tomake tomar krodher scale er opor ek theke dash?,T,irq
Ekta tin,P,id
"tin, katpore tomar kichhu mone hocchhilo?",T,irq
Eta bhalo laglo. Ami bhalo achhi. Ebong ami ebar michelle ke kotha bole dite hobe.,P,id
Ota bhalo laglo tomake shesh theke j din er jonne?,T,irq
"Bhalo laglo? Ha, beshi bhalo. Ha, holo",P,id
"Okay, ata holo ki?",T,irq
Mm hmm.,P,gc
"Diner shesh barte, kat theke mone hocche?",T,irq
"Well, ami ekhono bhule gechhilam.",P,id
Okay.,T,gc
"Kintu pore amar katha bhulei gelam, tobuo shudhu bhalo na, kharap somoye shudhu amar e dosh, karon ami janlam je ami tomake ei bisoye kotha bole dite hobe. Ar ami, ami toh night e mone monei chintai thaki, ki ki hoyeche sei din, ar pore ki hobe, ami mane, toh, tomar jonno usually khub kothin somoy hoi.",P,id
"Ami janlam je rat tomake khub kathin hoy, shob kichu rat e bhalo lage na. Hm, tai toh. Tui pore mone monei bhule gele, ar dosh korte lagle?",T,"gc, crq"
Hm.,P,cd
"Shune khub bhalo lagche na toh tarpor, din e jevabei thakto toh na.",T,gc
No. Eto shomoy hoy.,P,gc
"Shune toh tomar jonno cutting kaj kore, kintu eto baro shomoy thake na?",T,crq
"Hm, bodhoy.",P,cd
"Ami janlam je tomake cutting kore kichu shomoy, kintu eto baro thake na?",T,gc
"Hm, mone hoy.",P,gc
Ami janlam je tomake cutting kore kom kom hoyeche.,T,gc
Ami kichu bhalo korchi.,P,gc
"Haan, tomake ektu bhalo lagche. Shudhu mone korlam je kichu korte pari je tomar jonno valo lagbe, ar pore oshudh korar somoy tomake ondhokar anubhuti hobe na?",T,gc
"Hm, shayad. Mane, ondhokar anubhuti shob theke kharap.",P,gc
"Okay, tomake cutting er shomoy, tomake toh locker theke bahira kora shomoy shobkisu kotha, sei meye Tar Tim niye kotha bolchilo.",T,"gc, yp"
"Hm, karon sei meye toh boka.",P,op
"Okay, shune tomake bhalo din hoy nai. Tomake bolchilo na. Tomake text o korchilo na. Ar tomar mone hochhilo?",T,gc
Hm. Tai toh.,P,gc
"Tai ami shochchho je tomake oi somoy, amra dui jinish mone korte pari je tumi cutting er badle onno kichu korte paro.",T,gc
Okay.,P,gc
Jeta tomake ondhokar theke 9 theke komaye ashar khetre.,T,gc
Tai toh ami bolchi.,P,gc
Shayad na. Kintu eto toh. Tai shob kichu proba kore dekhte pari je tumi beshi valo basho.,T,gc
Thik ache.,P,gc
"Tai prothom jinish holo sei pencil ta, shune tomake tar sathe thakar shomoy tomake anondo dey.",T,gc
"Hm, anondo dey.",P,gc
"Etao shunte khub tempting lagche, tui ki mone korchis?",T,"gc,orq"
"Ami mane, shudhu jodi amar mood thake tai tempting lagche.",P,od
Eita niye thakle onno kichu try kora to khub beshi shomvob. Jodi to make shuntechi tobe jeno to age ar kati korte chai nai.,T,gc
"Hmm, ha.",P,gc
Ei rokom pencil ta tomar rastay dariye ache.,T,gc
"Hmm, shayad.",P,gc
"Ei bar e etao niye ki mone korchis, ektu alada ekta favorite pencil niye, jeta shobcheye kati korte parbi na.",T,orq
"Ami mane, shayad shudhu, shudhu jodi etao khub bhalo ekta pencil hoi.",P,od
"Ei vabe toke akhono favorite ekta kichu thakbe, jeta toke tempt korbe na. Eta diye duita kichu try kora shomvob hobe.",T,"gc, id"
"Hmm, ha.",P,gc
"Ok, amra prothom kichu ki korte parechi, tai to mone korchis? Tui kebol keu kichu boleche jeta shunte chai na ar toke khub krodh hochche. Oikhane ki korte parbi?",T,"gc, orq, irq"
"Oh, ami bari te jokhon amar maa amake kotha bole jeta ami shunte chai na, tokhon ami headphone porai.",P,id
Tui shokoler school e headphone nechis?,T,yq
"Haan, tader tader tader shikkha shomajay amake tader school-e rakhte diyechhe.",P,op
Tui kintu ekhn porikkha korte ichhuk?,T,irq
"Ami mone kori. Ekta ekta kichu gaan ache je amake shomoy korechilo, tai mone kori.",P,id
"Thik ache, eta try korte valo lagche. Tai amader pashe headphone ache, ekta aar lagbe. Tui kichu try korte chao, eta ki?",T,"gc, orq"
"Ei, amar shikshika, Mrs. Xion, ami khub pochondo kori. Tai jei she amar shathe kotha bolte dekhay. Ar tar room amar locker-er raste, sei rastei. Tai mone hoy amar tar sathe kotha bole dekhte parbo.",P,"od, id"
"Ei ekta valo vikalpo mone hoy. Amar lakshya holo proti bar chhoto kore jete, orthat, proti bar orof upor kore jete, ebong chalano vastu gulo jog korte thakle. Ar toh tui bodle jete parbe na, ektu kom. Tui etake korte pare?",T,"gc, id, yq"
"Ami korte pari, kintu amar jonne khub valo ekta acche pen lagbe, ja dekha jachhe, kintu, kintu ekta acche pen. Tai, ami janina, shayad, shayad amra ekta pen khuje ber hote pari.",P,yq
Mone hoy eta ekta bhalo idea.,T,gc
"Thik ache, amar bhalo lagbe.",P,gc
"Thik ache. Erokom shob kichu jiggasha korar jonno dhonnobad. Ei chain-e shob jiggasha gulote tomake uttam kore uttor dilam, ar ami janina etao kichu sopno chhilo.",T,gc
Haan. Dhonnobad.,P,gc
"Cholo, pen khuje ber kori.",T,gc
