Utterance,Type,Dialogue Act
"Haan, karon ami bolte chacchi, ami jodi mudi kenakata korte jai ba ami jodi kapor-er kenakata korte jai ba jekono dhoroner taka-r lenden-er jonno jai, apni janen, ja ami proti din motamuttibhabe sommukhin hobo.",P,"ack,id"
Ami apnar gari-r petrol bhorte chai.,T,gc
Oh tahole oh bipyak acm.,P,gc
Sutorang eti ekti probhab ache je stor dui.,T,yq
Ha.,P,ack
"Sutorang apni eta vabchen je lenden-er sonkhya eker beshi haoya uchit. Mane, eta dui ba shuny hote habe.",T,irq
"Haan, ami tai onuman. Haan. Na. Ba vitamin ba sonkhya-r lenden? Haan. Karon dekhen ami jodi gas pai, tahole amar gari-te gas ache. Etai byapar.",P,id
"Eti ekti transaction ar ekta jinish ar ekta jinish, thik ache. Ar tarpor. Thik ache, tai je ekti product, right? Ar apni onno product prayojan. Thik? Tai station-er vitore na gie apni satyi apnar gari onuvob korte parben na. Dokan.",T,"irq, yq"
Na,P,ack
"Tai eta kon byapar na je sekhane ekadhik gallon jacche, karon eti ek-i product.",T,yq
Thik. Ha.,P,ack
"Tai ami ekhon eti dekhte pacchi, eti ekti daily jinish hobe. Apni bolechen, thik. Ha. Karon prothome ami proti-din vabchilam. Eti onek-gulo personal shopping trip, tobe eti samasta transaction-er khetre proyojyo.",T,irq
Thik. Ha. Ami satyi je bhabe bujhte perechi. Kintu eta kore. Ha. Ha.,P,id
Sutorang eti apnar jonno udbeg-er ekti motamot ullekhzoggyo utso.,T,irq
"Yes, eta. Eta kore. Ami bujhte pari, apni janen, amar moddhe toiri hoy ebong ami eti onuvob kori.",P,id
"Tahole asun eti samparke kotha boli. Ebong amake eti aro bhalobhabe bujhte sahajjyo korun. Tahole dhora jak je apni ekti convenience store-e giyechilen, ebong shudhu ekta jinish mathay rekhechilen, emn ekta sombhabya item ki hote pare ja apni gam korben? Gum, tai na? Tai apni vitore jete chan ebong apni shudhu ekta attha kinte chan. Je sob apni satyi chan. Sejonno apni dokaan-e thamelen.",T,"irq,yq"
Thik,P,ack
"Tai apni vitore jan, apnar kon chinta ache? Ekhon amra swayongkriyo chinta samparke otite kotha bolechi, ei chinta-guli thik ek dhoroner vitore ase. Apni jakhon dokaan-e hantchen tokhon ki sekhane kon chinta-bhabona ache?",T,irq
"Ha, ami shuru kori. Ami ki prayojan diye shuru kori? Ami ekhane ken? Tumi jano, amar ek packet gum dorkar. Ar tarpor eti tatkhonik udbeg je ami ar ki pete jachchi? Ami eta duti korte ar ki pete pari?",P,id
"Thik ache. Tai vabchi ar ki pabo? Ha, ei ek moto, otit dui hobe dui hote habe. Eta dui hote habe. Eta na je ha. Tai je aro dabi kora possible. Ha. Tai eta hote habe.",T,orq
Ha. Tai vablam prothom vabna ar ki? Amar ar ki power ache? Ha. Ar tarpor tai dan jump,P,od
to the udbeg. Dushchintao tai,T,irq
"eti niche jete shuru kore. Thik ache,",P,id
tai eta satyi dhhire dhhire,T,yq
"Ha, kintu eta satyi eta satyi eta ha. Ekbar eti sampurnorupe chole gele. Ami sampanno korchi jakhon",P,op
"Thik ache, tai apni satyi sobcheye kharap udbeg dokaan-e probesh korte habe onishchoyotar sei muhurte. Jakhon apni dwiteey ha janen na,",T,yq
Ekbare. Thik ache.,P,ack
"Thik achhe, so apni jodi sei tension door korte paren, seta hobe apnar goal-gulir ekta.",T,yq
Eta chomotkar hobe. Fantastic.,P,op
Thik ache. Tai asun ei dhoroner chintadharona kora jak. Apni korben? Apni ki karon janen je apni ei? Apnar kono anuman ache?,T,orq
"Ami eta onuman korbo. Ami bolte chacchi, amra apnar samparke kotha bolechi amar baba-r kichu kharap oviggota chilo ja amar kache voyonkor chilo. Ha, tara koreche, tara kothin chilo. Tai ami ashcharjo je jodi ekorokom ei acharaner sathe ekorokom songjukto na hoy. Asombhob hocche.",P,od
Thik ache. Tai apni kichu shottiyi kothin shomoyer modhyo diye hoyeche eta halka bhabe kora. Ar jodi apni shudhumatro ekti item kinte apni ki bhoy pan? Nirapatta samporke kichu ki ghotche?,T,irq
Ha. Ha. Gari durghatana-r moto ba ha. Nirapatta. Oboshyoi amar byaktigoto nirapatta ba amar poribar-er nirapatta.,P,id
And ami guess security moto,T,irq
"Security yes. And yes, security.",P,id
Tai security and security. Tara apnar jonno risky.,T,yq
Yes.,P,ack
"Apni jokhon ei role play korben na, tokhon rules ar ami yes korbo. Tai jodi amra cognitive model-er perspective-e eti somporke chinta kori, amra core beliefs ar intermediary beliefs somporke kotha bolechi, ja attitudes ar assumptions expectations, tai core belief ekhane only chinta jokhon eti hote pare",T,orq
"Okay, ekhon apni jokhon bolechilen je, ba apni jenen, sei security protection issues indicate korechen, ami sotyi eti bujhte parini tobe eti hoy. Hoyto thik je ami thik nei, ami noi",P,od
"Ami thik nei. Ami safe noi. Ami unprotected,",T,irq
"Vulnerable. Yes, ami vulnerable. Ami ki ekjon exposed? Danger-er mukhomukhi?",P,id
Risk-e nischit? Yes.,T,irq
Etai amar rule.,P,id
"And then jokhon ekta situation nijer-ke present kore, ja ekta impending transaction hobe. Je situation amra kivabe situation ek-sathe mixed somporke kotha bola hoy. Sei songe, ei khetre rules je intermediary. Tai jokhon tara ek-sathe ase, tokhon sei automatic thought ki?",T,irq
Jokhon situation ar,P,id
Probable transaction-er propensity apnar kache asche ar apni amake trust diyechen je amar sob kichu kinbe hobe,T,irq
Tears-er moddhe. Ami aar ki pacchi?,P,id
And then behavior ki? Je ekta product je automatic thought ami ki apni second item kinben? Yes. Ar feeling holo downfall-er feeling.,T,irq
Je purchase follow kore,P,id
"Well, Mac-er upor thoughts bhebe, oh, anxiety, anxiety, ar tarpor kinbar pore ki feeling hoy? Yes. Relief relief. Okay. So, apni ki dekhte pacchen je apnar sathe ja ghocche ta kivabe cognitive load-er madhyome ekta explanation explain kora jete pare?",T,orq
Sekhane eti bhalo boseni.,P,od
"Okay. To cholon Rule of Two-er rule-er kotha boli. Ekhon amra, amra, amra age kotha bolechi, amra cognitive therapy somporke kotha bolchi, useful ar less useful thinking-er cheye kam, tai na? Effective ar less effective ba ineffective. Thinking eto agotya dokane bose ekhon ki mone hoy? Ami jani je sambhavato ekta different thinking process. Kintu ekhon amar sathe kotha bolchen, apni ki dui item purchase ar security ba insecurity breach-er moddhe ekta causative connection dekhte pacchen?",T,irq
"Yes. Ami bolte chacchi, ami chinte parchi na je apni apnar work ar jinishguloke chinte perechen je eta noy. Eta kono mane hoy na. Eti ekta useful noy, ekta useful thinking hote pare",P,id
Ei khetre eta kono upokari noy bole mone koren Munir intermediary belief.,T,orq
"Yes, yes.",P,od
"Tai apni chinte paren je apni etir prashansa koren. Ekhane Elio purchase-er moddhe ekta link nei. Ar ubhoy dik theke, though, correct meaning, tai apni bujhte paren je, apni jodi eti kine thaken tahole eti apnake safeo rakhe na. Tai apni security ba insecure hobar risk-er process introduce korte parben na, apni apnar transaction behavior-er madhyome risk ba security introduce korte parben na.",T,irq
Eta khub-e satya. Yes.,P,id
Eta ki meaningful?,T,yq
"Yes, eta kore. Eta sotti ase. Ami pari na, apni ja bolchen ta bojha jacche na. Kintu security ba point-er ubhoy dik porichoy korie dewar kono mane hoy na.",P,"ack,od"
Tai over ba rest apnar behavior diye influenced hoy na.,T,yq
Yes.,P,ack
"Kintu apnar mind apnake ja bolche ta noy. Eta apnar thought ki bolche na. Eta logical. Ar apni ekhane amar sathe boshte paren. Ar eti bola sohoj noy, tobe apni bolte paren, yes, ami ekta link dekhte pacchi na.",T,orq
"Yes, ami ekta link dekhte pacchi na, kintu ami jani ami ki feel kori ar ami ja feel kori ta holo impending doom, jodi apni chan.",P,od
"Tahole asun sei moment-er kotha boli. Tai ei moment-e, ekhon hoyto ekto anxious, kintu apni dekhte pacchen kivabe, thik apni nijerke protect korte parben na ba nijer ba anyo karo harm korte parben na. Dokane lekhte kinte ba kinte byartho hoye, ba jekhanei transaction korun, different story. Tai apnar ase, asun, er ekta different dike jawa jak. Ami kotha bolechilam apni kivabe ekta dokane jaben, ar apni mone koren, well, ami segulo phone pai, tai na? Ar apni onno kichu pete shesh. Yes, anxiety tokhon ek prokar dure hoye jay. Ar amra je ghotbe porer bar ashte hobe. Kintu eta ekta upay je moment-er jonno chole geche. Sutara, ami chai apni amar sathe thakun jokhon ami onno situation-er moddhe diye jacchi. Ar apni hoyto bujhte perchen ami ekhane ki korte jacchi, kintu",T,orq
Ami eta apnar drishyokolpo proyojon. Okay.,P,od
"Tai hoyto GM adarsha udaharan noy kintu apni amar theek ha dekhte pachen. Dekhun, apni ekhon dokane jan, apni bujhte paren je apnar kache shudhumatro ekta transaction korar jonno jotothesto sompod ache ebong apni sotti eti chan tai shunno noy. Sutorang, ekhon chinta ebong anubhuti madhyome amake hanta.",T,irq
Ami sadharonoto ki korbo ba ki korbo.,P,crq
Mone hobe ghotbe.,T,cd
"Ami atonkito hobe. Ami atonkito na bolte chacchi, breakdown ba onyo kichur moto, kintu ami bolte chacchi je eti khub, khub chaper hobe jodi amake sei item-ti pete hoy. Um, ami sombhoboto amar gari theke poriborton scrap korar chesta korbo, kintu ami jani amra ekhon shekhane jachhi na. Ha, na thak. Kintu um, ami khub, khub kothin hobe.",P,id
Apni eta korte paren?,T,yq
Ami sharirikvabe eti korte sokshom. Theek ache.,P,op
Ebong eti sokshom howar ekta stor. Kintu kivabe apnar chinta poriprekshite? Ar tomar anubhuti?,T,crq
"Ami eta korte pari, ami eta korte pari. Ami eta madhyome pete pari.",P,cd
Ebong ki hobe? Apnar obhiggota sathhe kotto udbeg ebong udbeg mlan hoye jay?,T,irq
"Eta ki biborno hobe? Ami mone kori. Ami bolte chacchi, eta korte hobe, ami kalpana korbo, tai eti biborno hobe. Ami mone kori eti biborno hote aro beshi somoy lagbe jodi ami ekhoni ekhane dekhte petam, tobe ami jodi onno ekta item peyechi, theek ache, prithibi aro pach minute-er jonno nirapod hote choleche. Bhalo chilo. Apni ekhon kotto anubhob korchen? Khub udbeg, tai na? Ha.",P,id
"Apni ki emon udbeg niye chintito jekhane apni chintito je biporjoykor kichu ghotte choleche? Theek ache, tai emonki ekjoner transaction somporke kotha bola ei nirapotta ebong nirapottar sathe songjukto udbeg-er karon hote pare.",T,orq
Ha. Ha.,P,od
Tai apni ekta transaction emonki multobi chara eti trigger korte paren.,T,yq
Ha. Ha.,P,ack
Ekhane bose sotti bhoy pachchi.,T,yq
Ha. Ha.,P,ack
Purusher bibroto dushchinta ki osohoniyo?,T,yq
"Ha, eta sohoniyo, eta sohoniyo,",P,"ack,op"
Kintu eta ki jiniser khoti kore?,T,crq
"Ha, eta amar kharap lage aghat.",P,cd
Udbeg dekhe apnar ki mone hoy,T,irq
Shudhumatro ekta item pete ba shudhumatro ekta item-er jonno sompod thakar apnar drishyokolpo ebong,P,id
"Theek ache, tai eti ekta nirapotta ebong nirapotta noy. Eti ekta niyomer moddhe diye jawa ebong ekta item kinar bishoye ekta udbeg. Oi duto ha, ha. Ar ami niyom bhangar kotha bolchi.",T,crq
Ami jani eta bhoyankor. Eti apnar jonno ei twak.,P,cd
Karan tai apni eti somporke udbeg. Ebong apni er porinoti somporkeo chintito.,T,orq
Ha.,P,od
"Tai amar sathe ei muhurte apni je udbeg-er sommukhin hochchen, ami chai apni mone rakben je, bondhura etike apnar sochetanatar moddhe rakun ebong eti poriborton hole amake janaben. Apnar proyojon hole amake badha din. Eta na.",T,yq
Theek ache.,P,com
"Tai eta kharap hote pare. Eta bhalo pete pare. Tahole, apnar mathay ki emon kichu ache ja apnake agami koyek dine moddhe kinte hobe?",T,"orq,yq"
"Ha. Coffee, coffee.",P,"ack,od"
Eta ekjoner transaction.,T,gc
"Ha, tai ami kichu pabo.",P,gc
"Theek ache, theek ache. Ha. Bodhgomyo, kintu ki hobe, jodi ami apnake acharongoto porikkha-ye challenge kori. Theek ache, apni ki anuman korte paren je ki hote pare?",T,orq
Ekta coffee kinte? Drishyokolpo dui.,P,od
"Ek cup coffee kinte ekta kinte? Ar tarpor ami coffee kinte jani na, kintu chere? Ha, jekhanei thakuk. Tahole sombhavyo jinisgulo ki ghote pare? Logically jene apni etike ekta security thing-er sathe connect korte paren ar apni eti somporke anxious hote paren. Ar etai real, sei anxiety real. Kintu eta jene je ghotaona thikana jay na ba exact transaction behavior-er karone ghote na. Er ki hoye madhyome jao. Tai apni coffee kinun. Apni sotyi anxious. Thik? Eti porjonto, apni shekhane gari chalanor jonno anxious.",T,crq
Amar onek beshi anxiety thakbe. Kintu ami sotyi je madhyome nijeke kotha bolte hobe.,P,cd
Eta ki chole jabe?,T,crq
"Ami bishwas kori eti anxiety chilo, ami bishwas kori.",P,cd
Tai eti kinte aro painful experience hobe.,T,yq
"Ha, ha.",P,ack
Kintu eti asole apnar khoti korbe na.,T,yq
"Oh, ha. Ekdum na.",P,com
Tobe eti apnake aro internal anxiety sristi korbe.,T,crq
Thik.,P,cd
"Tahole ki hobe jodi apni abar koren,",T,orq
"Ami asha korbo je eti kom anxiety hobe. Hote pare, hote pare",P,od
100 bar punorabritti.,T,orq
Eta ami buro hote pare. Ami mone kori anxiety nishes hoye jabe.,P,od
"Tai sotyi, apni ja korchen ta holo apni conditioner korchen, apni theek ekta item kine beche thakar jonno nijeke conditioner korte chan. Ami eta obosshoi aro onek taka financial benefit ache. Ar shekhane apni janen je ami ki asha kori freedom benefit ja je kono sonkha miner shromik kinar freedom, tarpor kinar ki drishyokolpo ami jani ami coffeer udaharoner jonno jiggasha korechi mane ami apnake ekta jinis jiggasha korechi' abar coffee kinte jachchen, kintu kono poristhiti apni nijeke er moddhe porar sombhavna sobcheye beshi dekhte pachchen? Ami jani na je coffee sei acharoner porikkhar jonno sotottam poristhiti hote ami onumon kori je etite onno kono item ache ja bostubik vabe pore jawa sohoj hobe jemon udahoronswarup, petrol karon apni petrol diye apnar gari pete chan ar tumi jao. Ha, eta apnar jonno sohoj hobe. Apni onno ami diye prolubdho hoba",T,irq
"Koyla diye dokane, dandike ba darojar dorjay jete hobe na",P,id
"Kath. Eta sohoj hobe. Eta hobe, apni janen, hote pare",T,orq
Eta onek sohoj hobe. Thik ache.,P,od
"Tai amra korbo, amra ei dharoner podkhepke emon ekta dik bibechona korbo jar folge symptoms kom hobe. Ha, eta chomotkar hobe. Ar amra shekhane pete hole bhobisshoter onno podkhep hote pare. Tai eta amader sathe jay, kintu eta dokane giye ekta kinte hobe kintu er na kora jak je na. Thik ache. Er petrol songe lege jao.",T,ci
Thik ache. Ami je somporke aro atmobishwasi bodh.,P,ack
"Apni mone koren je apni eti diye successful hote paren. Ha, test.",T,orq
"Amra dekhte pabo jokhon amra shekhane pounchabo, kintu ha, ami chai. Ami mone kori ami asole je chesta korte pare. Coffee cheyeo beshi. Tai",P,od
Apni ki coffee-sathe fear pachchen je apnii shesh porjonto kinte paren? Thik ache.,T,yq
Ha.,P,ack
Tahole ekhon apnar anxiety kemon?,T,irq
"Amar shudhu ek cup coffee kin-te hobe na, tar cheye bhalo lagche.",P,id
"Thik ache, tai eti ekta stress chilo.",T,gc
Kintu ami mone kori eta mile. Kintu thik ache. Kintu eta chilo.,P,gc
Kintu beshirbhag-i karon amra je exam-er kotha bolchi ta kichuta easy.,T,orq
"Ar jehetu ami mone kori apni amake je insight diyeche, ami safety security attach kori ni, ami sob point attach kori ni. Tai je khub helpful chilo.",P,od
"Tai amra age kotha bolechi ek, ami ki adaptive response moto think mag na, right. Sutorang apni jemon car feel korar ei experience-er moddhe push dewar chesta korchen, apnar sei thoughts ekhono ashte choleche. Ar adaptive response emon kichu hote pare, well, ami chai apni eti design korun ba amar sathe kaaj korun ar eti design korun. Kintu emon kichu hote pare, ami jani real world-e er parinam hobe. Ha, ami bujhte perchi kivabe internally response janano anxiety dur kore na, obossho. Eti hote pare, tobe eti apnake sei process-ti pete sahayata korbe. Ha. Ha. Je janar jonno? Ha, ekkebare. Ami apnake kichu jinish korte bolchi. Thik. Ekti holo necessary petrol kina ar shudhumatro petrol diye. Ar ekoi somoye jokhon sei thoughts gulo tar response janate adaptive responses-er sathe dui tulona korar jonno ashe.",T,gc
"Ha, peyechi.",P,gc
"Drishtanto eti peyechilam. Thik. Tai ami jani er real consequence hobe na. Baste, je ek hote pare. Ar jodi apnar any keu thake, apni jenen, apni tader appeal korar pasapashi appeal korte paren. Ami jani ami anxiety saho korte pari. Ha, mone hocche apni onek din saho korechen. Eta sukhojog noy. Eta apni ki chan na. Kintu apni saho korte paren.",T,ci
Ha.,P,ack
"Ar onno adapter-er response hote pare, eti amar jonno painful. Tobe ami jodi ekhane successful hote pari, jodi ami jinishgulo theke mukti pete pari,",T,orq
Ha. Long-term picture ha.,P,od
"Ar apnar dike coffee ar onno behavioral goals niye jawa. Se rokom. Ha, je gyan kore tole.",T,irq
Ami eta onek pochondo kori.,P,id
Tai amra ekhane bhinno kon theke anxiety-ke attack korchi. Ok?,T,yq
Yes.,P,ack
Tahole apni ki believe koren je apni ei concept niye successful hote parben?,T,yq
"Yes, ami kori. Onek din ager kotha. Kintu ami bolte chacchi, behavior ar thinking processes dirghokal dhore royeche. Tai ami mone kori eti ekta challenge hobe kintu ami mone kori apni janan, eti somoy.",P,"ack,op"
"Yes. So bhalo, eti khub positive hote pare jate apni janan ami sekhan ki identify korechi, apni six concepts-ke challenge korte ready. Ok? Like, ami dare to be the devil nite chai. Yes yes. So apni bolte ready je ami enough hoyeche. Ar apni behavior-er ekta clear path dekhte paren ja apnake etir moddhe diye jete sahajyo korte pare ar apni anxiety niye jete ready. Eti ekta positive adapted response hote pare, tai na? Being assertive ar bolar moto, prai apni jemon anxiety-sathe kotha bollen ok, ok, tobe ami apnake ei somoy amake marte dibo na. Je apni anxiety bolte hobe ki.",T,orq
Ami eta pochondo kori. Yes.,P,od
"So, ei sob ekta note ok? Ar apni eki ek multiplebar use korte paren. Apni tader mix korte paren, jai hok na ken apnar jonno kaj kore. Ok, tobe apnar barite pura process-er madhyome proyojon anusare seguli proyog korte thakun, apnar ar risk nei. Eta darun. Yes. Karan ami mone kori apni ekbar bari phire gele, eti holo, sudhumatro sei ekta transaction-er somapti, apni chole gechen ar cycle-ta punoray chalu korte fire jawn. So right. Apni korechen, apni sthayibhabe sudhumatro ekta jinis kinar record korechen. Yes, so eti ekta bijoy. Yes. Eti ekta bishal bijoy hobe. So ami jani na apni ei muhurte apnar gas tank-er obostha janan kina. Apni ki ekhon theke porer saptaher moddhe gas pete hobe bole asha korchen?",T,crq
"Oh, yes, apni koren? Eta korte hobe. Yes.",P,cd
"So jodi apni eti chesta korte paren. Ar jodi apni muhurter moddhe dharoner record korte paren, jemon apnar anubhutir poriprekshite experience ses hobar por, bhinno porjay, eti sahayok hobe.",T,hp
Ok,P,ack
Ok. Ok. Dhonnobad,P,gt
