Utterance,Type,Dialogue Act
"Ami Facebook-e khujte peyechi, thik ache. Shironamti ki chhilo ta amake jijnasha korben na, kintu ami itimodhe mrityur pore beshi bhag lokrer onudaner moto. Tumi sobkichu jano. Ami bolte chachchi, ami medical school chore jawar jonno amar shorir chore chole jachhi, ja amar ekta meyekete khushi koreni, kintu aponi sekhane jano. Amra kivabe apanar sathe ekmat hote pari? Aponi akhono charpase jhulonto? Se bolchhilo. Tai. Tai tader kichu eta jonno chhilo. Ebong tader kichu, tader kichu chhilo na",P,id
Ebong transplant-er modhye na giye operation-er modhye jawa besh boro bishoy.,T,crq
"Ebong ami mone kori goto bochor, ami poriksha korchhilam, aponi jano, monostattik poriksha theke shuru kore somosto sharirik poriksha, ebong moshshiker scan ebong sobkichu scan kora hoyeche.",P,cd
"Hyan,",T,ack
"Eti chhilo, eti 1000 mile porishhebar cheye bhalo chhilo. Ebong ami bhebhechhilam, thik ache, ami sotti karone eti korchhi. Ami etta jani, kintu ke jani, tara amar sathe sompurno bhul kichu khujte pare. Ebong ami jevabe khujte peyechhi tai eti ekto joyer poristhiti, ami bishwas kori. Hyann. Ebong aponi jano je jodi tara apanake gruhon kore, ebong ami tader moddhe sobcheye beshi boshkorer chhilam je tader eti chhilo ebong eti 20 bochor sthayi hobe. Spashtotai, ekoti kidney 20 bochor sthayi hote pare. Je hyan, eto bhalo chhilo. Hyann. Tai tader kichhu, tai tader kichhu chhilo na",P,id
"Ami, ami mone kori ami amar talikar beshirbhag jinishoi jijnasha korechi je bishoye ami kotha bolte cheyechilam, aponi ki mone koren je ami mis korechi ja deerghokal dhore bhalo vabe beche thakar theme poriprekshite achhadito kora?",T,yq
"Thik ache, ami mone kori aponi jodi onno karo jonno jekono kichu korte paren, nijer kache jotoi kshudra pratyabartan hok na keno, ta bishal. Kintu jatokhon na aponi sei pratyabartoner jonno takan na, tobe eti thik, eti keboli hyan. Ebong eti sei karonkeo eki bhute kore je aponi akhono beche achhen je aponi jano je aponi kew gruhe sthane nichechen na. Ebong je, aponi jano, januarite apanar bhalo kichu kora uthi asha kori, parish alzheimer-er jonno korben na. Tai je parish plan ami animating korchi",P,id
Thik? Alzheimer's-er jonno arthosongroh korte lojja chhadai ei tandemti ekjon kheloyader baire.,T,id
"Hyan. Ki darun. Hyan. Hyan, etta bhalo hote hobe. Jibonke eto seriously neowar kotha noy? Thik ache, ekjon aponi jano na aponi ekhane koto kshon ache char ebong duiti keu aponar kache eto goruttorponno noy, je bissho aponi kalyaner jonno mahabishwer kendro non, aponi jano, tai keboli jinishgulir sathe agei jano ebong eti like, ami Facebook-er sathe duhkhit, aponi jano, jodi tara jotoi like na pay, aponi jano, eto kichu loker bhalo din nosto hoye gechhilo, ei sob mithya. Eta dhoya ebong aynaa. Amar ek bondhu amake eta bolachhilo jeta khuboi goruttopurno ebong khub goruttor jore bolchhilo je ami ekhono amar nijer bariro malik, dekho? Ebong se shudhu hashe bolechilo, tumi ki sotti ei ta mone koro? Rat? Hyann. Tumi jano? Oh, aponi eti apanar sathe nie jacchen? O achha. Tini bolen, jodi aponi kichur malik na hon, tini bolechhilen je eti dhoya ebong etir shomosto aynaa. Hyann, ebong eti sotti, tai na? Hyann. Tai shudhu hashte hashte sekhane jao.",P,id
Apanake dhonyobad.,T,gt
