Utterance,Type,Dialogue Act
"Well, ami kotha bolechi, amar ek bondhu ache je tomar service recommend koreche, ar se amake ar bachchader khub support kore. Ar ami ekta supportive family network o ache. Amar bonera Sydney te thake, ar amar ma o ache. Tader sobai amar charpashe ache, ar tara amar proti khub caring.",P,id
Tumar family ba bondhura ki kono change notice koreche tomar husband er behavior e?,T,yq
"Ha, actually recently amra ekta social function e chilam, ar amar bhai amake comment koreche je kemon kore amar husband onek alcohol consume korechilo oi social event e.",P,op
"Okay, so eta tomar upor impact korche, ar mone hocche extended family upor o. Bhalo kotha je tumar baire ekta support network ache, eta khub bhalo, ar ami encourage korbo je tumi tomar ma, family, bondhuder use koro, tader kache kotha bolo, nijer ar bachchader support koro ei phase ba stage e tomar relationship e tomar husband er sathe. Julie, ami just recap korte chai, tumi bollcho je tomar relationship tomar husband er sathe change hoyeche je rokom chilo. Tumi o-r sathe acho prai aat bochor, ar tomar tin bachcha ache. Tumi mention korecho je primary change holo o-r behavior, ar tumi believe koro je eta probably linked o-r changing drinking habits er sathe. Ar ami bujhte parchi je tumi happy hobe potentially o-r sathe kaj korte, o-r drinking habits niye help korte ba resolve korte. Eta ki thik ami je bollam?",T,"id, yq"
"Ha, eta thik. Correct. Ami happy hobo kaj korte jodi o o-r sathe willing hoto.",P,op
"Tomar husband ke na chini, ami guess korte pari je ami tomar kachhe jante chai je tumi ki mone koro je tomar husband receptive hobe maybe kichu marriage counseling ba karo kachhe jete o-r drinking niye. O ki emon type er manush je receptive hote pare?",T,"gc, orq"
"Ami mone kori hobe, ami jodi o-ke calm ar relaxed obosthay approach korte pari, tahole ha, o probably receptive hobe.",P,od
"Okay. Eta positive. Eta khub bhalo. Karon kichu manush ami dekhi, tader answer eta quite different hoto. Tai ami mone kori eta tomar jonno khub positive, Julie. Ami mone kori ekhon amader dekha uchit holo maybe continue kora amader relationship. Ami tomay abar dekhte chai, meet up korte chai, ar ami mone kori amader explore kora uchit holo tomar jonno kichu marriage counseling ba onno kichu line e, ar dekhte hobe je tomar husband ki interested hobe kichu services dekhte o-r drinking issues niye. Jodi thik hoy tumar kachhe, tahole amra organize korte pari abar dekha korte. Tumar jonno ki time bhalo hobe?",T,"id, irq"
"Ei time ta amar jonno bhalo, ar je kono Thursday ba Friday din er moddhe bhalo.",P,id
"Okay, toh amra plan korbo maybe ei same time e next week abar dekha korte. Kintu meantime e, ami mone kori amader uchit tomay ekjon relationships counselor er sathe contact korte. Ar amra chesta korbo oi dike jinish gulo egote. Ar tar fole, amra bujhte parbo je tomar husband koto receptive hobe, potentially o-r jonno kichu help khuje. Ami just bolte chai je tumi mention korecho je tumi ekhon ektu escape chai. So hoito ami parbo tomay kichu advice ba information dite, jate tumi nijer theke oi situation theke dure thakte paro, jodi mone koro je eta ekhon ektu beshi hoye jachhe, maybe tumi tomar ma ba family ar bondhuder dikeo jete paro, jodi comfortable na mone koro area te onno services use korte. Tumi ki mone koro eta niye?",T,"gc, irq"
"Hobe, ami appreciate korbo. Dhonnobad.",P,id
"Okay. Well, dhonnobad, Julie, samay ber kore ashar jonno. Ami khushi je tumi ajke ekhane eshecho. Ar ami, ei journey te tomar sathe jete eager. Eta solution noy. Amra, jani na, sob kichu ekhane ajke fix korte parbo na. Eta ekta process hobe, kintu hopefully amra ekshathe, dekhte parbo ekta khub positive outcome tomar ar tomar family er jonno.",T,gc
"Dhonnobad onek, ajke amar sathe kotha bolbar jonno, khub bhalo laglo. Dhonnobad.",P,gc
Ami o next week tomar sathe dekha korar jonno eager.,T,gc
Dhonnobad onek.,P,gc
