Utterance,Type,Dialogue Act
"Apni kokhono kokhono sweekrito hon na, kintu ami lokeder mone kore diye sotyo-i bhalo peyeche je tader protiti kajer jonno amake kotha kora utohito noy. Karon ami, apni janen, kokhono kokhono apnake kebal tader dekate hobe, apni janen, ami sei bichitra jinis-er cheye bhalo, ba ami eti bhalo korte pari. Aar ami sotyo-i bhalo jogajog je dharoner.",P,id
Tai tara apnake beshirbhaag somoy chinte pare.,T,crq
Na ami beshirbhaag somoy bolte chai. Haan,P,cd
Apni kotdin dhore ei nirdisht niyogkartar sathe achen?,T,irq
"Umm, hote pare chhoy mash, chhoy mash, hote pare? Aat mash. Thik achhe.",P,id
Apni ki amake bolte paren apnar age je chakoriti hoyechhilo jemon shekhane ki hoyechhilo?,T,irq
"Ekti AI algorithm. Tara, tai ami eti peyechi, ami eti sotyo-i ekti boro netritto er obosthane pouchhechi, apni janen. Aar tarpor, apni janen, onno V.P. sotyo-i dekhte pareni, dekho ami kiser jonno jachchhilam. Tini amar sathe sambhok korte pareni aar tini, apni janen, tini, tini ekti dhara college-er background theke chilen na jekhane ekti somossa chhilo. Tai ami shudhu tader offer chhilo ki outgrow. Aar tarpor ei company ashechhilo aar apni jani tar sathe ei durdanto offer ti toiri koreche, eti thik chhilo, eti chhilo durdanto. Tai amake eto-ta ekti padeshop nite holo je amar jonno aro kausalgot chhilo. Aar apni janen, je ami parotam je ami aro beshi pounchhte pari. Apni janen, ami sekhane santusto hote chai na.",P,id
Apni chan apni ucchonkor korte chan. Apni ki aro boro kichu korte chan?,T,yq
Hyā.,P,ack
Aro tai aro jinis. Apni itimôdhye jônpriyôtar kichu sṭôr ôrjôn kôrêchhên.,T,yq
Hyā.,P,ack
"Thik achhe, tai apnar shesh chalna ba apni je jaygaye ekhon kaj kôrchhen tar age, apni etike chhadiye gechhen. Apni amake bolte paren je mithsôkriya kibhabe hôyechhe? Like? Apni ki chhede diyechhen? Naki tara apnake chale jete utshahito kôrechhilo? Bhalo legechhe, sei chakrir shesh muhurtagulo ki hoyechhilo?",T,irq
"Um, achha, mane,",P,gc
Sutôrang apni eti shuru kôren ebong apni prôsthan kôren. Eki samay. Taip shômôshya nie tader kichu shômôshya chhilo.,T,
"Tara shudhu bolechhe ami jani, ami khub kotha bolechhi ba erokom kichu bolechhi, ôthoba amar mône hoy karo sathe ami kaj korchhilam ba kichu ekta shômôshya chhilo. Kintu eta sotti i chhilo eta onno paristhiti ja thik hôini. Amra shudhu amra chhilam na, amra bhalo jogajog korchhilam na, kintu shesh porjônto amar jonno ja sera ta amake kôrte hôyechhilo. Tai karon pore tara amake dakchhilo ebong amake phiriye anar chesta korechhilo, kintu ami itimôdhyeikhane chhilam jaate ami sekhane phire jete pari na.",P,id
Tai amake tomar ashar sôdhôna chhede dite hobe,T,
Tobuo tader jonno abar. Hyā. Ami tader bolechhilam je ghôṭbe.,P,
Apni jokhon chhôle gesen tokhon apni bhôbishyôdṿani kôrechhilen,T,irq
"Hyā, eta eto chhilo je apni amake miss korben karon ami ei kômpanir unnati-r karon.",P,id
Sutôrang jokhon tara apnake prôstôb kôrechhilo tokhon apni tader ki bolechhilen?,T,irq
Chôrzbyāk je ami ekṭi ôshadhôrn kaj peyechhi ebong eti aro bhalo chhilo ebong tara eti hariyechhe ebong tara kebôl eti môkabela kôrte pâre.,P,id
"Tai apni sei shôye tader prôtyākhyan kôrechhilen, thik achhe.",T,crq
"Hyā. Ebong ami, apni janen, ami amar bôshe khushi kôrte chai, kintu ami mône kori eti bhalo hôbe. Apni janen, ami lôkedêr kharaap bhôbte chai na karon tara amar cheye niksṭ. Ebong karon tara tôṭota shôfôl nôi. Tai jodi ami tader sathe kotha bolte shikhte pari jate ami nôi, apni janen, jate tara nijeder shompôrke kharaap mône na kôre.",P,"cd,id"
"Eta apnar bôsh bôsiyechhen, mane, tini apnake aj ekhane ashte utshahit kôrechen. Se ki apnake upor kon chhôp dichhe? Bhalo legechhe, eta ki emon kichhu ja bôdhyôtamulôkbhabe utshahito?",T,"id,orq"
Ami mone kori eti drôḍbhave utshahito. Ami mone kori tar mone amar jonno ekṭi prôchôr achhe. Tai eta sambhôbôtho shudhu je jonno ami set up.,P,od
"Tai se bhôbishyoter jonno apnake sahayyo kôrar chesta kôrchhe. Ôrôkti ôgrôgôti. Tai syâm, ami kalendare apnake pete jachchi ei shôbhôr sheshê ekjon kaunsilôrke dekhte hobe. Je apnar jonno kaj? Thik achhe? Eta kôre. Tai ami apnake je jonno set up korbo. Amar sathe samay deowar jonno ami sotti jeno prashônsa kori eti ekjon porashônsṭhadâtâke dekhte sahayyo hôilo ebong amra sekhane theke jabo.",T,yq
Hyā. Nishchit. Dhônyôbâd.,P,ack
