Utterance,Type,Dialogue Act
"Ekhon, ami eti pete parini. Ami jani eta sambhobat bhalo hote pare, kintu ami chhilam ami jani na.",P,id
Ami mone kori eti prai oboshshoi ghottto. Hyan.,T,id
Ami jani na ami ki korte yachchi.,P,on
Koyek dhap pichhoney. Apani koto din dhore alcohol marijuana byabohar korchen?,T,irq
"Pray shoy bochor, shoy bochor.",P,id
"Apani ki ekhon porjonto DUI neye esechen, apani ki kono somoy thamar kolpona korechen? Ekhon, apnar porikolpona ki? P-Di moto? Keno apnar porikolpona ebong ei sob?",T,yq
Ami sobematro rater khabar kheyechi jemon jhakuni aro kharap hoyeche.,P,id
Hyan. Tai ei ba kichu chhara apni byabohar chaliye jete hobe?,T,yq
"Hyan, ami satyoi kono pochondo chhilo na.",P,id
Ekhon porjonto. Hyan. Eti ek ti suyog mato ek ti adbhut upay hote pare?,T,yq
"Ami bolte chachchi, ami anuman kori je ami jodi eti bondho korte chai tobe amar thamar upay ba amar thamar karan hobe.",P,id
Jodi apni satyoi thamate chhilen karon apnar jinis,T,id
Ami jani na.,P,on
Apani ek ti shot dite paren. Apani shudhu nishchit non apani paren. Apani ashole eta korte pare.,T,id
"Hyan, mane, ami age kono chesta korini tai ami jani na.",P,on
Eta shudhu ojana.,T,id
"Hyan, hyan.",P,ack
"Tahole apani ekhane theke kothay jete chan apnar kache eti ache, ami kolpona kori eti ek ti shunani ba amake dekhte ekhane aschen. Ami apnake sahayyo korte ki korte pari?",T,irq
"Um,",P,gc
Apanar chintabhabnartey apanar monosikotar mato ek ti jaga porichhondo krun.,T,irq
Hyan.,P,ack
"Thik achhe, apani eta kaj korte chan? Hyan. Tai ekhon theke ami abar dekha hobe. Apani ki kono shunani ba kichu asche? Ekhon tara ar koyek shaptaher mato noy, koyek shaptaher jonno. Tai abar dekha hobe. Aro ami ekhane IEP ar shobkichu ache. Dvitio shaptah. Ero je shonge kudan. Tara mone kore je poriborton guli amra shunchi ta slumping porjonto chhle geche, thik achhe. Thik achhe.",T,id
Sahayyo karar jonno dhonnobad.,P,gt
Apanake dhonnobad.,T,gt
