Utterance,Type,Dialogue Act
Ebong tader dekhte naoar jonno kothor prachesthar sathe ki jodito?,T,yq
Hum.,P,ack
Haan. Kokhono kokhono eta je shohoj shudhu je ongikar kora hoy. Nijke ebong shudhu line anka. Ebong apnar ki emon kono bondhu achhe jara marijuana byabohar kore na jara sathe apni ek dhornor shohayogi hote paren?,T,irq
"Haan ami kori, ami eti proyashoi anubhav kori na, tobe ami korte pari, ami eti aro dekhte shuru korte pari.",P,id
Thik achhe. Kivabe ek theke 10 scale anuprannito? Apni ki bolben je apni emon lokder sathe bondhutbho gorte chan jara patro dhumpan kore na?,T,irq
Tin.,P,id
"Thik achhe. Tai apni ekhono achen, apni ekhono sei bondhuder sathe abar melamela korte chan se somporkhe apnar somporkhe apni ekhono kichuta iffi, kintu ami apnake jiggasha korte chai, Bruce, apni kiser poriborte eke poriborte tinoti bolben?",T,irq
"Thik achhe, jehetu ami shokol er jonno jani, tai ami mone kori amar proyojon, ami mone kori amar eti somporkhe kichu kora shuru kora uchit.",P,id
"Ami mone kori eti ekta durdanto antordrishti je apni dekhte pachen je bondhura jara dhumpan kore na tader dikhe agiye jawar ebong eti korte sekar jonno prochesta kora asle apnar jibonke obishbasyobhabe unnat korte choleche. Ebong apni jokhon bondhuder sathe jukto chilen jara atite patro dhumpan koreni, tokhon apni ki dhoroner kaj korechilen?",T,irq
Kriyakalap ebong jinis ki dhoroner jinis?,P,crq
Haan. Tader sathe thaka ki mojar chhilo?,T,"cd,irq"
"Haan, eta moja chhilo. Haan, amra beshirbhag e kichu bahirgongo kriyakalap korar moto, sambhobat kichu chaper dharoner jinis pete pari. Sadharonot eta temon hoy na, apni janen, aro ache. Tara aro shasthyokor kriyakalap korte jhok, ami bolbo.",P,id
Tai apni tokhon ekta shasthyokor jibon japon ebong baire moja korte pare ebong patro boshonato korena mooloto ekta shasthyokor jibonapon korte paren.,T,orq
Haan apni thik sekhane achen. Eta hote pare ami eta theke amar mon nite pare.,P,od
"Kokhono kokhono patro dhumpan koreni emon bondhuder sathe sei bhalo somoygulike mone rakhate bhalo karon eti apnake bujhte dey je apnar sotti ei te proyojon nei. Ebong ami mone kori eti ekta durdanto, ami mone kori eti ekta durdanto dharona.",T,gc
Ami sotti duiti chinta onek chhilo. Ami protishruti ebong ei dhoroner jinis somporkhe chintit chhilam. Tai ami mone kori na je eti sotti sotti dharona chhilo.,P,gc
"Thik achhe, tai apni eti somporkhe kichu duiti chinta chhilo. Apni eti somporkhe ebong gat shoptahe odhibeshon somporkhe uttejito, kintu apni eti somporkhe chintar suyog paoar pore, apni ekdhornoe bujhte perchen je eti ekta kurokete pacchilona eti shera noi apnake dhonnobad,",T,gc
Onek protishruti ebong onek somoy ja amar kache rakhar anuprerona nei.,P,gc
"Ami mone kori je eti thik samne chintate paratei budhimaner kaj, amake posha pranir je kono dharoner posha pranir upor gorbo. Ami vabchi je apni bibechona korte paren emon onyo bikolpo ase kina.",T,gc
Hote pare. Apni ki vabchen?,P,crq
"Ami bhavchi, apni ki emon posha prani poshondo koren jeguliর jonno emon protishrutiর proyozon hoy na?",T,"cd,irq"
Eti ekta bhalo dhara. Ami eta niye bhavini.,P,id
Karon ekta kukur kukur ekta boro angikar.,T,gc
"Hyan. Apni janen, shob dhonro prani, sap ba machh ba onno kichu ache.",P,gc
"Are, sap! Machh, je oboshoi ekta taraka hote hobe ei prani je apni chan.",T,gc
Hyan.,P,gc
"Thik achhe, ami mone kori apnar kache emon ekta prani thakar guruttopurno ja apni poshondo koren ebong apni tar sathe somporko korte paren. Thik achhe, tai chhuronto lakhyo chhilo emon lokder jonno ekta somorpon gothi khujhe pawar ebong jogdan kora jarra ganja theke birot thakar chesta korche. Apni je songe out kibhabe?",T,irq
"Ami eta dekhte. Kintu jemon, ami prothom prothom boithake giye chhilam, ebong amar thik mone hoye chhilo, jemon, sei lokgulike barele kena hoyeche ebong ami thik chhilam na ami kebal sei bhider sathe fit chhilam na jekhane tara sei jagaye nei.",P,id
Sutotang apni jawar chesta korlen ebong apni gelen,T,crq
"Ami parini, ami thakte chaini.",P,cd
Ar tai tumi sarakhon thakoni.,T,yq
Thik.,P,ack
Ei tai apni tadaratari chole gelen karon apni onubhobh korchen je apni onubhobh korenini ebong apni tara bareler niche ebong apni akhono uchchhotar kaj korchen.,T,yq
Hyan,P,ack
Ami nischoy bhabe bujhte pari je ami bhavchi je apnake sahajjo korar jonno kono dhonone shomorpon group-e jonno join koraar kono uddeshyo ase kina. Apni ki mone koren?,T,irq
"Dekhun kichu itibachok hote pare. Ami thik jani na, ami thik ei mohorte eto dekhte pachhi na.",P,id
Ebong kichu itibachok ki hote pare ja apni somorpon group theke beriye ashte paren?,T,irq
"Thik achhe, ami chai, ami sambhabot eki dhorte lokeder sathe somporko korte shokhomo hob. Ebong hoyto eta shudhu ekti itibachok je moto manusher sathe sango korte sakkhmo hote pare. Ami nischoy noi.",P,id
"Tai apni bolchen je ekta somorpon goshti-te thakar atit hol je apni sei sami yatraye thakar onnanno lokeder sathe somporko koraar ebong onnanno lokeder sathe sango koraar sujog paben. Ebong abar, ami apni ke emon tottho pathate pari ja apni dekhabe je shudhumatro ei duiti itemi obishshashobhoye sahayjo kore je shudhumatro patro theke biroth thakar baa komanoর jonno noi, apnar sharire bhalo onubhutiর hormone baraনo, somporko ebong onnodero sathe somporকিত। Manush apni jokhon chhoto chhilen tokhon eki rokom hote pare, apni gote saptahে ullekho korছিলেন je apni ekti hokir moto chhilen. Ebong tai apni somorpon chilen je chilen sajanoর moto dol chilen. Ami bhavchi apni jodi pradhan somyoge thakar lokeder sathe somporko korte paren ebong bhavchi je apni ekati dol hisabe ekati somorpon goshti dekhte pachen kina.",T,irq
"Hyan, eti sambhabot eki dhorte hobe jemon oporiharebhabe, ekati somorpon goshtir lokera eki lakhyor jonno sekhane roechhe. Tai eto hokir moto dhorno. Mom hum.",P,id
"Ebong apnar ki mone ache apni jokhon hokir khelten, tokhon sei dolে thakte kemon legechhilo?",T,irq
"Hyan, eto valo chhilo.",P,"id,ack"
"Eta dieche. Ebong eti sei bhalo anubhutir hormone'r karone ja neurotransmitter'e ase ja apnar sharir jure ase jokhon apnar sei songgoguli thake. Tahole apni koto ta protishrutiboddho bole mone koren? Ami jodi apnake somorthon group'er ekta talika pathatam? Tai apni kichu onno chesta korte pare? Barrel'er niche kothay chhilo na? Apni jemon bolen, sekhane? Koto ta protishrutiboddho apni ki mone koren je apni ei agami shoptahe onnoto duiti chesta korben?",T,irq
"Sombhobat aato, ba 10. Hyan.",P,id
"Baha. Ja apnake char, pancher poriborte ekta aato bolte baddho korechilo ta thik chhilo.",T,gc
"Ekti dol'er upoma, ami mone kori ekti bhalo upoma.",P,gc
Tahole apni bhebechilen kivabe apni mone rekhechhen? Apnar mone achhe apni jokhon dol'e chhilen tokhon apni kemon anubhob korechhilen ebong kivabe eti apnake songog'e anubhuti diyeche?,T,irq
"Hyan. Ebong esheo, apni janen, amake gor hote hobe na, jodi ami etike ekti dol hisabe bhavi, tahole hoyto ami dol'er tarokader moto hobo, karon ami barrel'er ekebare niche noi. Hote pare.",P,id
"Ami sei sadrishyo pochondo kori. Bhalo chinta. Eta bhabche, Bruce. Eta darun. Ki darun. Thik achhe, sompurno bolte gele, aj, apni eshechen, apni kichu ogradhoti korchen, kintu apnar kichu hontu khawar chhilo. Apni siddhanto nichen je brishti hok ba jholmole, apni jevabei hok daudate jachhen, karon apnar kache raincoat thakbe ebong apni apnar itibachok bondhuderke alingon korte jachhen borong sei bondhuder theke ja bhalo probhab noy. Apnar upor ebong ekti posha borong peye kuro pette, apni ekti sap pete dekhte jachhen ba onno jinish ki chhilo?",T,"gc,irq"
"Oh, mach. Hyan.",P,id
"Thik achhe. Ebong ekti somorthon goshtir poriprekshite, ami apnake somorthon goshtigulir ekta talika pathabo. Ebong apni anubhob koren je ek theke 10 er scale'e, apni prai aato, ebong asole ei somorthon goshtigulir modhe duitir madyome ebong chesta korchen, hockey dol'er sadrishyer karone. Darun kaj. Tai somogrokbhabe, apni ajker odbheshanke kivabe mulyan korben?",T,yq
"Eta bhalo, khub bhalo chhilo.",P,ack
"Ebong jodi amra etike ek theke 10 er scale'e rakhi,",T,irq
Ato,P,id
"Ato'tir modhe. Thik achhe, amra jodi atoti kori tobe amra proshesh korini.",T,gc
"Thik achhe,",P,gc
Jawa'r poth.,T,gt
Dhonnobad.,P,gt
Thik achhe. Dhonnobad.,T,gt
