Utterance,Type,Dialogue Act
"Aami mone kori shuru te jodi aami temon aamake aro somoy chai tokhono, aami tar protita abar maddyo dorkar hobe. O toh aaro kichu korena. Ei somoy. Tai ami janina. Aar eto bhoy, ami janina eta ki dekhabe. Tai aar oke jonno kichu aro maddyo pete hobe chakri korar jonne shomoy. Aami aro kichu khujte hobe jebhabe jiboneo eto somoy.",P,"od, id"
Tai toh tomar dorkar hote pare kichu aro option-er pae aar ekshomoy shishur dorkar khetre kichu arekta dorkar niye jate tomai korar ei nijer kajer bishoye vabei ki bhabe tomai kajer jonno bhalo lagbe eta bhaabe.,T,gc
"Haan. Haan. Kono jinish jeta amar biswas tomai toh. Haan. Aar ami mone kori eto bhoy. Aar ami dorkar hole ami keu trust korte pari. Haan. Aar ami kintu shudhu er somoy bhule jete hobe ebong ekta chakri jetar chakri te aami still breastfeeding korte pari aar tader ghum e shomoy dhorte pari aar ami sei jonno thakte pari dinshesher shomoy, kintu tar protita din bhalo kore taka korbo etar jonno kintu bhalo kore kaj korar jonno. Haan. Ei onk.",P,gc
"Eto toh tomar shomoye tomar shishu niye theke priti o purotai dharon kora shunte parcho jeno aar tomar shishur jonno protyekta dorkar niye taka shukti o ondho, ondho rakhbar toiri kora shunte parcho.",T,gc
Umm Mm hmm. Eita toh amar jonno kono onk boro kaj. Ami mone korina ami cheyeche shishu korte. Aar tarpor ami kintu kori. Ami shishu chini ni. Aar ami naami ami ki korbo. Kintu shishu amar jonno sobcheye important.,P,"gc, id"
Thik.,T,gc
Ami ekhon mone hochchhe na je ami tini ke niye mone mone eto somoy kete gechhi. Ar amra ki tini phire ashte pare ar tini amader bhalobase? Ar keno tini oi bishesh kichhu korechhilen oitar karone ar tini keno tader bhalo bashar bishayete keno chintito?,P,gc
"Eibhabe asha, friend banate ichchha kore na?",T,crq
"Ha, keno tini. Ar eita ami kichhui khani je ami ekhon mone mone babar kotha mone kori ar",P,cd
"kintu to, amra ekhane duibar mone mone bolechhi je to, etai toke eto ajib kore, tui etai kivabe mone korechhish ar tui etai kivabe approach korechhish. Eibhabe mone korechhish je tui kichhui bhabte pare bhinn kore",T,"gc, id"
"Bhabar dukkho to mone korechhi. Mone hochchhe je ami sudhu asha korechhi ar kamona korechhi ar etai mone hochchhe je amar sob focus sudhu ami kichhui mone kori. Eibhabe babar kotha bhabte khub kathin, kintu je, kintu jodi ami ekhon e niye kotha bole je etar chinta nishchinte mone kore bole eta ekhon ami kebol babar kano chhokh gola nishchinte mone kore? ya keno tini amar call gulo phire paayni keno? ya keno amake oi akta nijer lok deyechhilo, jabar age ami kaj niye kotha bollam ei rokom kichhu mone korte khub onnotomo noi.",P,"gc, id"
Tai tui bujhte jacchhis je koto mone monei babar dike dhyan deoa lagchhe. Ar etar jonno koreo kichhui korte kathin. Dujonkei mone korte kathin.,T,crq
"Amake tini tar madhyome sahajjo dorkar. Ha, amake tini niye chinta kora dorkar noi.",P,cd
Hmm,T,gc
Ami bujhte parchhina safety planning er mane ki?,P,crq
"Ekhon ekta kichhu je amra dekhi, seta hochche jar dorkar je, jara tui jemon, tader kache jemon, eirokom kichhu chinta korte pare, ja hobe ja hok, kintu sometimes jodi bujhte chokh thake je jodi kichhu ekta hote pare tobe seta karone ki korbo, ar apni o babar jonno kivabe suraksha nite parben, seta bujhar jonno setai hochche.",T,cd
"Tai jodi tini ekhane onno kore akta ajib lok dekhte paay ar eirokom dorkar dekhechhi, kintu tini age eto kichhu koreni.",P,gc
Ebar tini ei baro korechhilo?,T,crq
"Ha. Ok, tai, jodi ami oi khanakhanita drishtir moton dekhte paai ta hole ki korbo?",P,gc
"Ha, ha. Ar, ar, ar sometimes eta se chokhe dekha jaay je, apnar jonne kotha hochhe, eta nishchoi tomarke suraksha dite jay, ya nishchoi tomar bachcha ke suraksha dite jay, lokederke kotha bole, ar eta just setai kichhu je apni korte paren, apnar jiboner moto ar ki ki, apni ki ki resources ache ta barta dhorar jonno. Tai apni erokom kichhu ki vabben chinta korte chay?",T,gc
"Mone to thik to bhabte chilo na je ami amake ke niye suraksha nite pari, je tini amake bhalobase boleche, ar babar keo bhalobase boleche. Eta kichhui alochhona mone hocche na.",P,gc
Kichhui dorkar nei je etai thakbe.,T,gc
"Na, eto thakbe na. Kintu ami tini ki korechhilen ei bujhte parchhilam na. Tini to eto kichhui koreni abar. Tai etao ektu asamayi hoye elo",P,gc
Khub e tomarke asamayi hoye elo. Tai tomarke eta kothai bojhar jonno just ektu age bhabte dorkar,T,"gc, crq"
"Ha. Bujhar por ekbar amar eta sob bujhe nilam, ebong tahole ami etake kothai theke barte hobe ar ebar kivabe agamikal chalan korbo ta niye kichhu nirdeshon banabo. Amake ektu bujhte dorkar je tumi kothay.",P,"cd, gc"
"Haan, thik aache. Cholo, dekhi jete pare ki ami sob kichu bujhechi na, ebong amra ei theke kothao jete pari ki na, ebong kibhabe tai korbo nirdeshon niye ya jinishgulo. Ami niye nite chai je ami tomader situation er shomossha tike vhalo kore bujte chai.",T,gc
Thik ache.,P,gc
"Ar ei, prathome toh, eto pore tomra eshechho. Eto pore eto kichu ghotlo je toke jeno darie dhora fello, je push korechhe tar jonno, tokhono porjonto tomar kache kono oviggota holo ni. Tomar shishur kache tomar kache raksha korte ichchha roilo, tomai rokto nite roilo. Tomar shongshar toiri kora holo on off ekti obosthaye ache, kintu tokhono tomai shikriti korechhe ebong tomar shishu'r mool byabsayik avashyakta gulo pochhondo korechhe ebong tomar shishu'r dorkar gulo pochhondo korechhe ebong tomar kache dekhano roilo. Ar aro kichhu shomoy ache je bhalo. Ar kichhu shomoy ache je tumi kom ovabe monojog rakhecho, ebong ei ghotona tai tokhonoi tomake thikmoto vabe mone hocche kintu tomar ei ghotona tai ektu chintar bodole tai tai holo. Ar tomar ei chinta tomar shongshar theke kichhute thik kora upokrito hoite tomai chintai daach kore niyeche ebong tomar kache dekhte chai ebong, ar kichhu shongshar theke kichhu kora gulo chintai daach kore niyeche, ar tomai chintai daach koreche je bhalo plan kora taile tomar kache surakha roilo. Ami ki sab kichhu bujhechi to?",T,"gc, id"
"Hm, haan, eita sob capture koreche. Haan. Ami jane na. Ami jane na kothay theke suru korbo. Kintu ekhane achi tai mone hochche ami tomar sathe kotha bolchi.",P,gc
"Haan. Haan. Tai shomoy thakle amra next step nibo ebong amra aage pore protikkhone kotha bolbo ebong amra tai korbo je amader protikkhone kotha bolar jonno ebong protikkhone amra je duijon poren dekhte pari tike raksha roilo ebong, ebong dekhte pari tike, jodi tomar eirokom karone tomar aage jaoar nirnay niye, ekhane kichhu options aache ebong resources aache.",T,"gc, id"
"Tai jemon, amar resume niye kichu help korte pare keo.",P,gc
Option ache beshi kichhu ebong amra erokom kichhu bishoy e giye kotha bolte parbo.,T,gc
Thik ache. Thik ache. Eta shunno shunno lagche. Thik ache.,P,gc
"Bhalo korei amra ei bikkhobh er jonno aponi eshecho ajker dine, ar amra ei kotha theke protikkhone follow-up korbo, ar ei kotha theke tomay asha kori je tomar jonno ei sob dorkar holo tomar nirnay gulo niye, ar phirikhon, ei sob tomar nirdeshon tomar jonno, tomar jonno je ki kono pariborton chay na chay, ar tomar next step ki hobe, tomar jonno.",T,gc
"Dhonnobad. Mone hocche amra amar shishu ke shefa khone theke nie ashbo, ebong, kono rokom appointment korbo naki?",P,"gc, crq"
"Haan, cholo ekta arekta appointment niye nibo.",T,cd
Thik ache. Dhonnobad.,P,gc
