Utterance,Type,Dialogue Act
"Thik ache, eta 20 minute-er theke kichu kom. Tai apni proyo adh ghonta ache, hote pare ek tu beshi, jodi somoy thake sekhane bosa dhoroner theke switch out, dan. Ebong shomvobhob somoy jekhane apni udvigno hote paren. Haan, tate somoy ebong apni apnar bullet point ebong shwas proshwaser noteguli porashonar jonno dekhte paren.",T,id
Haan.,P,ack
"Ar nijeke bolchen, eta eto bhalo, ek dhore shobdo, je tara asole amar dike monoyog dichhe na. Thik. Thik. Karon eti komate sahajyo korte pare. Sei dushchinta. Haan. Apni jokhon sekhane thakben tokhon apni nijer kache ki bolte paren?",T,irq
"Ami onuman kori je ami bolte pari, apni janen, shadharonbhabe, ami besh bhalo kori. Apni janen, juddhe jawaar moto ekta kharap grade. Amake bananor mane ei noi je ami ekhane thakar joggo noi.",P,id
"Thik ache, tai sekhane je dhongsho kora amar ekhane thakar joggo hote pare.",T,cd
"Hoyto ami joto proshuti niechi, apni janen je ami janina je ami proshuti niechi. Aro ami ekjon bhalo chatro. Thik ache.",P,cd
Ami joto proshuti niye chi. Ami ekjon bhalo chatro. Ami ekhane thakar joggo. Haan.,T,cd
Haan.,P,ack
Eti ki emon kichu ja likhte ebong apnar noter onsho hisabe shohayok hobe ja apni korte paren?,T,irq
"Hyan, ami mone kori eti ashole hobe, ami eti abritti korte pari.",P,op
"Hyan, abhointorinbhabe apnar moto karon eti dirgho noy.",T,id
"Ami mone kori ami partam, eto mone rakha shohoj hobe. Ebong ami thik pochhonde korte pari amar samne amar not carder ektite ba onno kichute eti namiye rakho.",P,cd
Ebong apni koto bishwash koren je eti bibritiguli sotyo?,T,orq
"Ami mone kori apni janen, ekhon bose achen, ekhon ekhane bose ami tader bishwash kori ei mohorte kokhono kokhono eti bishwash kora ektu kothin karon ami onnothay nijekete bishwash kori. Kintu ami mone kori ami asolei bishwash kori je etai sotyo. Tara program-e thakar joggo.",P,od
"Thik achhe, tai sei shwokotha item ache. Apni tader sotyo bole bishwash koren. Hyan, kintu apni mohorte chinote paren, ebong ami chai apni ei bishoye shocheton hoin. Apni tader toto bishwash korte paren na, tai na? Kintu mone rakhben, apni tader upor kaj korechi. Thik? Apni tader shonge eshechen.",T,id
Hyan.,P,ack
Ebong apni ekhon tader bishwash. Thik? Tai apni nijekete shondhe korte shuru koren ar sathe eti apnar mone rakhar chesta koren.,T,id
Hyan. Eti sohoj. Ami bujhte pari je ei porikalponaguli ghoton kora sohoj. Thik ache.,P,ack
"Tahole kothay dushchintar bishrinkhola arro kothin. Sutara apni joto beshi kaj konkrito korte paren, ebong apni likhte paren ebong apni mohora dite paren, ami mone kori apni toto bhalo hobe. Thik ache. Ami agami Shukrobar apnar uposthapona dekhte chai. Hyan, ami thik tar age tomake dekhte chai. Tai proyojon ase. Apni ki kichu jante chan? Egitie emon item jeta apni uposthapona, sotyo-kothan ebong shwos-prshwos likhte ebong oboshhoi prostuti chorai binaoi unushilon korte paren. Kintu akhon ar tarporer modhye apnar kono prashno ache?",T,id
Ami mone kori na tai ami mone kori eti arthopurno. Hyan.,P,on
Sei udbeg-er uposorgotike akromon koraar porikalponar dhorte bhuun,T,id
"Ebong ami mone kori apni janen, apni age ki poramorsho diye chhilen, jemon, shombhoboto amar gubhir shwos proshwos-er onushilon kora. Hyato akhon jemon, ami jokhon shanto thaki ar gubhir shwos neoyaar obhyash kori, jemon, tokhon ami eti mone rakhte aro upoyukto.",P,id
"Thik. Tai, tai bhalo. Tai apni kichu dhonno kortey paren. Shwos-proshwos odhjone monojog din. Ebong tai gyanio tukra je shwo tok ami shomporko kotha bola, hyan. Jeti apni jokhon boshe thakben tokhon boshay porben ar jokhon apni monche thakben tokhon boshay porben,",T,id
Thik.,P,ack
"Ebong asole uposthapona. Thik ache, bhalo. Tai ami ondhoito je amader samne eto onek bhalo ekta porikalpona ase. Ami mone kori apni aj shotti je eti bhalo kaj koresilen, etike mukto korte ebong ki ghotche ta ber korte shohayota koresilen. Ebong ami je proshongo kori. Apni bhalo kaj koresilen. Apni ontoto uposorgo ebong chintabhabnagulir shathe shomogito sthapon korte shokkho hoyechilen ebong tara kivabe sobar kachhe tara somporkito hochhen ta bujte parechilen. Hyan. Ebong ami mone kori eti eto kichu je apni bhalo moto poripona korben jokhon apni eti mohote diye jaben.",T,id
Apnake dhonnobad.,P,gt
Thik ache. Tai ami ek shoptaher moddhe dekha korbo.,T,id
Thik ache. Dhonnobad.,P,gt
"Dhonnobad, Hazel.",T,gt
