Utterance,Type,Dialogue Act
Apni koto ghon ghon jinis kinben?,T,irq
Ami sambhobota saptahante pchhondo kori je ami Yard bikrite jai. Ami sadharanot proti saptahante Yarder bikroy theke kichu jinis kini ebong seguli eto bhalo deal tai manush saptahe ekbar mol ba tease Max ba onno kichute bhromon kore ato ami sadharanot amar proyoniyo kichu kine thaki,P,id
Apnar gari te ekhon jinispatra ache. Ei nao.,T,gc
Haan. Tai ami asole kichu bachai je ami dekhechi. Jeta bikrir jonno rastar dhare ekta chhoto bedside table chhilo. Tai eti chhilo matro koyek taka.,P,id
"Thik. Tai apnar kache kichu jinis ache ja apni kichhen, apnar kache emon kichu jinis ache ja apni onothay bari te paben. Tara itimotthe sekhane ache. Ebong apni tader shonge bichhed somossa ache. Khono kichu chhure fela ba khono dure kora'r chesta korechen?",T,"cd,yq"
"Lokera amake eti korar poramorsho dichhe, kintu ami nijekono etite ante pari na. Mane, amar boner moto she amar jonno kichu protiron petchhe. Eti korte pareni eto kathin. Haan. Shudhu mone koren amar eti proyojon hote pare, apni janen, kintu amar jodi etir proyojon hoy, jodi ami pichhone phire takate ebong sei sonbadpoti mention korte chai je ti se felay deowar chesta korechhilo, amader kache eti thakbe.",P,id
Tahole apni counseling theke ki labh kortey chan?,T,irq
"Ami chai, ami jinisguli theke protiron pette shokkho hote chai ebong eto chinta korte chai na",P,id
Sutara apni jinisguli felay ditte shokkho hote chan. Ekhane porishkarun.,T,crq
"Haan, thik ache, ektu somoy. Ami mone kori na eta ekhoni ghote. Kintu ami shesh porjonto sekhane kaj shuru korte chai. Haan.",P,"op,id"
Thik ache. Amar aro koyekti prashno ache. Thik ache. Apnar ki kono chikitsa somosha ache?,T,yq
Na.,P,on
Manoshik swastho badiro kono itihas,T,yq
Na,P,on
Ar alkol amader bhabo kore?,T,yq
Ami bonduder sathe samajikbhave pan kori,P,"op,id"
"Samajikbhave pan koro. Haan, ar kichu na.",T,crq
Na.,P,on
Aar apni kaj thik ache?,T,yq
"Haan, ami amar kaj bhalobashi.",P,op
"Haan, kono somosha ache?",T,yq
"Ekhon ami kol receiver hisabe kaj kori, kol center tai ami sobar sathe milemishe thaki. Bos mone koren ami ekti dordanto kaj kori. Tai,",P,id
"Thik ache, dordanto. Thik ache, Jyaki. Apni jodi etite sathe thakben tahole ami apnake sei somoysoochi saho ekjon counselor er sathe dekha korbo.",T,gt
"Thik ache, dordanto. Dhonnobad.",P,gt
