Utterance,Type,Dialogue Act
"Valo idea, valo vabna. Hote pare ekbar try kora jonne bhalo hobe, ar hote pare beshi, er poriborte bolte hobe, Maa, thik ache, ei show ta dekhar jonno aro 10 minute. Aro duto minute. Ami ei show ta niye besh interested. Ar ami shesh kore 10 minute por dishes kore dibo, question er moto kore bolte hobe. Jene, poriborte bolbe ami pore korbo, bolbe ami shudhu aro 10 minute lagbe show ta shesh korte. Thik ache ki ami shesh kore dishes kori 10 minute por? Eta ki shonay kichu je hote pare?",T,id
"Eta ami agei bolchi, kintu eta moja.",P,
"Haan, haan, ami shunte pachi. Valo je tumi acknowledge korecho. Eta khub valo. Cholo abar step through kori oi process ta. s t o p. s er mane?",T,ci
stop,P,id
"Haan. Thik ache, stop. Rag hote pari, respond korar age tumi stop korbe. T er mane ki?",T,irq
Take a breath,P,id
"Thik ache, Take a breath, action niye tomar brain e. Jate clearly, rationally vabte paro. Duto boro breath nio. Tin hote pare. O?",T,crq
Observe,P,cd
"Observe, ki hocche? Amar body te ki hocche? Amar thoughts ki? Ei situation ta ki? Ami ekhon kemon feel korchi? Name it, Claim it, Thik ache. Eta shesh korbo. Ar P er mane ki?",T,irq
Proceed,P,id
"Proceed, thik ache. Proceed. Ami kivabe egote jabo je amay upokar kore, amay valo kore, amay benefit kore? Thik ache? Ei situation e P ta ki hobe? Proceed ta ki hobe, kivabe korbe?",T,cd
Ki problem amar maa niye uthate pare,P,cd
"Haan, haan, shant voice e jiggasa koro, program ta shesh hole ki ami korte pari? Maa, ami sotti ei show ta shesh korte chai, tarpor ami promise kori ami dishes korbo program ta shesh hole.",T,id
Nijer ke shant rakho,P,ack
"Haan, thik ache. Abar, ei situation e. Khub valo. Tumi je chao ta pabe, she o pabe. Eta darun compromise. Haan. Ekbar try kora jonne worth ache?",T,yq
Haan.,P,op
"Thik ache. Jene rakhbe, change korte onek somoy lagbe, sotti. Tumi onek din dhore ek vabe kore ascho. Ar ekta different kichu korte onek somoy lagbe. Tai ami chai tumi nijer sathe patient thako. Ami chai tumi eta protidin try koro. Thik ache, jodi tumi note korte paro. Amra next week e kotha bolte parbo, jemon Monday te ami amar maa er sathe fight korechi, ami try korechi, kaj koreni. Tuesday te ami amar maa er sathe fight korechi, ektu kaj koreche, jene rakhbe? Ar tumi je beshi korbe, tumi beshi valo hobe. Ar eta tomay beshi benefit korbe. Thik ache, tomay beshi benefit korbe.",T,id
"Haan, thik ache. Eta shudhu amader sathe kotha bolbar upay. Stop and proceed",P,id
"Haan, tumi thik bolcho. Karon bari te ekta certain way ache. Ar hote pare, tumi patient thakbe nijer sathe ar realize korbe eta somoy lagbe. Thik ache. Cholo school e ekta situation niye vabte pari. Thik ache, dhore nao tumi history class e acho, history, human history class e tumi ghumiye porcho, ar she tomay dakche, thik? Eta je tumi rag hoye jao, eta ki thik?",T,yq
Haan,P,op
"She tomay jiggasa korche, mane bolche, okay Alyssa tumi ki ei question er answer dite parbe, eta ki she bolche naki bolche Alyssa otho karon tumi ghumiye porcho. Ki holo tomar truth?",T,irq
"Haan, ami mone kori.",P,ack
"Thik ache. Thik ache. Thik ache. Cholo ei stop process ta niye step through kori. Teacher tomay jiggasa korbe, somehow bolbe eta niye bolo. Thik ache? Tomar normal reaction ki, alarm off hoye gele, tomar normal reaction ki?",T,irq
Ami teacher er sathe lots of kotha bolbo na.,P,id
"Thik ache. Tumi try korbe stop korte. Thik ache. Duto breath nio. Bole dekho, oi point e tumi kemon feel korcho? She amay lajja diche. Ar ki hocche?",T,irq
"Thik ache, thik ache, rag.",P,id
"She jene jene amay test korche. She jene jene ami answer ta jani na karon honestly, she uchit call kore. Thik ache?",T,id
Eta frustrating.,P,id
"Thik ache? Ektu tired lagche. Tai tumi name korcho, thik ache, frustrated, she answer ta amay jante chai na. Thik ache? Tumi observe korcho ki hocche situation e, kintu tumi kivabe proceed korbe positive vabe? Thik ache, er poriborte chillao ba room theke beriye jaoa, tumi ki vabte paro je tomay beshi benefit korbe? Room theke beriye jaoa ar hall e jaoa tomay beshi help korche na. Tai kivabe proceed korbe? Tumi frustrated, hote pare ektu embarrassed, hote pare answer ta jano na. Ki korbe er poriborte teacher ke chillao ba rag kore?",T,irq
Ami jani na.,P,id
"Thik ache. Well, eta truth. Tumi hote pare jano, hote pare na jano, eta truth. Tumi shudhu bolte paro je ami jani na, tarpor she onno ke jiggasa korbe, thik?",T,yq
Hote pare haan.,P,op
"Asha korbo she onno ke jiggasa korbe. Kintu tomay jonne, tumi room theke berono hobe na. Tumi trouble e jabe na. Tumi ISS e din ta katabe na.",T,id
Haan.,P,ack
"Tomar school e ekta objective ache, tumi next grade e jete chao. Classroom e shikhe next grade e jete chao.",T,id
"Haan, ami jete chai.",P,ack
"Haan, eta valo. Tumi desire ache eta korte. Tai, ei procedure ta shudhu 45 seconds lagbe, tumi stop korbe. Koyekta breath nio, observe koro ki hocche, tomay emotions name koro, thik ache, ar ei and ei, kintu respond korte chai na angry words ba chillao ba cursing diye karon eta tomay benefit korbe na, tumi change korte chai. Ami figure out korbo ki amar best tool proceed korar jonno je amay help korbe, jene work out arrange kore maa er sathe ba just bolbo je ami jani na, thik ache?",T,id
Haan.,P,ack
"Ar abar, patient thako nijer sathe karon ei dhoroner change nebar somoy lagbe. Haan, haan. Tumi ki willing practice korte ekbar din e, protidin, hote pare bari te hote pare classroom e next week?",T,yq
"Haan, jodi kichu hoy.",P,op
"Thik ache. Shudhu try koro ar dekho kemon kaj kore. Ar jodi eta kaj na kore, amar kache onek tricks ache, tai eta na hole modify korte pari ba onno kichu try korte pari, kintu seta set kore dekho, ar amra next week e kotha bolbo, dekhi kemon cholche. Thik ache. Thanks eshechile.",T,id
Dhonnobad.,P,gt
Appreciate kori tumi change korte chai ar willing kichu korte.,T,gt
Thanks,P,gt
