Utterance,Type,Dialogue Act
"Amar kaj shesh hole sobkichu shant hote ekṭu somoy lage. Kintu ami, tokhon ami ami, tokhon ami ei dhôrôṇay achhônnô hôye jai je amar bôsh mône kôren ami ekti bhôyônôk kaj korechi, ebong tini amake ei ôbosthane rakhar jônnô ônushôchônā korchhen ebong ami bhal rekôrd kôrte pari na ba apni janan je ami taki shôkkhô taki shôkkhô report kôrini ebong tai, eti sôṭyi dure jay na. Eta thik eta prae amar mône emon akjône sthânântôrîto kôre jai jôr ami udvignô.",P,id
"Thik achhe, tahale nôrbhâsnês jeta nôrbhâsnêsêr ôrô shaktishâli ônubhûti chale jay, seta ôrô shadhâron ônubhûti dwaṛâ prathishtit hôe. Apnar bôsh apnar shômbôrke kibhabe bhâbôben ta nîye nôrbhâsnês. Haan. Kârôn upôsthâpônâr môn.",T,"gc, yq"
Haan.,P,ack
"Kârôn apni upôsthâpona korchen ebong sthîr thâken ebong apnar konthoshôr kôrkôsh hôe, tini eti grôhôn kôrchhen. Ebong apni je shôcheton.",T,crq
Haan.,P,cd
Apni kôtkhon lôkôr bâsêtâ apni êbong êbong lôkôr dekhâ dey.,T,crq
"Umm, apni jokhon ami kôleje snatak chhilam, amâke somoye somoye kichu upôsthâpônâ kôrte hoyechilo, ebong ami jokhon upôsthâpônâ kôrbo tokhon ami ghâbdre yetam. Ebong ami, ami bolte châchi, ôdikangsh mânush pôblok spîking bhôy pây tai ôrdheko âutô je setai ki chhilo. Tai apni jânen, 30 jôner môto kichu lôker sâmne ekti upôsthâpônâ kôrchen ebong tai eti sôṭyi amar mône êkjonke sthânântôrito kôre jai je ami udvignô.",P,cd
Gôt kôyek shôptâh hôlo jôkhn apni lôkshô kôren je kôlege upôsthâpônâ kôrar age âmâder kichu nôrbhâsnês chhilo kintu apni etike sâdhârôn bhâbe sâdhârôn bhâbe apnar grêd ba shôthik kichur upôr prôbhâb ôbosthapon kôrar khômotâke bôjhaten.,T,orq
Apnar ki ônno kono upôsôrg âche jeta apni ki ghôṭchhe tar sathê shômproti ba êmônki shômbôrkhin bolê mône kôren?,T,crq
"Umm ami nishchit noi je etir kono prôbhâb âche kina. Amar mâ, she, she ami jâni she jônsômokhê kôtha bôlte pôndo kôre na. Ebong ami târ shathe kôtha bôltam kibhabe ami upôsthâpônâ kôrtam târâbârô bôdh kôri. Shkule âbañâkur ôh, apni jânen, apni eti kôite paren. Eta chhôṭo. Ebong, apni jânen, tai ami jani na er kichu ôrth ache kina.",P,cd
"Tai apni jâ kichu kôchhen, apni mône kôren je hôte hôte, hôte hôte tar setâi cholchhe.",T,orq
Hôte hôte,P,od
"Eki, eki upôsôrger set, ôntôtô.",T,orq
"Haan. Mâne, ami take jijôsâ kôrechhi, apni jâni, ami take ei bishôye bolechhi. Ebong tini êmôn poristhiti te chhilen nâ jekhane tâke ei dhôrône upôsthâpônâ kôrte hôbe, jemon ekti chhôṭo dal. Ebong tai ami na, ami eti ôrtanto kôrte pâri na. Kintu ami bolte châchi, she bôlechhe je she age nôrbhâsn hôye geche.",T,od
Dukher ônubhûti bâ erôm kichu?,T,irq
"Yes, jemon ami karmakshetre uposthapona korar pore kori ebong tarpor ami sotyi dukhito bodh kori. Apni janen, ami jemon bolechi, karon tokhon amar mone hoy amar bos amar performance-e santusht non ebong tini amake ei obosthan deoar siddhanto janaben. Ebong tai, yes, eta oboshoyi amake du:khito kore tole. Ami nijekete hatash bodh.",P,id
"Apnar ki alkohol, onyo kichhute kono padarther byabohar achhe?",T,irq
Ebong ekhon ami protibar pan kori ebong eti khub birolo.,P,id
"Ebong eigulir moddhe ami jani eti apnar jonno sompratik kichhu kintu ei porjonto ei meetinggulite, apnar pala asar age narbhasone ki kono somoy apnake room chore chhilo?",T,crq
"Na, na, ami eti niyontro korte porechi, ami onuman korchhi je ami sekhane thakte pari. Jemon ti ami bolechi, ami kichhu somoy zone out korechi jokhon onyo lokera uposthapona korchhe ebong ami eti somporeo kharap bodh kori karon amar mone hoy tader kache amar sathe bhag korar moto guruttopurno thakbe ebong ami tader monoyog deowar moto shomman deowar uchit kintu ami amar hriday khawar moto bhiter kichhu ghotechhe ebong apni janen, amar hat ebong tai ami kono somoy kono somoy tader upor zone out korte pari na, kintu na, ami etir modhye dhakka diyeche ebong ami amar uposthapona kori.",P,cd
Tader ki chinta korchhe ta niye apni ki kono somoy chintito? Tini ullekh korechen je apnar bos apnar somporko ki bhabe chhara tao table theke thaka onno kormirao ki bhabe mone korche ta niye chintito?,T,crq
"Yes, bar bar amar mone hoy apni janen je ami management team-er sob theke notun sadasya ebong tai amar mone hochhe tara ei chhanar ki obostha? Ami etake ekokhono pete pari na kintu apni janen sekhane ekjon ojana chhilen jini sotti shomorthon korlen ebong apni janen, tini emon chhilen, are, apni ajke durdanto korechen ebong durdanto totho ebong erom jinishguli. Tai ei dharoner amake bhalo bodh korte sahayyo kore. Kintu ami dine shese amar kache onuman kori, eta sotti amar bos er moto mato guruttopurno karon tini amar bos.",P,cd
Apni ki kono somoy mone koren je apni meeting-er shurute narbhas chhilen bole ullekh korechen? Apni ki kono somoy narbhas bodh koren? Meeting er agei.,T,crq
"Ami jokhon prastuti nichchi sei shokaler moto kaj korte jaoar jonno, ebong eti emon ekjon, thik ache, ami ei meetingti notate peyechi. Ebong ami bhobte shuru kori je ami kaj korrar path-e amar pochhondo kori ebong ami kori na, ami asli room-e na thakar porjonto ami kichui anubhav korte shuru kori na.",P,cd
"Tahole apni ki narbhason shojjo korechen, motamuti tibro? Proyojone shudhumatro ei meeting-e. Eti apnake kichu saptah dhore birkkato korche. Kichu notun, apnar jonno ekto bhoyonkor kichu. Amra apnake chikitsar byabostha kore deb. Ami apnake agami koyek diner moddhe kauke dekate nie jabo. Je apnar jonno kaj kore jodi.",T,gc
"Yes, eta khub bhalo hobe.",P,op
Ebong ami amar sathe ei somoy kataate apnar proshongsha kori. Eta sahayok hoyeche.,T,gt
Dhonnobad.,P,gt
"Dhonnobad, Sasha.",T,gt
