Utterance,Type,Dialogue Act
Toh tumi ki bhabe selfish feel korbe na? Jodi tumi thought change koro?,T,irq
"Ha, mane jodi ami kabhu mone kori na ami selfish, tahole ami angry hobo na.",P,id
Tumi ki mone koro tumi selfish?,T,orq
"Hoi toh oi somoy ami mone korechhilam, kintu ekhon mone kori na. Se bolche amader taka niye problem ache, kintu asole nai. Amra bills metate parbo, ar ami jinish korte parbo. Se just ektu kanjoos. Amader enough taka ache, amra kono problem e nei. Ami confident feel kori, ami mone kori na ami selfish chhilam nijer ke sundor banate. Kintu ami mone kori manush er selfish tendencies thakte pare.",P,od
Toh ami shunte pachchi tumi mone koro na tumi ekdomi selfish.,T,crq
"Ha, mane, ami selfish actuation e achi, kintu jani na ami selfish ki na? Ami asole jani na. Jodi ami pura wardrobe kinlam, tahole hoi toh, kintu ami shudhu amar chul kete esechhi. Ar se ekta boro bari bechechhilo oi saptah, tai amader enough taka chhilo amar afford korte.",P,cd
"Toh selfish mone korar bodole, tumi ki actually mone korte paro?",T,irq
"Ami deserve kori, ar amake sometimes.",P,id
Ami deserve kori?,T,crq
Ha.,P,cd
"Mane, ke na deserve kore ekta kichhu time to time. Tai na?",T,gc
Ha.,P,ack
"Thik ache, toh jodi tumi mone koro ami deserve kori. Eta tumar thought chhilo jokhon se angry hochhilo. Tumi mone koro na, ami sorry. Eta kivabe tumake feel korate pare, ki emotion anbe?",T,"ap, orq"
"Ha, confident feel korbo amar decision niye. Sad feel korbo, kintu mone hobe na je ami selfish.",P,od
"Toh jodi tumi confident feel koro tumar decision niye, karon tumi thought change korecho, tumi ki mone koro eta tumar behavior change korbe? Jodi tumi angry na hoye, mone koro eta dorkar nei?",T,orq
"Ha, mone kori eta amake realize korate sahajjo korbe je eta or problem, amar na.",P,gc
Thik ache. Toh tumi ki bhabe behave korbe?,T,irq
"Chole jabo, thik ache, othoba ami suppress korte parbo. Eta ami chai, ami realize kori se deserve kore ni ami or upor haat tulte. Se kichhu bollo je ami upset hoyechhi, kintu keu deserve kore na.",P,id
"Thik ache. Toh hoi toh ami selfish mone korte parbo na jokhon se amar upor rag kore. Tumi ki mone koro tumi nijer kache bolte paro, se bujhte pare ni, ar ami explain korte parbo ami deserve kori. Eta amake valo feel korate sahajjo kore.",T,"gc, cv"
"Ha, ha, ami chesta korte parbo.",P,cr
"Karon, tumi jano tumi selfish noi. Eta shudhu ekta jinish je tumake valo feel korate sahajjo kore.",T,gc
"Ar ami mone kori se bujhte parbe keno ami eta korechhi. Mane, se jane ami kichhu subconscious issues niye achi, kintu mone kori na se realize koreche koto baje chhilo ba keno ami chul kete esechhi. Eta shei girly jinish gulo je amake valo feel korate sahajjo kore, jate ami well thakte pari. Thik ache. Eta amader discussion e phire asbe. Thik ache.",P,gc
"Toh tumi ki mone koro agami saptah e tumi thought change korte parbe, targeted change kore kivabe feel korbe?",T,orq
"Ha, ami chesta korte parbo.",P,od
"Thik ache, thik ache. Thik ache, amra tomader angry issues niye kotha bolchhi, ami jani tumi last time bolle je tumi depression niyeo problem face korchho, marijuana use niyeo. Eder moddhe kono ekta niye kotha bolte chao? Naki anger issues niye aro discuss korte chao?",T,"gc, yq"
Depression niye kotha bolte chai.,P,op
"Thik ache. Tumi ki mone koro depression trigger kore, ki kore tumi depressed hoye poro?",T,irq
"Umm, amar chele ekhon boyoshe esechhe je se shudhu amar involve thakbe na, ar ami barir bou hishebe thaki. Se sobsomoy amar sathe chhilo, ami or sathe sob kichhu kori, kintu ekhon se boro hoye jachhe, nijer kaaj korchhe, ar ami...",P,id
Tomar chele koto boyosher?,T,irq
Se 14 bochorer.,P,id
Thik ache. Eta ekta interesting age.,T,gc
"Ha. Ar se ekhon ektu boro hoye jachhe, mane he probably offended feel kore, kintu ami jani na seta thekei asche ki na. Eta ektu tough lagche. Jenechi ami barite thaki, bondhuder sathe thaki, nijer sathe thaki, ar se amake call korte chaiche na. Ar kono kiss o na. Ami jani eta normal, kintu etai amake khub depressed feel korate.",P,gc
Thik ache. Thik ache. Ekhane situation holo je tomar chele tomake involve korte chaiche na.,T,yq
"Ha, na, se shudhu boro hoye jachhe.",P,op
"Thik ache. Ar tumi ki mone koro je se maa er sathe kotha bolte chaiche na, maa er sathe thakte chaiche na. Se nijer kichhu korte beriye jachhe.",T,"gc, irq"
"Na, mane etai toh, ami football player check korchhilam. Bishwas koro, se boro hoye jachhe. Ar se nijer dog niye busy, ar amake upset korechhilo karon se mone korchhilo ami or business e noshto korchhi, trying to mommy korchhi. Ami shudhu nishchoy korte chaichhilam je se time moton pounchhote parbe, jama kapor thik ache ki na. Ami jante chaichhilam je or rod lagbe ki na. Ami mone korchhilam ami or business e noshto korchhi. Ar etai amake feel korateche je ami ar proyojon nei.",P,id
Toh tumi ki exact thought ancho je je etai ghotechhe?,T,irq
Eta amake valo lagche na.,P,id
"Ha, eta tough. Jokhon tumi sobsomoy proyojon chhile?",T,crq
Ha.,P,cd
Tumi ki emotion ancho?,T,gc
"Sad, ami khub sad feel korchhi.",P,gc
Ar tumi ki korcho oi situation e?,T,irq
Umm ami jani na.,P,id
Thik ache. Tumi ki mone koro marijuana use koro depression er jonno?,T,irq
"Ha. Ha, ami age kabhu use kori ni, shudhu etai je ami sad feel korte shuru korle.",P,id
"Thik ache. Ar tumi ki bolcho, correct me if I'm wrong, je tomar chele involve hote chaiche na, tumi mone koro tumi proyojon nei. Eta tumi nijer kache bolo, ar etai tumake sad ar lonely feel korate. Ar tarpor tumi marijuana use koro.",T,gc
Ha.,P,ack
"Toh, tumi ki marijuana use korte chaicho?",T,yq
"Na, mane, ami chai na je amar chele jodi jante pare, ami employment pabo na.",P,on
"Thik ache, thik ache. Toh ami ki chai next session e tumi continue koro je amra last week korechhilam, jokhon negative thought asche, tumi seta positive thought e change koro. Ar tarpor dekho je kivabe eta tumar behavior change korte pare.",T,"gc, id"
Ha,P,ack
Tumi ki mone koro abar seta korte parbe?,T,yq
Ha.,P,op
"Mane, jemon tomar chele, jokhon se tumar charpashe ghurghur kore, tumi ki mone korte paro je ami proyojon nei er bodole ami mone kori se boro hochche, eta valo, ami proud feel kori je amar chele active, ar jibon upobhog korchhe. Ar eta tumake ki bhabe feel korate pare jodi tumi nijer kache bhabo?",T,"gc, irq"
"Ha, mane, hoi toh etai amake valo feel korate pare. Ha,",P,id
"Karon, se hoi toh ekta valo jagay ache, active, social, ar ekta valo manush hoi toh tumar jonno.",T,gc
Ha.,P,ack
"Eta tumake happy korbe ami mone kori. Ar tarpor hoi toh tumi alada kichhu korbe, alada behavior dekhabe.",T,gc
Ha.,P,gc
Thik ache. Toh journaling. Eta ki bhalo lagche?,T,gc
Ha. Ami chesta korbo.,P,gc
