Utterance,Type,Dialogue Act
"Ami na, amar sotti kono ghonishtho bondhu nei. Mane, shudhu porichitojon. Sotti? Ami dhorone thik jevabe bhalo korte chai.",P,"on,id"
Oboshoi. Hyan. Kotojon porichito?,T,irq
"Purush ba mohila, shudhu bondhuder moto? Ba bondhuder jonno koto hobe?",P,crq
Ami dekha korini.,T,cd
"Purushder jonno. Ache, ami dekhte 10 er moto onek ache.",P,id
Mottomuti niyomito.,T,yq
Hyan.,P,ack
Aapni ki amake eiguliro sathe apanar somporko bornothon korte paren? Ei 12 jon porichit?,T,irq
"Um, thik ache, kajer mohilara jemon ami sadharanot tader amar mojar kotha boli, aapni janen je ami jua khelar moto ebong purushder sathe dekha korar moto ebong aapni janen je tara amake jinis kinche ebong ami tader kinle mone hoy ami jitechi ei sob taka. Ebong tarpor ami sadharanot kaj e phire jai ebong tader boli je aapni janen, amar kache kono taka oboshisht nei karon ami eti sob boshor korechi, aapni janen, prathomot, karon ami jua khelchi karon ami cheler jonno prodorshon korte chai ebong shudhu er romanch. Tai je shudhu sadharanot ki ami tader kotha boli. Ebong purushra sadharanot emon hoy je ami jua khelte ba kenakata korte r somoy ba jokhon ami madyopan korchi tokhon ami tader mukhomukhi hoi ebong ami tader sathe dekha korte pari aapni janen, blackjack table ba jai hok na keno. Ami tader shekhane rekhe jete partam. Othoba shudhu online.",P,id
"Tahole aapni age social media'r kotha ullekh korechen, aapni ki amake social media'te apanar mithskriya somporko borte paren?",T,irq
"Ami ashole social media onek upobhog kori. Hyan. Hyanto, ami mone hoy, eta darun. Eta ekta durdanto outlet, bishesh kore jokhon apanar kache onek guli dharonar thake ebong aapni kebol shekhane eti pete chan. Ebong ami mone kori je amar dharonar ebong bishoyguli evabe prokash kora amar pokkhe sotti durdanto. Ami shudhu madyome jachhi ebong tai ami eti boshor kori. Hyanto. Ektu koro. Ami kori. Hyan. Ebong bishesh kore jokhon ami like out kori, mane, ami jani na aapni liker sathe porichito kina, jemon facebook ebong tweet ba twitter. Facebook'e like, mane, ami, ami post korbo, proti like, ami proti 10 minute bolbo jokhon ami baire thakbo. Ami shudhu post korbo, like, amar ratri, ba shudhu ekta durno dharonar ja ami ekta boshar shuru kori or aro kichu niye chhilam. Hyanto, ebong ami onek post korbo. Ebong twitter'er moto, eti proyojoniyo pore mone porar moto karon eti atyanto druto. Tai ami eta korbo, proti dui minute'r moto jokhon ami baire thaki.",P,id
Tahole onek jon-e postgulo follow koren ba paren?,T,crq
"Oh, tara kore. Onek manush korchen kichu lok mone kore oh, eti ekta durdanto dharonা. Ebong tarpor moto, apni janen, ek ghonta pore, tara thik moto, taratari korchi. Jemon, sobkichu thik ache to? Jemon, tumi bhalo acho? Apni janen, ami tader druto unfriend kori. Karon tara ami ja bolchi ta anusaran korar moto noy. Ebong tarpor ami kache emon lok royeche jara amake unfriend kore karon tara tader sob somoy post kora poshondo kore na, kintu sotti ei jonno eti royeche. Ebong eti amar nijerke prokash korar jonno ache. Ebong jodi tara eti porichalona korte na pare to bhalo.",P,"cd,id"
"Kheladhula, sangeet, shilpokala, televisioner moto aagroher bishoye ami apnake jiggasha korte chai, apni ullekh korechen je samajik media ekta aagroho ebong onnyo aagroher moto mone hochhe.",T,irq
Shokher moto aagroher moto. Ami kenakata poshondo. Ami kenakata korto bhalobashi. Dure jachhe. Ami sundor jaygay chhuti katta poshondo kori. Ami.,P,id
Protibha somporko kivabe? Apnar ki bishes protibha ache?,T,irq
Protibha?,P,crq
Lokeder sathe dekha kora ebong thakar jonno guli chalano.,T,cd
"Like, charismatic haan, thik ache. Haan.",P,id
Onno kon protibha? Jemon somporko boleun?,T,"yq,irq"
Sotti na.,P,on
"Sutara, samajik somporko somporkito je kono kichu, jemon apnar bondhuder aagroho, protibha, social media, ei bhabhe jawaar age apni amake ei bisoye kichu bolte chan.",T,irq
"Ekhon je, ami shudhu ekta bhalo somoy kattar jonno poshondo kori, ebong ami chai je lokera eti bujhte pare. Haan. Tai eto sotti.",P,id
"Apni manusher moto onubhob koren, apni jemon ullekh korechen je bichitrirao apnake social media ba apnar porichito der dekhte pabe, apni ki mone koren je tara apnake bujhe?",T,irq
"Apni janen, karon tara sobai amake bondhu koreche, tai amar dharonata tara amake bujhe na. Tara shudhu eta pete na. Apni janen, ja sucks kintu.",P,id
Sobai naki eto kichu ache?,T,crq
"Emon kichu ache jader sathe ami ekhono bondhu royeche kintu apni janen, mane, ami amader college er sathe high school e jayechhilam tara sobai amar samne ache, kintu jatodur apni ei porichito der moto janen,",P,cd
Apnar kon bondhu ache je,T,yq
Ami kori.,P,ack
"Inteker ei bishoye shomporke amake dhonnyobad janate chai. Ebong apni thik thakle, ami poroborti bishoye chole jabo.",T,gt
