Utterance,Type,Dialogue Act
"Bhalo lagchilo amar factory te kaar parts banate. Amra shobai ekta kaj korechilam. Ami parts banachhilam, je gari'r rang debe, ar karo kaaj korar jonno tar thake bebohar hoto. Tai amar bhalo lagchilo je ami kichu korchi, ekta uddeshya ase bole mone hoto. Accident ghotle, ami ota harie fellam, ar tokhon theke amar jonno kichu upakarito bodle fellam.",P,id
"Ami khushi je tomake abar kichu somoy mone pore je tomake kono uddeshyo ache, ar tomake bhalo lagchilo ar manush tume valore mone korechilo. Ar depression er shathe, ghum theke uthte ar bistar theke ber hoa onek kothin. Sokal theke thik porjonto pore fellam, beshirbhag lok bolbe, je tumi ki amar bhalo lagbe ar amar ghum theke uthte o ar bed theke ber hoa ektu somoy lagbe. Kintu depression er shomoy ektu kichu korte hobe, ebong tahole tumi bhalo lagbe. Ami janina, ei jonno je tumi ki kore ber hoa uchit.",T,id
"Hm, ami mone kori. Tumi je bolecho seta mone hocche.",P,ack
"Ar kichu somoy jonno kichu fix kora jay jemon ki tomake kichu korte valo lagte pare, tumar jibone kichu karonkaron ki? Je kichu tomake ghum theke uthte uchit korar jonno worth lagte pare?",T,irq
"Ami bolte partam amar bou ar bachader shathe time katbo. Ami fishing bhalo lage. Hm, amar jonno shob somoy bhalo lagto.",P,id
Tumi last kobe fishing e gechhile?,T,irq
"Khub din age, accident er age.",P,id
Accident er por theke kintu tumi fishing e jete uthte eto recover korechho je tai kora jay?,T,yq
"Hm, mone hoy korte parbo.",P,op
"Ok, shundor.",T,op
Hm.,P,ack
"Tai fishing er alaava onyo kono kriya naki manush er shathe kichu korte shob somoy ki ache? Ami bhulchhi tomake bou o bachader shathe shomoy katate kichu kichu somoy oshubidha hoye jachhe. Ok, fishing er baire anyo kichu kriya ki tomar jonno mone hocche? Tomake anando kore?",T,irq
"Ami amar dosto der sathe baari te jete thaki, ora shomoy kore bbq kore, football dekhe ba kotha barta kore. Hm, amra shobai ar shobai'r family. Tai amader ei kichu samay jonmojonmot.",P,id
"Ektu plan kora jete pare, ya ekta get together korar jono oto lok tomake bou er sathe jodi na, tomake golpo korte jaegaye.",T,id
"Hm, mone hocche parbo. Accident er por theke amar mone hoto kono prayash korechhi na, karon tumi jane amar nije ke khub kharap lagchhilo, tokhon orra cheshta korlo, kintu ami kichhu follow up korte parchhilam na.",P,id
Ok.,T,ack
Ami mone korchi je ami shayad try korte ichchhuk na.,P,id
"Ei ekta bhalo suggestion. Tumi keu keu nia kaj korte chaile shudhu nijei kono kaj korte paren, jemon ekta baje bajate, gaan shunte, vyaayam korte, cinema dekhte, ya kichhu onyo kono kaj je tumi anondo pao, jeta tomar jonno oboshonno na. Mane, macher kaj ta ekta bhalo upay, jeta tumi kichhu aar keu dorkar nei, kintu mone mone, jodi tomar sharir vyast thake, ami ekta onyo kaj bojhar chesta korchhi jeta tumi anondo paoar jonno korte chai.",T,id
"Um, mane, kichhu korar somoy, ami shomoy ketechilam.",P,id
Ar seta tumi ke kemon bhabte?,T,orq
"Bhalo bhabte thaklam, kaj korar pore ami shomoye bhalo anubhuti korte thaklam. Jemon, vyaayam korte, nishchoy bhalo lagchhilo.",P,od
"Ar tomar kichhu bhalo sujhav o ache je tumi ichchhuk hote pare. Tumi jekhane jeno tene nijer kichhu korte shuru koro, kichhu kaj er planning koro, eta bhalo lagbe. Jodi tomay shomoy hoy, tobe tomar shomoy er kichhu ekta kaj plan koro, karon tomar jonno etai kichhu anondo ar motamuti bhalo hote pare, eto jemon vyaayam korte, mach kete chole jete pare, ekta bondhuder sathe time spend korar plan korte pare. Okay. Tumi, Tom, next week er ei shikar ta ami chai, tomar jonno, tomar kono din er shikar ta tumi ei khat er upor lekha kore rakhte paro, tomar ei shikar er katha jot korte paro, mone rakhben, kono din egiye, jodi tomar ekdin bed e giye thake ar utha na thake, tobe tumi lekha kore rakhte paro tomar mone je automatic thought gulo tomar mone asche, bed e giye. Amar automatic thought holo?",T,id
Bed e giye theke uthar kono karon nei.,P,id
"Okay, Bed e giye theke uthar kono karon nei. Manush shobcheye beshi jotna er shabd ta use korechho, ja chhilo tomar automatic thought ta, tai lekha kore rakho, ar lekha kore rakho je eta tumi kemon bhabte thako.",T,id
Okay.,P,ack
"Ar tumi bolle jekhane jekhane tomar reaction to that feeling hocche bed e shuye thakar karon. Thik ache. Tumi ekhon ekta ghatana gulo er emotions log korte paro, jekhane jekhane eto hoyeche, tumi ghatana, mone, bhavna ar tomar protikri, bhalo. Arekta kichhu ami chai je tumi korcho, jodi tumi korte paro, ekta ghatana jeta tumi enjoy korte paro. Ar eta ekta phone call na hoy, eto shuru korecho. Eto kichhui koro na. Jano eta kothin hobe. Ar tomar shuru korar jonyo shomoy lagbe, ar tumi dhire dhire ekebare shuru korbe, kintu ekta ghatana ar din.",T,id
Okay.,P,ack
"Aj ami chai tumi log in koro. Tumi jano, jodi ami amar bachader ke kichu bolte pai, athaba ami amar bondhuder sathe kichu nibo ni to kichu workout kore gelam, thik ache. Ar ami chai tumi likho kivabe tumi nijer upor ki bhabe mone hoyechilo. Tumi ki mone korechilo, phone call er por, workout er por tumi kemon mone hoyechilo, eta kivabe tumi ke mone hoy, ar tumi tumi tumi tumi tumi tumi tumi tumi tumi tumi tumi kemon lage, kemon lagche, thik ache, to ekhon progressta ta document koro, r ei alag alag activities ta jotodin. R amra ekhon er por er por ki korbo tai niye kotha hobe. Amra kotha bolbo je ki, tumi jancho, e gulo obak protibad korche, ar porer pore kichu korche na? Kichu korbe? Kichu korbe?",T,id
Okay,P,ack
"Ekta somoy lagbe, tumar jonno bepar ta somoy niye patience rakha. Tumar jonno patience rakho, tumar jonno ar kauke patience rakho. Amra bolte chilo ektu age tumi bolcho je tumar bondhura tomake connect korte chesta koreche ebong party te jete kosto holo. Amra khushi je tumi abar involved hote chao. Tai eisab kichu korbe?",T,irq
Ha.,P,op
Overwhelming lage na?,T,yq
"Um, no. Mone ache na. Mone ache, bhalo lagche. Mone ache, just beshi alada hobe. Kintu ei karon e j amar kichu korte hobe aro.",P,"on,id"
"Ami mone kori eta besho boro bhaag e, try korte raji howa. Process ta somoy niye nibe, ektu kore, ektu kore amra kotha bolte pari je ki kaj korchche, ar ki kaj korchche na, ar amra tai parbo. Kintu amra mone kori ei CBT valo kaj kore, tumi keno e bhabe mone hocche, keno e bhalo lagche, mone kori. Mone kori. Mone kori je keno e bhabe mone hocche, keno e bhabe e shob hoi, eta kono chinta na. Ar tumi mone kori tui lekho, ki amar bhabna chilo, je kal ami mone kori, amar asamman bhabe mone hocchilo ekta 100 er scale e 90. Kintu ajke eta actual e 80. Ar mone kori porer shomoy, eta shayad 70 hoye jabe. Tai tumi ekta particular number add korte chao, jeta tumi ei asamman bhabe associate korte chao, eta ekta value dilam. Eto shahajje e jabe.",T,id
Ha. Shunte valo lagche.,P,"op,id"
Tumi prothom eita niye kotha hobe.,T,id
Ok.,P,ack
