Utterance,Type,Dialogue Act
"Um, eta shudhu satyi, eta barnona korar onno kono upay nei. Eta shudhu bishrinkhol. Mane, she bishrinkhol. Tai she sob jaygaye ache ebong ekta bhalo dine capture kora kothin. Ebong jokhon apni korben, eta shudhu apni janen, eta amader somporker prishther dharon.",P,id
"Thik ache, tahole ke? Ke tomarke boro koreche?",T,irq
"Amar baba-ma amake manush korechen? Haan haan. Ami bolte chachchi, tara bhalo baba-ma chhilo, amar mon onuyayi, amar ma shobshomoy ekta jagakichudi chhilo. Tai ami onuman kori je tara obhoyei kichu poristhiti te tader porichoye joto sottorko chesta koreche. Tai",P,id
Apni ki mone koren je tara jevabe utthapito hoyeche tar pravab pore apni ekhon ke?,T,irq
"Um, ami tai mone kori. Haan oboshoyi.",P,id
"Haan kothin smriti,",T,yq
"Haan, ekebare.",P,ack
Apni ki amake apnar bhaibonder somporko bole to paren?,T,irq
Ami kori. Ami kori. Amar dui bhaiboni ache. Thik ache.,P,id
Tahole ekhon tader sathe apnar somporko ki? Ekhon kemon lagche?,T,crq
"Um, eta thik ache. Apni janen, ami onuman kori. Ami bolte chai,",P,cd
Ami eti ullekh korini. Sobai nij nij pothe chole gechilo.,T,irq
"Haan. Ami sotti besh shatbhabe tader dekhte na. Tai jodi ami tader dekhte pai ebong sambhoboto eti emon hoi jodi ami proti panch bochore ekbar ekta paribarik party te uposthit hoi, kintu tai ami amar kache mone kori, eti thik ache. Seta thik. Haan.",P,id
Apni tader sathe apnar somporko santusht?,T,orq
"Ami tai mone kori. Ami bolte chai, apni janen, eta amar dosh noy je ami ke ta tara mene nebe na.",P,od
Apni ki apnar ma ebong babar moto ba apnar dada-dadir moto kono medical obosthar bisayে socheton?,T,irq
"Heart-er osukher moto naki medicale fire emon kichu? Amar dadar heart-er osukh chhilo. Amar dadar cancer chhilo kintu tini colon cancer-ke parajito korechilen protom poryay, kintu pore tini bhalo chhilen. Kintu jotodur amar baba-ma, tader emon kono chikitsa somossha nei ja ami jani.",P,id
"Thik ache, monosik shasther obostha byatit eki dhore prosno kemon hobe?",T,irq
Ami shudhu pagol. Amar mayer moto pagol chhilo ebong se shompurno-roope chhilo.,P,id
Apnar kono anusthanik roger nirnoy ache je tar um chhilo,T,irq
"Se chaumukh boshor kore jemon ami bipolar-er moto onumon kori, kintu amra she kono dipol bipolar ebong therapy ba ei jatiyo kichu hishabe ekta nirodhle level-e mato paini. Kintu",P,id
"Apni janen, bipolar ebong udbeg-er lakshon. Haan.",T,irq
"Na, eta shudhu amar ma tar sathe. Apni obsessive-e janen ebong tare pore tini hatash hobe, kintu anyo kono vaiboner moto na, na.",P,id
Apnar ki kono bishesh paribarik oitihyo ache?,T,irq
"Mane, amra paribarik chhutite jabo. Jokhon ami chhoto chhilam. Amra kromogoto shorirer hotel ebong je moto staff thakar chhilo. Karon ekti jon ma, apni janen, ashapash kena kata korben, tini ashle tini tin ta hotel book korben, ebong amra jokhon shekhane pouchalam tokhon tini kon ta pohondo korben ta thik korben. Ami jani na, ami jani na. Tobu jai hok, amra korbo je amra eksathe chhutite jabo, amra shobdota shikkhate chai ebong er moto jinishpotro. Kintu",P,id
"Apni ki amake chhutir dinguli somporke bolte paren, jemon apnar paribarer jonno shobcheye guruttopurno chhuti chhilo.",T,irq
"Shobcheye guruttopurno Thanksgivings-e amar boro din chhilo,",P,id
Apni kivabe ei chhuti udoyepon korchen?,T,irq
"Kokhono kokhono amra amar babar pashe amar chachato bhayyer bari te jeto, ebong Christmas amar baba-mayer bari te ebong tarpor Easter odes hobe. Eta amar mama-to bhaiyer bari teo jeto. Eta amar mama-to bhai naki amar baba-ma, jaraite chhilo tader moddhe shobcheye joruri chhilo.",P,id
Apni ki amake apnar borthito paribar somporko bolte chan ar kichu ase?,T,irq
"Amar borthito paribar? Thik ache, amar babar pokkhe, amar chacha, tini atyanto shofol. Ebong tini ekta dordanto lok, apni janen, ami ekhon taki dekhi na. Kintu ami jokhon chhoto chhilam, tokhon korechi. Kintu ekhono taki ekdom dekhi na. Sotti bolte ki, ami asholai kauke dekhi na. Kintu um, haan, ebong amar mayer pashe, tar ekta bon ache. Ebong se pagoler moto, kintu se amar mayer moto pagol noy. Tobe tare dui santan royeche. Ebong se asole ekhono tare shohorer sathe tare biye koreche. Tara asole high school-er priyotoma chhilo, tai amar ma kotha theke esheche ta amar kachhe nei tobe ami high school snatak howar por theke shomvoboto tare dekhini. Ebong, apni janen, tini amar ma-ke sonukto kore ebong tara nijeder moddhe kotha bole tai amar shotti te tader sathe somporko nei. Tobe",P,id
"Thik ache, tai shekhane khub beshi sohokormo somporko nei. Apnar paribarik itihas. Eta tai mato shonachchhe.",T,irq
"Accha, haan, ekhon onek nei.",P,id
Apnar paribarik itihas somporkhe apni ki amake bolte chan ar kichu ase?,T,irq
"Um, ami jokhon boro hochhi tokhon amar ma majhe majhe pan korten, kintu amar ma jokhon pan korten tokhon amar kache etai bontudhponnok shomporke ebong haan, tini pan korten. Ami jani na eta kina, apni janen, tare madyop hisebe bibechona kora hoto kintu se proyojon chhilo. Kintu tini proyojone anek she pan korbe naki tar birporite. Kokhono kokhono tini pan korten naki kena kata koreten naki shudhu shanto howar jonno, tini pan korten ebong kokhono kokhono amader madyopaner obhiggyo theke, tini asole amar kache sundor chhilen.",P,id
Ebong tadero kichu ase.,T,yq
Oboshhoi.,P,ack
