Utterance,Type,Dialogue Act
"Thik achhe, ebong apni age ullekh korechen je apni kormoshetre kichu somossha pechen",T,crq
Thik? Koto kharap je porinoto,T,crq
Amar moto besh kharap eto ekta chhota notice-er moto chhilo tai ei moment-e jodi kono sanno jinis amake amar chakri harate pare tobe ami ei niye khub beshi chintit noy karon ei moment-e ami baking-e onek somoy nicchi boshano je ami jani je ami ete koto somoy boshchhi ta ami koto utshahi. Ebong ami jani je jevabe ami taka ferot dite shokkho hobe je ami ete rekhechi. Tai ami ei niye chintit noy,P,"cd,id"
Eta niye chinta korte hobe na.,T,yq
Haan.,P,ack
"Kono chikitsa shart, apni janen, ekta drug ebong alcohol apni shongrohon korchhen erokom kichu achhe?",T,yq
Na,P,on
Apni ki eto kichu dekhchen ba shunechhen ja onyo lokera dekhte ba shunte pay na?,T,yq
"Na,",P,on
"Erokom na? Nishchit. Tai ami jani apni besh bhalo bodh korchen. Kintu ami chai apni ekjon counselor-er sathe dekha korun, hote hote apnake sahayyo korun jokhon apni ei bhinn bishoy-gulo nie amra kotha bolchi. Apni jodi ekjon counselor-er sathe kotha bole thaken tahole,",T,"yq,id"
Ami mone kori eta thik hobe.,P,ack
Apni eta thik hobe. Ami je set up korbo. Amra ek tu somoy nibo. Ebong ami ami amar proshner uttor deoar jonno apnake dhonnobad janate chai. Ei sahayok hoiche.,T,gt
Apnake swagotom.,P,gt
