Utterance,Type,Dialogue Act
"Oh, eta durdanto. Hyan. Ami mone kori je tini sotti himoyit ebong eta durdanto. Hyan. Tai tini sotti himoyit.",T,irq
Tai ami mone kori je tini sotti himoyit ebong tini sotti ajib.,P,id
"Alan. Thik ache. Thik ache. Thik ache. Acha, apni ki pochondo koren, ami onupatitai kore dibo na. Kintu kibhabe? Je dhonner somporko eseche ki bhabe?",T,crq
"Hyan, khoroch ekshathe ebong ek joner kofi shop-e giye porashuna korechi. Hyan. Ar tarpor shudhu dhoner bol, mone kori, ekti cinema rath korte. Ar ami mone kori, ekhon apni ki mone koren, eto kore dite, apni janen, ekta onkamone bhabe.",P,cd
"Hyan. Apni janen, aapni, ki kotha, ekhono mone koren, jemon amar kache, je amar meyer sathe eta eto kothin. Apni janen, amar kache, kintu.",T,orq
"Na parar moto, jemon ami akhono taki amake spontaneous bojha jay na.",P,od
"Ebong apni nao korto paren, apni janen, ami bolte chachhi je eti emon, apni janen, amra onno ekta somporkhe kotha bolechhi jemon hoyto emon somoy ache jokhon apni satyoi kichu jinis bhag korte chan na. Apni janen, ebong ami mone kori khono khono amar abhijno kichu baba-ma hoyeche, jemon apni janen, laksho tar kharap bhab kora noy. Apni jodi eti bhag korte chan tobe apni eti share korte chan je tini etike dhore rakben ebong eti rakben ebong satyoi etir ashepase apnar sathe sambhog sthapon korben ebong pchhondo korar poriborte sahayak hote chan, oh, hyan, apni chilen tai amar kache akhon khawar byadhi ache, apni janen, karon tokhon je anubhav hoy, apni janen, eti thik mone hoy na. Ebong jani je eto, apni janen, ami jani je apnar onek kathin anubhuti ache, kintu ami satyoi setakar moto anubhav kori na. Eibhabe apni jetey chan, janen? Hyan. Ebong ami jani ami eta niye onek kotha bolechhi, kintu tomar babaar sathe kemon cholche? Hyan.",T,irq
"Hyan. Hyan, se bhalo korche, ei ashae je se koyek shoptah khelar por amake dekhte ekhane school-e asbe. Darun.",P,id
"Khub sundor. Tader sathe somoy kataate apnar jonno tara satyoi chomokar hobe. Darun. Eta satyoi mohan. Hyan. Tai apnar mayer sathe ei jinisgulo sambhukte aro kichu kotha bola jok, karon ami bolte chachhi, ami jani eta kathin, kintu amar mone hoy ami eta niye onek chinta korchilam, bishesh kore ses session-er por je, apni janen je, apni ebong Brook khub kachakachi aschen, ebong mone hocche apnar ma onto se mone hocche se apnar sathe sambhog sthapon korte cheshta korche. Hok na hok, tumi ki jano, kon poray tomar emon mone hobe? Thik ache, tar theke apnar ki dorkar hobe emon anubhav korte jene sei jinisgulo koto noy, ami bolte chachhi, sei jinisgulike kichuta norom korte paren. Ami bolte chachhi, sekhane ki ase je tader pochondo kore, jodi apni jiggasha korte paren tara bhalo, thik ache, ma, apni jodi eti koren tobe ami eti korbo. Emon noy je tumi seta korbe. Kintu shudhu vabchi je jodi bhalo lage, tumi ki korbe? Adorshobhabe apni tar sathe aro sambhog korte paren emon anubhav korte chai.",T,irq
"Ami bolte chachhi, ami chai je se satyoi chinte pare, dine se amar upor je dharoner chap dichhilo, tai na? Hyan, ebong thik ekhon moto shudhu shudhu dharoner mohorte sekhane hote janate. Tai like, like korar eto kathin chesta, jinisgulir ekhono beriye ashe. Se ekhono tar shomoy monto bole je tara.",P,id
"Hyan, ami jani. Amra ei bishe katha bolechhi, kintu apni ki ekhono sei bindute pouchhechen jekhane apnar mone hoyeche je apni paren? Like, apni take ta janate din. Jeiti apnar upor onek chap dey ba sei monto je se apnar anubhutite aghat dey karon ami jani je mohurte apni eti anubhav koren. Kintu eta apnar jonno kemon hobe jodi apni shudhu pochhondo koren, hyan, bolun, apni janen, ami jani je apni je ami jani je apni bolte chachhen thik ache, ami bolte chachhi, sambhobotho se ta kore na, kintu hoyto eta kono somoy kono somoye guruttopurno eivabei etir sathe jugajug korar chesta, kintu eta satyoi amar anubhuti ke aghat kore ba, apni janen, ami mone kori je eta ekta bishesh upay dekhte amar upor onek chap dey. Ebong tumi jano,",T,irq
"Tai ami bolte chachhi, ami dekhte pachchi je ami dekhte shuru korte chai je se bhalo kore.",P,id
"Thik, karon ami jani je aponi eti korchen. Aponi apanar roommate shonge eti korchen. Ami jani onno somoy hoyeche jokhon lokera eti korche. Tai ami jani je eti boro somoshyatir ekta ongsho hoye darriyeche keblamatro aponi ki anubhob korchen ta jana ebong etite kantho dite shokkho hoya ebong aponi janen, aponar mayer shathe sei somporker kotha bhabe karon eti mone hoy je proti ekbar kichukkhone she ekhane jobsh porshond kore, she kichu pathabe ebong ebong, ebong aponi jevabe eti gruhon korbenn ta aro kothor, samalocchonamulok. Aponi take janen ebong, ebong ami shudhu rong moto jani na. Eta kathir mtoi. Aponi jokhon tar shathe kotha bolben tokhon eti kemon, eti emon chhilo, etir mto chhilo, oh, oboshoi, jemon, aponi janen, ah, aponi janen, ami aro sambodhonshil hobo ebong ami sotyo ni. Tumi jano tomar ma hobe ki na.",T,orq
"Hyan, ami bolte chachchi, amar dharon sheta korte pare. Hyan, ami eti niye udvigno, karon amra sob somoy eke oporer proti rokkhonaatmok chhilam. Ami shudhu chintai kori je, eti abar ghote. Ami bolte chachchi, ami jani na, jemon jinishguli ghote pare na. Thik. Kintu",P,od
"Hyan, hyan. Hyan. Thik ache, amar mone hoy emon kichu somoy ache jokhon ami bhavi je ami pchondo kori, hyato emon ekta somoy ache jokhon aponi kichu bolen, jemon, ami jani emon somoy esheche jokhon aponi tar dikhe fire eshechilen, aponi janen, ba aponi pchondo korben, aponi ki janen, napit baa Jobbar ekta sano bit dorone. Jodi aponi janen, abar, aponi ki moto somporko chintechen, karon eti mone hoy je aponi jokhon eti koren tokhon aponi sotyo ni shotyo? Karon aponi janen je jokhon she kichu bole, apanar pichone fire jowar probhonta thake. Aponi shudhu bolte paren, aponi janen, aponi janen, ami bujhte pechhilam je ami ami, eti chhilo ekta jokhon apanar proti zhakuni chhilo. Ebong ami sotyo dhukhito, ami janin je maje maje ami apanar shathe sotyo sammalocchonamulok hoye uthi ebong ami ta kori na je ami eti somporko khub bhalo anubhob kori na. Ekhon ami ascharya hochchi je she kibhabe janbe jodi, jodi ta hoy, tahole eti ki korbe, hyato, sambhoboto eti kichu korbe na ba apanake kichuta orkhit bote pare, kintu aponi eti somporko chhara mone hochhe na, ami bolte chachchi, ebong aponi eti kemon hote pare se somporko niye apanar mone mool, karon amar obohoyotao kono somoy eto hoyeche. Aponi janen, ami ei bakyangshatike ghrihno kori, ekjon boro byakti hoa, karon tokhon aponi janen, ami chaini je eti emonobhabe asuk. Kintu khono khono somporko poriborton korar jonno, kauke like korte ichhuk hote hoy, eto bhinno kichu korte ichhuk hote hoy. Ebong jehetu mone hochhe apanar kromobordhomoner royeche, aponi janen, aponi tar sathe je mithyacritya korche ami bhavi je eti sorthokh hote pare kina. Hyan hyan. Hyan. Chintakora ebong eti somporko chintakora ebong, ebong amra eti somporko kotha bolte thakbo. Tobe hyan, mone hochhe eti sotyo ei ekta durdanto shoptoh chhilo ebong sotyo kothor porishrom kora hoyeche eti sotyo ortho prodan kore karon aro, aponi joto beshi korechen je ami amar khawar upor sotyokarer itibachok probhob dekhechi.",T,"gt,gc"
