Utterance,Type,Dialogue Act
"Eta bhalo hoye jayna. Jodi quiz ta na hoy, tahole amar mone hochhe, oi porer sob kichu hobe na. Tai, porer gulo oto-i hobe na.",P,cd
"Tai tui oto-i bhalo bujhecho, almost, ekta intermediate belief hishabe bolbo, thik ache? Etoiy ekta niyom, athoba ekta apeksha. Tui oi vabe ki bujhchhe?",T,"gc, crq"
"Eto-i bujhlo, jodi ami quiz ta na pau, tahole ami bujhe jabo, oi porer din porer exam ta hobe na, oikhaneo ami fail hobo, ebong oitar jonno amar GPA te effect hobe.",P,cd
"Tai aro kichu belief gulo stack kore rakho. Tui fail hobe, tai tui course ta fail korte parbe. Ar course ta fail kore gele, tui oi course ta graduate korte parbe na. Oikhaneo bujhle, oi course ta fail korle, tui oi porer final exam ta o fail korte parbe. Tai, ekhane, tui oi course ta fail kore gele, tui ke ki bujhbe?",T,"gc, crq, irq"
Graduation hobe na.,P,yq
Tui graduation korbe na?,T,crq
Haan.,P,cd
"Tai amra dekhechilam je arthik shonge porikkha dileo amra porikkha te fail hoye jai, thik? Ekhon porikkha te fail hoye graduation e fail hoye gieche, ar ekhon graduation hoteo hoye na. Tai, jodi tumi graduation na korteo, seta tumi jonno ki mane asbe?",T,irq
"Ami ami ekjon shikkhok hote parbo na. Ami je kichu korte chai, seta korte parbo na.",P,cd
Tai tomake shikkhok hote chay er jonno sthan neya sambhav hobe na.,T,crq
"Hm, thik.",P,cd
"Thik. Tai amra ekta kadam agei jai, ar bolbo, Jodi tumi shikkhok hote na pao, seta tumi jonno ki mane asbe?",T,irq
Ami jani na ami tokhono ki hobo. Eto somoy ami amar kormo hisebe dekhechi. Tai tokhono ami jani na ami tokhono ki rokom bhabe dekhte porbo. Bina shikkhok hote.,P,id
"Tai, jodi tumi eto bole de, ar CBT techniques ar conceptualization gulo mone mone porle. Jodi tumi setake ekta if statement hisebe bhasha korte, tahole ki hote pare? Tumi ki hobo?",T,"id, irq"
"Ami ekjon manus jeta hoye giyechi na. Ami ekjon porajoyi manus na. Ami ekjon jeta asafalta hoye giyechi, eta amra agei bolchilam.",P,id
"Ami ekjon jeta hoye giyechi. Ami ekjon porajoyi manus na. Tai ek rokom, tomaar kotha moto, tumi bolchho, Ami ekjon asafalta.",T,id
Hmm.,P,gc
Thik ache.,T,gc
Hm.,P,gc
Ei kacheo thik ache?,T,irq
"Hm, Thik ache.",P,id
"Tumi mone rekho, amra ager kotha bolechilam core beliefs er bishoye, ar kivabe ei core beliefs gulo, tomar moto, intermediate beliefs gulo ke niye jay, ebong tomar moto quiz neoya, ei rokom situation gulo ke niye automatic thoughts gulo banay.",T,crq
Hm.,P,cd
"Tai tomar ekta core belief hote pare je, tumi ekjon asafalta. Tumi seta vabe manteo pare.",T,crq
Thik ache.,P,cd
Eta ki tumi agei nijei bolecho naki mone korecho?,T,yq
"Ei rokom mone korechi, eta amar sathe relate kora jai.",P,op
Mmm hmm.,T,gc
"Ekhaneyo aksomoy ami feel korina, Oh, ami ei korte parbo na. Karon, ami, ami korbo na.",P,gc
"Challenging na difficult na, kintu kichu tomar shathe kore.",T,"gc, crq"
Hmm yeeah.,P,gc
Thik. Tai ami bolchi tomake personalizing korecho?,T,crq
Thik,P,cd
"Tui nijei ke bolecho, ekti varied level-e. Ami unsuccessful hoboi? Ami korbo... eta ki bujhte perecho.",T,"irq, crq"
Hmm.,P,cd
Tui mone korchish eta ki hoche?,T,irq
"Eta hoye thakte hobe karon, je ami bolchi, ami pori, ami valo grade paichi. Years ago test kora hoyeche, ami kono ADHD na peyechi, kichu antrik je jinish jeta bondho korbe.",P,id
"Tai tomake focus korte pare, shantite pare.",T,crq
"Hmm,",P,cd
"Accha,",T,gc
"Haan, ami sob kichu korte pari. Kintu eta eshe jaye, amar mone hoy, ami korte parbo na.",P,gc
"Tai kothay, kothay eta eta dis core belief? Oi mone hoar chhilo je tomake mone hote pare je tumi ekta harapi?",T,"crq, irq"
"Ami mone kori je tader shonge kono porichito hobe na. Amar mone hoy, tader mone hobe, ami bhalo korei pori, ami bujhte parbo na.",P,cd
Tai tader mone hobe na je tomake harapi?,T,yq
Na,P,on
Tumi mone koro?,T,yq
"Hmm. Bujhechi, Hmm.",P,op
"Ar ekta example dhorle, jodi ekta classmate thake je sheta eki situation-e, othoba jaanina, je quiz er samay e chintar bhabna ebong bhavna ebong charitrer shonge ladas korche, tobe tumi tader ke kivabe evaluate korte chao?",T,orq
"Ami bhabte parina, ami shobdhane dekha bolechi, tomi harapi na.",P,od
Ar tumi evaluate korecho je tader harapi na.,T,yq
Thik.,P,op
Kintu jodi eta tomake niye thake. Tui kichu kore harsh.,T,crq
Hmm.,P,cd
Which isn't uncommon.,T,irq
Thik ache,P,gc
"Toh, ektu deeper level-e jawa uchit mone hoy. Ami eta ekta problem bole debo, kintu se basically ekta series of thoughts and beliefs. Thik ache. Pehla ta holo ground level-er comic, quiz neya shomoy. Oi shomoy tomake mone hoy, ei item ta miss korbo.",T,"gc, id"
Ei ta amar thik moto hobe na.,P,gc
"Hoy, ami ronge pelbo na. Ei holo tomake mone hoy, ami ronge pelbo na.",T,gc
Ahmm hmm,P,gc
"Ebong ei situation-gulor moddhe, ami encourage kori clients-ke ei apply korte, je bole adaptive response naki self talk. Tai ekta noun. Jodi tomake quiz nei, ekta shant classroom-e thako, tahole eto literally self taught hobe na.",T,"gc, id"
"Thik, thik.",P,gc
"Kintu ei holo ekta thought, je tomake conscious kore apply koro. Ei onno ekta thought tomake automatic mone hoy,",T,gc
Thik,P,gc
"je matha-te uthe ashe, thik.",T,crq
Thik ache.,P,gc
"Eta hobe ekta jinish, je tomake consciously mone hoye uthte hobe.",T,gc
Aar ami nijei banabo.,P,gc
"Toh tomake mone hoy, tomake nijer oi automatic thought-er tegeni ki hoite pare, je tomake mone hoy, tomake ei item ta ghulti hobe?",T,irq
"Mone hoy, amar age quizzes-e, amar kache ei ghurte ektu beshi chance chhilo je, ami eita ghuchhiye nebo.",P,id
"Thik ache, tai shudhu tomake mone hoy, ami ghuchhiye nebo, matha kharap mone hoye o.",T,id
Thik.,P,gc
"Chance ache, ami ghuchhiye nebo,",T,gc
"Thik ache. Somehow, amar B ache tai.",P,gc
Tai tomake beshi gulo ghuchhiye nebo. Thik.,T,crq
Thik ache. Tai amar khub chance ache.,P,cd
"Tai, eta amar adaptive response bhabe lagche. Thik ache tomake?",T,"ack, yq"
Haan,P,op
"Bhalo korecho, tai. Abar quiz neya shomoy, ami chai tomake ei adaptive response ta apply koro.",T,cv
Thik ache,P,cr
"Eta kaje lagche. Thik ache. Ei automatic thought ta tomake mone hoye ashbe. Ar tar age tomake bujhte parbe na, tomake oi feeling ta hobe.",T,id
"Haan, thik.",P,gc
Physical symptoms.,T,crq
Haan.,P,cd
"Toh sweaty palms-er kotha mone hoyeche, thik. Ebong oi feeling ta ami mone rekhechi,",T,gc
"Haan, haan.",P,gc
"Tai, ei symptom-gulo tomake discourage kore na.",T,gc
Thik ache.,P,gc
"Thik ache. Ei ekta antorjor thought ache, ar tomake bujhte hobe. Thik ache, first few times toh kichu rough hote pare.",T,gc
"Haan, testing QA.",P,gc
"Quiz'er ekta sundor bishay holo, ami mone korchi, I mean, ei quiz gulo te koyta item thake?",T,irq
15,P,id
"Tai to tumi ekadhik chance peye adaptive responses apply korte paro. Thik ache, to?",T,crq
"Haan, ekadhik.",P,cd
"Haan. Tui jani, tomake prathomei seta shikhano uchit, jekhane toke mone holo seta ami mone korchi, kintu jodi na hoy taholeo kono boro somossha noi. Thik ache? Tai, tomake mone hote pare, dui ya tin bar por. Ar tarpor mone hote pare, hey, amar eto kichu ache to.",T,cv
"Haan. Oh, wait, seta mone korte hobe ki.",P,crq
"Haan. Amar asha holo, jokhon tomake ei adaptive response ta bar bar apply korbe, tabe seta beshi bhoyonkor automatic thought ta ashbe na.",T,cd
Haan,P,gc
"Tai ekta level ami chai tomake or dike jete. Tai tomake eta bojha jeteche, seta ki theek ache?",T,yq
"Haan. Mone hoy, ami korte parbo.",P,op
"Eto kichu beshi bhabo, tomake mone hoy, tomake onno level e jete paro, ami mone kori eta beshi gahon, kintu sob ekdom mone koro, toke mone hochhe eto kichu.",T,"gc, irq, crq"
thik ache.,P,cd
"Okay. Ar deeper shabdtaa use korlam karon amra core beliefs ke shobcheye kathin mone kori, kintu tara atyanto sohoj bhabe shomvabe na.",T,gc
thik ache,P,gc
"automatic thoughts-er moto. Tomake chhayachhi ei idea-ta ke nijeke bishesh kore dekhte, jodio eto easy chunnoto-ta.",T,gc
Okay,P,gc
"Thik ache. Mone mone, tumi jantey paro je tumi na. Thik ache. Kintu aro ek bhabe, mone mone, tumi abar bodle jachho. Thik ache.",T,gc
thik ache,P,gc
Tai kichhu bhabe mone korcho tumi,T,crq
ekta bishuddhi ache.,P,cd
Thik ache. Thik ache. Ei ta ek shomoy porjonto.,T,gc
"Mm hmm. Hm,",P,gc
"Tumi mone korbe, tomar family bolbe tao na. Kintu tomar",T,gc
"thik ache, lekha paoa, Technical bhabhe, ami. Ami na. Kintu ami eto-i mone kori.",P,gc
Ei ekta bhag aachhe je tumi eto-i mone koro. Ei ekta bhag aachhe je mone koro janno. Ei ekta bhag aachhe je bhabcho janno je eto-i na.,T,crq
thik ache.,P,cd
Tai ami chai tumi eta ki vabe mone koro.,T,cv
Okay,P,cr
"Thik ache. Ebong ami mone kori je eta onno kothay lekhata valo. Thik ache. Eta note kortei hobe. Kintu aar, ebong ei onno beshi important, eta jeno eta ke utshorgo kore na. Etar khola note koro,",T,gc
"thik ache,",P,gc
"kintu duita, amader next meeting-e dekha hobe eta keno evaluate kora holo.",T,cv
"Haan, amra to korte pari.",P,cr
"Tai, oikhane, oikhane tomake bhalo lagche, ar tumi mone koro tader sathe somporko korte paro.",T,cv
"Haan, korte parbo. Haan, ami nishchit vabe mone kori ami tader korte parbo.",P,cr
Porer barer quiz ta kobe hobe?,T,irq
"Mone hoy, porer shoptah.",P,id
Porer shoptah?,T,crq
Haan.,P,cd
"Ok, ami jani ei quiz gulo kemon hoy?",T,irq
Haan.,P,gc
Thik ache. Tai amra ekta session set korbo porer shopta. Cholo dekhi porer quiz porer por.,T,gc
Ok.,P,gc
"Tai, amra sei somoye kotha bolar jonno thakbo. Mone hoy, ei holo porer kshetra te pragati korar jonno sundor. Ektu porer shopta pare.",T,gc
Haan.,P,gc
"Mone hoy, eta tomake kaj korte ichhe kore.",T,crq
Haan.,P,cd
"Tai, amra sei dike jabo. Tai ami ekta appointment set korbo, ei quiz er jonno. Jhorley uttar anuprerona kore dekha jabe. Taka.",T,gc
Haan.,P,gc
Eta shunle bhalo lagche?,T,yq
"Haan, ami korte pari.",P,op
"Thik ache. Ami appointment ta set korbo ar ami apnar ete aro kichu kaj korte astechi, ei kaj e bojhano jonne dhonnobad.",T,gc
Haan. Dhonnobad.,P,gc
