Utterance,Type,Dialogue Act
"Eta ekta plane-er moto. Jemon amar kono problem nei, okay, flying er moto. Kintu eta emon vabna, jokhon ami plane-er jonno wait korchi jemon, oh, amra ki korbo jodi kono terrorist sekahne thake? Amra crash hole ki hobe? Ami age ei sob about chinta korbo, kintu ekbar ami sekahne achi ar plane thik thakle, take off korun. Ami valo achi. Ami completely valo achi. Worried na eta amake worried kore tole je actual incident porjonto netritwo dey.",P,id
"Ami expect guess kori. Tai je je sobche worst part. Okay, so ekhon theke jokhon you leave jaben, eti sobche worst part hote choleche.",T,od
"Yeah,",P,ack
But she probably stock up korbe.,T,gc
Probably. Tobe yeah bolar age ami probably ek dozen bar amar mind change korechi.,P,gc
And you jokhon Twitter e jaben.,T,irq
Yeah.,P,ack
Kichu happen te pare. Obviously sure. Kintu ekhon porjonto ta hoy ni.,T,irq
I don't know. Ami eta ignore korar chesta kori.,P,"on,id"
"Okay, tahole tumi firbe?",T,yq
Yeah. Ami jokhon ei trip plan kori tokhono amake worried howar theke birokto kore na.,P,id
"Yeah, tai er possibility really nei. Eta worry door kore na, worry ekhono ase. Okay. Jodi apni jenen je anxiety probably enjoyment e transform hote choleche ar eta jonno wait korche na.",T,irq
No absolutely not.,P,on
Eti kichutei leave kore na.,T,irq
Jemon amake amar room clean korte hobe ar ensure korte hobe je amar pets ba everyday sufficient food ase ar ami leaving-er preparation nichi.,P,id
"Preparation fruitful, tai na? Yeah, je ta realize kore. Yeah. Well, vabnagulo kivabe dekhbe je apni fight er sathe aro connected bodh korchen?",T,irq
"Probably like, like, ami chai, ami bolte chai, ami jani na ami really eta ekta word. Jemon ami chai, jemon ami goodbye bolte pari na amar parents ke na ba ami pari na, you know, amar pets er jonno enough goodbye bolun jemon ami mone kori ami like kori na ami jani na, ami jani na really care na. Je, ami problem-er part guess kori. Ami jani na ami etake kishe connect korchhi.",P,id
Tai jodi apni enough time goodbye na bolun.,T,gc
"Yeah, ami jani na, maybe ami tai shuntechi.",P,ack
"Oh, eta mone hocche jodi apni na bolun jodi apni enough time goodbye na bolun ar eta fix koren, je kichu happen hole apni guilty bodh korben je apni regret korchen.",T,od
Maybe.,P,ack
Jate ei jinish-er night-er centerpiece kono bhabe. Right?,T,yq
Amake koyekdin jete dao.,P,gc
And apni jevabe leave korte start koren ta holo jokhon apni tader bolben.,T,crq
Yeah.,P,ack
Tahole apni nijer sathe ki korchhen? Apni goodbye ebong tarpor leave jaben ar tarpor back asben? Ba,T,irq
"Ami ki finally boli, bye? Tomar sathe pore kotha bolbo, love you. Apni janen, ami jokhon land korbo ba jai hok na ken ami check in korbo ar tarpor ei. Tarpor etar moto, amake shudhu gasp neyar chesta korte hobe ar sei thoughts-gulo amar pichone rakhte hobe. Karon ekbar ami eta boli, eta bhalo, okay, eta. Ami chole gechi.",P,id
"Kintu apni kintu apnar chinta ekhono asche, chinta ekhono ase ar bolen, apnar bolo uchit chilo, goodbye aro ekbar.",T,gc
Na. Ami shudhu jani je amar mathay ase na.,P,gc
Je apni joto valobhabe biday janannai.,T,gc
Ami jani na.,P,gc
Property goodbye bolার property chilo. Eti apnar mone hocche apni joto valo korchenna.,T,gc
"Hoyto eta shudhu satyo je ami chole jachchi. Amar chole jawa uchit noy. Bolun je, apni janen, hoyto amar mone hocche ami hoyto chole jawar aparadh.",P,gc
Tai nijeke chharar kaj doshi guli chhere din. Ar apni ki doshi?,T,irq
Kichu hole sekhane na thaka.,P,id
Sutaraang parityag koro.,T,gc
Hoyto.,P,gc
Alpo somoyer jonno alpo somoyer jonno tader obhela kora.,T,gc
Sombhoboto ami ektu aparadhi bodh korchi.,P,gc
Ar ekhon apni tokhonkar cheye beshi jotnashil bhumikay achen.,T,od
"Hoyto ektukhani ami bolte chacchi, ami sobshomoyi achi. Ami amar, ami ebong amar boner moddhe sobcheye chhoto, kintu amar baba-ma sobshomoyi amake dayitwashil hote dekhechen ar nischit korechen je sobkichur jotno neowa hoyeche tai sombhoboto ami nijei uchchosware boli. Tottwabodhayaker sei bhumika aro beshi grahon kora ba dujoner moddhe ekjonke aro dayitwashil howa.",P,id
"Tai dayitwashil hote hole, apni chole gele aparadhbodh thakte hobe, amar dharna.",T,crq
"Hoyto amar bari te thaka uchit ebong dayitwashil byakti hawa uchit ar tara amake doshi bodh korbe na. Tara bole, bhalo somoy katuk. Apnar bachha kutshit. Okay, ami ki bolte chacchi ta amra dekhbo. Ami jani tara bhalo hate ache. Je eta eto kothin kore tole ki. Ami jani tara thik hoye jabe. Kintu amar mone hoy ekta sombhoboto jawa uchit noy.",P,"cd,id"
Sutaraang apnar dike dakshata chalitar jonno onno keu nei. Ota ami. Shudhu pashe theke asche.,T,yq
Ha.,P,ack
"Tai jodi ami chole jai, tahole ami dayi. Ar ami chole gele kharap kichu hobe. Ar je amar upor hobe.",T,crq
"Ekhon jokhon tara etike thik korbe, ba etir jotno nebe ba etike aro bhalo korbe, jemon ami eti onno karo upor rakhi jar sathe eti korte hobe. Ha.",P,cd
Tai dayitwahin bole dhora porar bhoy.,T,crq
Hoyto ha.,P,cd
"Ar apni koyekta baki thakte paren shudhu apnake ekdiner bhromone niye jete ba jai hok na ken, joto durei hok.",T,crq
Ha.,P,cd
"Okay. So yes, kintu apni jokhon fire asben tokhon eti ekhono anxiety theke release dite help kore na, karon",T,irq
"Na, really na. Because, ami immediately access chai. Like, tader amar proyojon hole ami minutes-er moddhei sekhane thakte capable hote chai.",P,id
Apni ki kokhono emon ekta journey korechen ja bhetorer moto chilo?,T,irq
"Ami bolte chachchi, eta kharap na kintu yes, sekhane fire achi. Amader sathe thako. Ekti overnight kichu upay aache majhe majhe ami bhabchi amar shudhu bari te thaka uchit. Othoba ami thik eki shohore majhe majhe thakte pari je ami jodi thaki, ami bhore paanchtay ghum theke uthe shudhu uthi bari jai karon ami sotti anxious bodh korte shuru kori ar ami bari te thakte chai.",P,id
"Tai apni jotoi kachakachi, eti ektu help kore, mone hocche anxiety-er ekta bhalo ongsho ekhono aache. Tai apni kothay jana eti sottyi kono byapar na. Eta holo je apni bari te nei. Apni jevabe eti dekhen tate apni completely liable hote parben na.",T,"od,gc"
Jokhon ami 12 ghonta shift-e kaj kori ar amake rater bela kaj korte hoy tokhon ami beshirbhag somoy amar break niye Pima Benson-er chaker moddhe sekhane jai.,P,"gc,id"
Tai 20 e eti ekta long shift. Tai ekta 20 ghonta shift. Kono somoye apni anxious hoye porben jokhon apni sei chintagulo notice korte shuru korechilen?,T,irq
"Sombhoboto sadharonoto etite chhoy, saat ghontar moto depend kore ekhon eti andhokar hoye asche tai kokhon eti andhokar hoye jay ar jodi ami alo ba onno kichu na rakhi tahole ami kichuta anxious hoye pori. Ami mone kori je amake bari te jete hobe ar alo jwalate hobe ar, apni janen, shudhu amar posha pranider janate din je ami odd kind of fire aschi, kintu ami jani tara amake miss korche. Ar tarpor kintu ami jodi busy thaki, tahole ami sotti eti niye bhabi na. Tai jodi apni janen je ami kaje busy achi, emon kichu korchhi je ami thikvabe bandh na kora porjonto ami sottyi chinta kori na. Majhe majhe ami bari jai, majhe majhe tara jay na. Kokhono kokhono eti onnoder cheye kharap.",P,id
"Thik tai apni jodi kaje busy thaken, eki bastobota bidyoman, mane apnar posha prani eka. Kintu apni jevabe sara dichchen ta bhinno. Ha, apni kom anxious.",T,gc
Hoyto ami jani ami kachakachi achi. Ami sekhane pete pari. Ami jani ami control-e achi. Amra sekhane jete capable hobo.,P,gc
"Well, ami bondhu cholun bolla jak kormokshetre na, apni jokhon majhkhane sei dinguli chutite thakben jokhon apni nijeke upobhog korchen. Je ekta distraction moto aro apni nijeke upobhog gato bochor",T,gc
Yes.,P,ack
"Kintu eki reality shekhane eka exist kore. Tai sotyi, anxiety-r dik-e niye jawa jinishgulo dekhar kono upay apnar upay. Asol-e ki hochche ta obyashoi noy.",T,gc
"Eta amar realization,",P,gc
"Ki hochche apnar realization. Ki hote pare. Ami ei khetre guess, eto kichu hochhe na ja apni worried. Pare",T,gc
"Oboshshoi,",P,ack
Karan ekhono kichui hoyni.,T,gc
"Na, ekhono na.",P,on
"Tahole, koyti? Well, ami guess koyek vinno ase ase. Ekhane koyekti vinno somossa ase. Thik? Apni bochore koto chuti nen.",T,irq
"Ami sotyi long vacation ney na ami shudhu niye chi matro dui saptaher long vacation-er moto ami grhon korechi. Moto, paanch, chhoy din, ar ami bhalo chhilam. Okay, ami jokhon chhoto chhilam tokhon eki anxiety. Ar ekhon eta onekta longer weekly vacation days-er moto ba apni ekhane ba sekhane ekta raat janen ami sotyi long vacation ney na tobe sombhoboto bochore tin ba charbar ami overnight jete chai vs shudhu ekta bondhur bari-te prokrito vacation-er moto noy jekhane ami shohore jai ba onyo kichu",P,id
Samoyer chhoto anupat tai shudhu probability-r perspective dekhle apnar risk khub-i kom karon apni totota non. Kintu onyo somossa holo ekmni workplace-eo apni eki feeling anubhob korchhen ar ekmni chhoto bhroneo apnar eki feeling royeche. Tai apni sotyi samoyer anxiety jinish limited korchi,T,"irq,crq"
"Ha, '",P,ack
Bochorer por bochor dhore evabei cholche,T,irq
"Sombhoboto ekta kishor boyos theke ar she amake thamay ni ami sobshomoy jekhane ekhon ami ager cheye beshi kaj kori ami jotota beshi kaj kori eti amake kaj korte badha dey na je dhoner overtime kaj kora tinti kaj amake thamay na ar kintu ami bolte chachi, ami jemon 20-er doshoker shurur dike kishore bolchhilam, ami thik emoni hobo, kothao jawar pothe raate thakar jonno amar boyfriend-er moto chhilo, na, ami bari te na asa-ta korte pari na. Kintu ekhon ta hoy na. Ar ami hoyto ek saptaher chutite nao jete pari, tobe koyek rater jonno jabo.",P,id
Tahole apni kaj korchen?,T,"irq,yq"
"Oh, ha. '",P,ack
"Anumodito. Ha, she asole besh bhalo. Onek kaj mone hoy",T,crq
Ha.,P,ack
Karan ei uncomfortable anxiety. Eti apnar jonno bedonadayak.,T,crq
"Ha, ami bolte chachi, eti like kore na tai eti amake spostoto kaj kora theke birat rakhe bole mone hoy na, karon ami kaj kori eti kebol kajer jonno rawna hobar jonno ba",P,cd
"Chutite jacche. Okay, tai bola jak",T,orq
"Kajer jonno amar ja ja dorkar ta amar kache ache ta nischit korar bishoye think korun, you know, nei, ami usually amar dinner ney.",P,od
"Apni ki less anxious bodh koren jokhon apni ei resistance-er sathe, okay, so eti help kore. Right? So physically apnar ghor ready korun jate apnar pet animal safe thake ja apnake help kore. So apnar mind-er moddhe ar ki cholche tai apni correctly korte paren apni tader safe rakhte ar kaj ar sobkichur jonno apnar dinner ready korar jonno sob caution ney. Tahole next thought ki?",T,irq
"Shudhu kaje jete hobe. Ami shudhu vabchi ami pore bari asbo. Ami ekta break pete if you know. Ami bolte chacchi usually ami specially jodi ami downtime peye overnight kori, tai bari te dauṛao ar check koro ar tarpor ami kaj korte jai ar tarpor ami eti somporke vule jai. Ar tarpor ami bolechilam je proti raate kichu light jole na ami bari ese check off kori kintu kichu raate ami anxious bodh kori ar segulo niye chinta kori ar ami travel e jai.",P,id
"Tai protibar jokhon apni anxious bodh koren ar apni tader check korte chayechilen, kintu apni jete paren ni.",T,orq
"Apatoto clients-der sathe kaj kora theke. Ha, so ki.",P,od
Chinta o anubhuti'r word tahole hoy?,T,irq
"Ami eta niye chinta kori na karon amar focus client-er sathe. So eti somporke chinta kora matro, amake bari te jete hobe but you know, and ami kebol client-er dike mononibesh kori, ami eti amake overwhelmed hote dei na ba.",P,id
"Okay, so tai eti apnar efficiency change kore na, but society-er sathe tader concern jorito.",T,od
"Eti chole jay. Ami bolte chacchi, ami ja vabchi ta chai, but tarpor chole jay.",P,od
"Okay, so apni ja vabchen tar upor nirbhor kore, eti apnar anxiety-er level change korte pare.",T,od
Kichu ache ba ha.,P,gc
"Okay, so ei je apni je mot kichu hocche chinta je ache.",T,crq
"Elderly cat somporke. Ami bolte chacchi, she truly old kichu calm. Apni ki janen jodi, you know je she hell-e kichu ghotechhe mane, ami truly bolchi na ami mara jacchi, but amar mone hoy you know je tar ki dorkar karon tar sotti boyos hoyeche. Tai ami take niye vabi.",P,cd
"Ami ekhono ache je apni ei mot chinta ache,",T,crq
Ha.,P,ack
"So apni chinta korar power ar ei sob correctly dekhte paren. So apnar cat-er health ar wellbeing-er reality apnar eti dekhar upay change kore ni, jemon apni eti somporke chinta korar upay change koren. So amra adaptational response ei concept age kotha bola, right? So apnar ekhon je chintavabonagulo anxiety-er dike parichalito kore, amra bishwas kori je anxiety hote pare. Tara automatic, right? Tara shudhu apnar mathay popping korchhe. Right? Eti specific kichu jinish dwara triggered hoy, jemon kajer jonno rawna hower jonno ready howa ar, ar kajer somoy thaka ar somoyke dekha ar kichu realization kora. Amader cat ache, okay. Kintu eti ekta automatic ja shudhu ashe, jemon, apni necessarily just off korte parben na?",T,"irq,gc"
Naturally ashe jokhon ami ready hocchi to leave.,P,id
"Tarpor anxiety thik ache. Tai adapted reaction, amra self-talk bole. Ye, eti ekta thought je apni give korte paren je apni consciously create korte paren. Right? Apni nijer ke thought korte paren, so eti automatic noy. Eti ekta automatic thought-er adjustment noy. Eti emon ekta thought ja apni willingly mone korte paren almost apnar memorized ekta sentence repeat korar moto, apni eti korte like korte paren. Eta understandable. Tai ami sure korte chai je ami difference aankchi. Kichu thought just pop in. Onno thought apni willingly, jemon, amra jokhon find korechi jodi apnar ekta thought thake je apni willingly mone koren je amra adapted reaction call. Eti mooloto automatic thought-er cause kora feeling-er mokabila korte pare.",T,"irq,gc"
"Apni challenging, apni je automatic thought challenge korchen, eta amar nijer thought.",P,id
"Apni just apnar thought ghuracchen. Ha. So, apni jano, ar ami chai apni ei adapted reactions develop korte amar sathe work korun. Ami chai je apni je sob site chan tar beshirbhag site apnar kache thakbe ar karon ami mone kori je apni apnar jonno upyogi emonguli develop korte paren, kintu shudhu ekta example dite jokhon apni bhabenni je apni jano, elder cat hote pare sick, tai na? Ar adapted reaction hote pare ba hote pare broad, wide thought-er variety, kintu ek hote pare eta sambhobat noy. Right? Jemon, apni jano, ba jodi apni jano je sambhobat she thik thakben. Jodi eti ekta she ba he, okay? Ami bari na asa porjonto she hoyto thik thakbe. Arekta adapted reaction hote pare eti sad and unfortunate kichu ghoteche. Kintu amar kajer dayitto ache ar ek porjaye amake cats-ke eka chere jete hobe.",T,"irq,gc"
"Ami tader boli je ami tader thank you janai ar ami tader moto feel kori je keu valo chay sometimes ami jokhon tader goodbye kiss korte chesta kori tokhon ami amar kache theke palai jai. Ar ami chai, oh no, amake ki kaje jete hobe karon apnake khete hobe. Ami jani eta silly sounds, kintu ami take seta boli ar tarpor ami mone kori eta kore. Most things. Ami mone kori ami bujhte parini je ami ki chilam. Kintu ami majhe majhe eta kori.",P,id
Tai apni actively respond dicchen.,T,crq
"Ha, kintu ami bujhte parini je ami ki korchilam. Kintu ha, ami tader nijer kachei boli. Ha.",P,"cd,ack"
"Okay, ami mone kori eti ekta productive, adapted reaction. Ami bolte chacchi, apni jano, apni right. Apni jodi na koren, jodi apni income na koren, tahole tader aro kharap problem hobe.",T,irq
"Ha, ami tader eka thakar joton nite pari na.",P,id
"Tai sotti valo kaj. Apni, apni tader service ar aro tai tader raksha korchen.",T,irq
"Ha, eta sotti. Ami evabe kokhono vabini.",P,"ack,id"
"Tai eti ekta adapted reaction hote pare ja apni apply korar bishoye bichar korte chaite paren jokhon apnar eti thake, ei anxiety-er feeling.",T,orq
"Ar tarpor onek somoy amar mone hoy, apni jano, tara kebol cat-i sambhobat sesh.",P,od
Tai apni bari fere tara apnake anxious hishebe aghat korche na.,T,crq
"Ha. Well, sometimes sometimes sometimes after a 12-hour shift, ha, ami tader ekta ache. She amake prothom ghonta ghumate deben na, she literally abar ar jinishpotrer kachakachi chilen. Ar ami eta grahon kori ar she pagol karon ami chole gechi, kintu she valo ache.",P,cd
Leaving-er jonno sambhobat apnar proti irritated howar sotteo she beche ache. Tai eti arekta adapted reaction hote pare je tara ekta light pressure sohokare. Kintu sometimes tara ghumiye thake jokhon apni bari jano. Tai,T,"gc,yq"
"Ha, eta sotti.",P,ack
Eta tader jonno kotto kharap hote pare?,T,irq
"Yes. Ar tara jane na. Ami anxious ba worried. Tara less care nite pare jemon tara believe na, eti tar-der bother korchhe na. Ami bolte chaitechhi,",P,id
"Yes, ami bolte chachchi, tar-der awareness apnar theke clearly alada. Right. Tai yes, ami bolte chachchi, eti arekta better adapted response ja apni janan, onek higher level-er awareness, jekhane apni sure na je apni anxious feel korchhen emon kono awareness ache? Othoba hote pare ekta cat er sathe ek tu bit jaara run ba tara ki mone koren?",T,irq
"Ar eti just ekta animal person kintu ami mone kori tara kore tobe yes, ami probably mone kori je tara probably ja kore tar cheye tara aro beshi feelings royeche. Kintu tara amar baby ami tader baby-der motoi consider kori amar babies sob divine o important. Yes,",P,id
Absolutely. Tai eta understandable je apni worried hobe ar apnar anxiety thakbe ar tobe etao mone hochhe je apni properly thakar successful experience pawar possibility-ke improve korte ready niyeche.,T,"ack,od"
Yes.,P,ack
"So apni such behaviors apply koren ja practical ar je ami bari-ke secure korte ar trees theke dure rakhte kaj korechi ar tai ami mone kori ekhane ekta way jodi apni okay thaken tobe eti first one-er moto kaj use kora hobe point ami jani apnar trip ache. Ami jani je, eti worst think korar cheye beshi anxiety-er cause mone hochhe kintu apnar aro possibility ache? Okay, ek upay apni workplace-e ei steps-er reactions test korar aro opportunity paben karon eti more or less ekta daily thing, tai na? Week-e five days, ba jai hok. Tai kichu adapted reactions je amra kinda ek sathe work, right? Apni seguli apply korte paren. Ar apni janan, reactions always small hobe na je somporke think koren. Right? Automatic thoughts short hote pare. Eta even ekta image hote pare, not necessarily ekta complete sentence, tai na? Ekti unfortunate situation-e apnar cat-er ekta image thakte pare. So eti necessarily English-e spelling na, ekta sentence-er moto, kintu adapted reaction. Okay, segulio image hote pare, kintu ami jeguli bolchi seguli sotyi ekta sentence ja apni nijer kache consciously repeat korchhen. So tader prepare kora ar ready thakar jonno important. Tai ami often clients-ke jiggasha kori seguli write korte ar seguli available korte. Tai jokhon sei thought-ta ashe, ar mone hoy apni identify korte besh bhalo, apni janan, kon thoughts anxiety trigger kore ja apni read korte hobe eventually karon apni primarily mukhostho korechen apni automatic thoughts read korte chaan mane, adapted reaction-er upward mobility ar eti sei thought-er contract-ke face korbe. Okay, first time na hote pare second time na hote pare kintu time-er sathe sathe amra eti believe kori ar ami dekhechi je eti koto ghon ghon ar koto tibro thought-er moddhe ashe ta change hoy. Conscious thoughts, adapted reactions, er ki kono meaning hoy?",T,id
"Eta amra. Karon ami jemon bolechhilam, ami jebhabe ekhane ei things-ke nijer kache bolechhilam, ami bujhte parini je eti probably anxiety reduce kore karon ami often boli je ei things guli nijer kache often boli jokhon ami boli amake kaje jete hobe, otherwise apni amar care nite parben na",P,gc
"Apni already adjust korechen yes, apni already anxiety komano jonyo cognitive behavioral strategies use korechen. Tai amra sotyi je korchhi ta holo kichu success achieve korer jonyo apni already je korchhen ta expand kora ar formalize kora.",T,orq
Eta bujha jay. Of course yes.,P,ack
"So, jodi apni ekhon ar poroborti session-er modhye korte paren, kichu adapted reactions likhun ja amra discuss korechi jegulo apni already use korechen ar tarpor workplace-e automatic thoughts identify korte kaj korun, ar tarpor ei thoughts identify korte, ar tarpor consciously repeat korun, segulo ja reactions firhe ashe jokhon apnar sei thoughts thake, okay? Tai apni truly automatic thoughts er sathe self-talk, adapted reactions repair korchhen, sei thought thik ase? Ar tarpor apnar adapted reaction ache. Ar apni eti repeat korchhen, you know, eti ekta internal, apni repeating korchhen ar shudhu forcefully vabchhen, though, eti obviously na jana thik hobe, apnar colleagues, you know, erokom kichu reaction janaben.",T,"gc,id"
"Sorry. No. Mane, ami bari-te camera lagano-r humki diyechi. Tai ami prefer kori, apni ekta jinish korte paren, apni apnar bari-te remote access korte paren, ar sekhane ekta button ache ja apnar pet apnake push korte pare ar call korte pare. Ar ami workplace-e tar sathe kotha bolechi. Ami bhalo achi, okay, amar cat amake dake. Ami sotti eti somporke seriously vebhechi, ami emon ekta experiment korte pari ja amar anxiety komiye debe bari jete hobe, ami shudhu take dekhte pari ar dekhte pari tara ki korchhe. Ami vebhechi je amar kichu colleague janen je ami tader somporke chinta korte pari na. Tai ha, tara amake support korte sahajjo korbe ar eto anxious hobo na. Maybe.",P,"cd,gc"
"Ha. Ar ekta security type measure nirman. Apni anxiety komate paren, or eta anxiety create korte pare,",T,od
"Tobe eti aro kharap korun,",P,od
"Ar ami jani na konti, you know. Tai ami mone kori jodi apni eti niye okay thaken tahole amra adapted reaction diye shuru korbo.",T,id
"Ha, ami beshi prefer kori eta korte.",P,"ack,od"
"Dekhun kivabe eti kaj kore. Ar amader onno options ache. Proyojone future-e embarrassment avoid korar jonno security measures rakha. Ei adapted reaction try kora jak. Tarpor eta apnar jonno koto valo kaj kore ta track korar chesta kore, apnar thoughts ar feelings ki chilo. Apni eta apply korar por,",T,gc
Ami ki amar anxiety level measure korte chesta kori? Absolutely. Okay.,P,irq
"Ha. Tai apni jenen, maybe ek theke 10 er sathe 10 sobche worst, okay, ar eta measure korun jokhon apni prothom etir experience peyechilen. Ami nischit je apni motamuti nirbhulvabe measure korte paren, apni eti onek din dhore anubhav korechen. Apni eti niye onek din dhore vugchen. Ar tarpor adapter's reaction apply korar por, bishes kore koyek minute por, koyekbar apply korar por, maybe ektigulor jonno shoot korun, eta ki ta dekhun ar mone rakhben je, abar, shurute onek change na dekha jete pare. Okay? Tai er sathe obichal thakun. Okay. Eti kaj korar sujog din ar dekhen kivabe eti kore. Okay. Amra sekhane shuru korbo ar apni kivabe ta korben ta amra review korbo. Ar tarpor amra jinisgulor dikhe kaj korbo analysis bigger stress? Okay? Ar amra er jonno adapted reaction planning khetre amra ki korte pari ta dekhbo. Okay. Tai ekta valo plan. Ha.",T,gc
