Utterance,Type,Dialogue Act
"Tai jokhon apni chole jan, apni bhabchen eti ekta hairspray chilo apni ki eti unplug korechen kina ta niye bhabchen? Naki off korben naki?",T,yq
Ha.,P,ack
Ar kotodin esob bhabna chalte thake?,T,irq
"Shadharanot ami amar garite utar age eti somporke chinta kori, ebong ami prefer kori, well, maybe ami just etike unplug korechi ebong ami eti off korechi ta nishchit korte jete habe. Ebong tarpor maje maje diner belay, ami kaje thakbo ebong ami focus korte pari na karon ami chinta kori, ami fire asbo ebong ami apnake dekhte pabo, amar apartment-ti purre geche tai ami strainer-ti plug kora rekhechi bhitor.",P,id
"Thik ache, tai mone rakhaben je dorja diye apni bolchen je apni sei chintagulor sathe lorai korchhen, kintu apni uthle dorjati check korben na. Apni ki kokhono fire eshe dekhechen je kichu baki chhilo kina?",T,crq
"Na, ami korini. Kintu eta shudhu ami eta somporke chinta. Ami jodi eta chere ditaam. Jodi ami eti chalu kore thaki ba plug in kori.",P,cd
Tai apni udvigno chintito,T,yq
Ha.,P,ack
"Ha, bhoy?",T,yq
Ha oboshsho. Sob tinoti.,P,ack
"Ebong kivabe, kotoghan ghono eti ghote? Chinta chokrer moto?",T,irq
Shombhoboto sara din.,P,id
Tai protidin?,T,yq
"Protidin, ha.",P,ack
Ar kotodin dhore ei cholche?,T,irq
"Jokhon theke ami chole esechi, ami anuman kori apartment-e. Tai ami ek bochor anuman somporke",P,id
Ei nirdishto ek bochor,T,crq
Ha,P,cd
Ebong sei bochorer somoyshimo ar kharap hoy ni.,T,yq
Ha.,P,ack
Ha. Eta kivabe shuru hoyechil?,T,irq
"Um, eta shuru hoyechil thik, apni janen, ami ghumate jabo ebong ami alo te jege uthbo ebong aj rate nijek e bhabbo, dorjati ami nischit je ami dorjati lock korechi. Ebong tarpor ami thik hobo. Ami abar ghumate jete pari ebong ete pari, na, amar mone ache ami eti lock korechi. Kintu tarpor eti agroshor hower sathe sathe, ami sotyi, ami sara rat ekadhikbar jege uthtam. Ebong ami korbo",P,id
Eta shudhu amake up rakha hobe.,P,id
Apni eta somporke chinta hisebe ami uchit.,T,yq
Ha,P,ack
"Thik ache, ami aro kichu proshno korte chai, ki ghotche ta ber korte amake sahajjo korar chesta korun. Apni ki kokhono mental health-er obosthar moto kono obosthar sathe nirnoy korechen?",T,yq
Na,P,on
Ekta medical obostha ache?,T,yq
Kokhono na.,P,on
Apni ki kokhono alcohol ba onno kono podarth byabohar korechen?,T,yq
Na,P,on
Ebong apnar jibone ki ei prothom apni ei lokkhonguli anubhob korechen? Ek bochor age theke shuru kore ekhon porjonto?,T,yq
"Ha,",T,ack
Age kokhono erokom kichu na.,T,yq
Na,P,ack
Ami ekhane amader poramorshodatader ekjon er sathe dekha korte apnake pete jachhi.,T,ci
Thik ache,P,ack
Ami amar sathe ei somoy kata te apnar prashongsha kori. Ki ghotche ta bojhar chesta kora amar pokkhe sahayok hoyeche.,T,gt
Dhonnobad.,P,gt
Dhonnobad,T,gt
