Utterance,Type,Dialogue Act
Thik achhe tai ei somporker sathe apnar kichuta kosto hochhe.,T,crq
"Amader somporko aro bhalo hote pare, jodi apni aro shunben, tobe haan.",P,cd
Aponar ki kono chikitsa shart ache?,T,yq
Na.,P,on
Aponi ki kokhono drug ba alcohol bhabchhen?,T,yq
"Na, maddop ba madokasakt noy, tai na? Aponi jodi na bolar chesta koren,",P,on
"Temon kichu na? Aponar ki onno kono monoshik shosther itihas ache ja amar jana uchit, bishonnota ba udbeg somporke?",T,yq
Ami ghodor moto sustho.,P,ack
Rager chitkare kaj korar jonno ekhane ekjon counselor dekhte chan.,T,yq
Jodi eti take khushi kore. Ami take bolechilam ami ekjon counselor ke dekhabo tai ami ekjon counselor ke dekhbo.,P,ack
"Thik achhe. Sutro, apni jodi etir sathe thik thaken, ami apnake ekhane ekjon poramorshodatar sathe dekha korar jonno ekta appointment set up korbo. Ebong tara koyek din er moddhe dekhte hobe ebong apni shuru korte paren.",T,id
Ami mone kori ami etar sathe thik achi.,P,ack
"Dhonnobad, Stephanie.",T,gt
Thik achhe.,P,gt
