Utterance,Type,Dialogue Act
"Na, ami ta mone kori na.",P,on
Aponi ta mone koren na. Thik ache.,T,crq
Ami eti bujhi. Ami odhikangsho manusher cheye uchchhotar.,P,cd
"Aponi bishwasi koren je tader poristhiti apanar theke bhinno. Thik ache ami bujhechi. Tai shesh elaka, shesh sabskela ami ei ek bishwabyapi skela nie alochona korte chai. Glass sabskela emon eti ja psychosis hisabe ullekho kora hoy. Aponi 93 tom percentile ache. Aar tokhonoi hoyto aponi eti kichu shunte paren ja onyo lokera shunte paye ba eti kichu jinish dekhte paye ja lokera dekhe na, ba eti kichu bisshash ba chintabhabna royeche ja adorsher bahire ebong proman dwara samarthon kora jay na. Tara mone kore je apanar sathe eti ghotche.",T,id
Tumi ki amake dure sorie debe?,P,yq
"Ekhane emon kichu nei ja ingito korbe je ami apanake dure rakhabo ba kothao kendribhut korbo. Haan, ami sotti ei-tir udeshyo hol falafolguli nie alochona kora jate aponi bujhte paren je ei-guli kivabe apanar proti amader chikitsa sambandhe ovhito kore. Tai amra ei falafoler upor bhitore kore chikitsa pradan korte jachhi.",T,id
Kokhono kokhono ami emon kichu shuni ja onyo lokera shunte pay na.,P,id
"Thik ache, tai eti hol eti ek ti skor ja parikshati punoray nawar jonno sotti hote pare.",T,id
"Hoyto eti sotti. Hoyto eti sotti. Thik ache, kintu ami kore rekord kora hoyeche,",P,com
"Kintu aponi bishwasi koren je aponake rekord kora hoyeche, aponi eti shuru korchen.",T,crq
Swabhaviker kachakachi.,P,gc
"Acha, amra dekhte chai tar cheye ekta beshi.",T,id
Ami baire jete pachhi na.,P,id
"Tai Paranoyede jodi sei skelta sotti hoi, apanar onumane, apanar bishwabyapi tivrata kom hote pare, ami mone kori, haan. 50 shotangsher kachakachi, ami mone kori. Sutara, aponi 50 shotangsher kachakachi holeo, aponi bujhte paren je amra kivabe udvigno je aponar lakshanguli kichhuta guruttor, ebong amra nishchit korte chai je amra eti mukhobele chikitsa pradan kori. Nishchit. Eta ki thik ache?",T,yq
Eta. Thik ache.,P,op
"Tai ami paramarshodatar sathe dekha korbo je chikitsa kora hobe, aponi ekhane aschen, aar ami ei skorguli atikrom korte jachhi ekhon aponi amake ki bakhya korechen ta take bakhya korun. Thik ache, keno aponi mone koren je aponi skor pechen. Thik ache, ami tar sathe eti nebo. Aar oboshoi, aponi tar satheo eti nebo aar tini apanar charte ei parikshar falafol paben.",T,id
Thik ache. Thik ache. Tini amader session rekord korte jacche na.,P,cd
"Se, se recording korte jacche na. Thik ache.",T,cd
Eta kore.,P,ack
Thik ache. Ami krutojno je aponi amake apanar sathe falafoler ei seti atikrom kora r  ejheye jacchen. Aar ami aponake sei counselor er kache niyukt dekhati aar ami ei skorguli othik korte jachi ekhon aponi amake ki bakhya korechen ta take bakhya korun.,T,gt
"Thik ache. Dhonnobad, dhonnobad, pegi.",P,gt
