Utterance,Type,Dialogue Act
"Tai prothom kolamti bole, apanar ei dharonati poriksha korar jonno amake eti poriksha puron korte habe, jate amader porikshati emon hote chhile je amra kormoshetrey ekti kothopokkho kori, ebong apani jodi nije khelchen tobe amar ke khelte hobe ei bhoomikay? Ami ke hote hobe?",T,"id,irq"
Hoyto kormoshetrey ekjon klienter moto? Juta korar age amake sobshomoy klientder sathe boshte hobe ebong tara ki chai se somporke ekto beshi jante hobe.,P,id
"Thik achhe, jodi amar bie hoy ebong ami niyog dii tahole eta ki kaj korbe?",T,yq
"Hyan,",P,ack
Bibaher photographer?,T,yq
Hyan.,P,ack
Ei kothopokkhone apani ki dharoner somossha dekhte pachen ja amra kameray nijeke ja korto dekhi tar moto.,T,irq
"Ami kanpchi, sotti ei sposshto bolechhe ebong thik achhe, ujjol lal ebong thik achhe, tai,",P,id
"Drishtanto kanpche. Tahole kibhabe, apani koto ta kanben jodi 100 aniyontroito bhabe kanaro moto hoy ebong shunyo ekebarei kanpche na? Apani kibhabe drishtoman bhabe kanano hobe?",T,irq
90,P,id
Thik achhe. Tahole onno jinista ki chhilo jeta tumi bolle?,T,crq
Jemon ami sottiye porchi,P,crq
"Thik achhe, tai portte jan.",T,cd
Hyan.,P,ack
"Ar tumi kibhabe porbo? Mane, amra jodi ei ghorer charpase takai",T,irq
Sombhoboto chair pchondo.,P,id
"Thik achhe, dhonnobad. Hello. Hyan, apani ei chairgulir moto ujjol golapi hote chhelen. O achha. Thik achhe. Tai 100 tir moddhe tahole kemon golapi bolben ei chairgulo",T,irq
90 ache 100 thik achhe.,P,id
"Apani ar ki chhinito jokhon amra ei kothopokkhon ache ghote jachchhe, shudhu",T,irq
"Jal hote udvigno, jemon boka kichu bola ebong ami ja bolar chesta korchi ta sottobhabe pete pari na.",P,id
"Thik achhe, ebong 100 100 er moddhe kotota nirbodh hashyokorbhabe boka.",T,irq
"Sombhoboto, onuroop 90. Thik achhe, ami bolte chai",P,id
"Bah, apni ei kothopokathon jokhon udvigno ghôtbe dekhun. Apni cameraay ar ki dekhte paren?",T,irq
Ami mone kori apni sambhobat dekhte shokkho hôben je ami ghâmchi ebong thik âchi.,P,id
Ar apni kôtota ghâmbe?,T,irq
"Abar, 90.",P,id
Ami sotti mukh niche drisshyoman ghâm moto mône. Hyã.,T,gc
"Thik âche, ebong apni ja mone koren ta duitibôr ghôtbe jokhon apni chokher jogajog shuru kôrãr jonno apni sadharonot ja kajguli koren ta mokabela kôrbe. Apni kichute ankorê dhôrchhen na.",T,irq
"Ami mone kori eti aro kharap hobe. Ami mone kori oh, hyã.",P,od
"Kôtota kharap? Shômônyo kharap, jemon dugin kharap?",T,crq
Dugin kharap. Thik âche. Hyã.,P,cd
"Thik âche,",T,ack
Thik. Apni ki apnar phone number amake dite paren?,T,irq
Oh hyã. Ami shudhu ei bôyohor kôra ûchit?,P,crq
"Ebong hyã, hyã, eti sambhobat shôro. Thik âche.",T,cd
Thik âche.,P,ack
Thik âche. Tai,T,gc
Ami bhôbchhilam je ami apnar shathe amar biye korar bishoye kotha bolte pari kina,T,irq
"Photography. Hyã. Ebong apni ki dhôrône jinisguli dekhen ebong apni eti kemon hôte chhôn,",P,id
"Ami mone kori ami amader poribar ebong amader bondhuder prachur shot pochondo kori ebong onek prakritik shot. Apni janen, jokhon tara paniyo khâchche tokhon kotha bolche. Ebong",T,gc
"Hyã. Tumi ki eto chao? Bhalo legeche, apni ki etake bairer dike dekhte pachen? Je kichu apni agradhî?",P,irq
"Hyã, shot ekṭi grishmokâlin bibaho hôte jachche. Sutôrang ami pochhondo kori je ami bairer shotguli onek pochhondo kori ebong jodi sambhob hôe, apni janen, jodi brishti na hôe, tôbe eti besh shundor hôbe ebong hyã, besh kichu shilpokôrmo jodi sambhob hôe.",T,id
"Hyã. Ebong hyã, etô hôbe. Ami age je môto besh kichu jinis kôrechi.",P,gc
"Tâhale, apnar kachhe ki emon kichu achhe ja apni amake apnar atîtêr kaj shômôrke dekhate paren?",T,irq
"Hyã, ami somprôtibar ekṭi shôbdô poribesher moto baire kichu shoot kôrechi jate ami apnake dekhate pari je eti kichu dharanar sathe sahayyo korbe.",P,id
"Thik âche, durdanto. Thik âche, ekhôn duitiita kôra jak. Thik âche. Thik âche, apni bôttôlti namiyê rakhun ebong chokher jogajog kôrun. Thik âche.",T,ci
Hi. Tai ami bhôbchhilam je ami amar bibaher photography kôrar bishoye apnar shathe kotha bolte pari kina.,T,irq
"Hyã, hyã. Ebong apni ki dhôrône jinis dekhchen? Apni eti kemon hôte chhôn,",P,id
"Ebong ami paribar ebong bondhuder prachur shot ebong anek prakritik shot chai, apni janen,",T,irq
Thik ache. Ebong apni ki baireer jinis thakte aagrohi ebong tini balen je tini chan eta svabhavik hoyeche.,P,id
"Hyan, karon eti ekoti grishmokalin bibah hote chhleche ebong thik ache, apni janen, abhawa nirbhor. Aobhoyi. Hyan, eti satyai durdanto hbe jdi amra baireer baire apnar jana prachur shot pete pari. Thik ache. Hyan, lokera chat korchhe ebong hoyto kichu besh shilpiko.",T,gc
Hyan.,P,ack
Apanar kache ki eto kichu ache ja apni amake apnar atiter kaj somporkhe dekhte paren?,T,irq
"Hyan, asle, eta eto anek kichu ja ami kori baireer ebong ami satyai prakritik shot pete aagrohi. Tai jokhon ami amar kichu kaj poriborton korte partam, ebong amra dekhte partam je amra kichu bikash korte pari kina ta theke besh bhalo hote pare. Thik ache.",P,id
Cholun sekhaney biroti deowa jak. Thik ache. Rayan er ekhon apnake eti ferot dite chai. Thik ache. Ebong ami shudhu apni je dekhte chan. Thik ache. Ebong tarpor amra ekta muhurto eti somporkhe chat korbo. Thik ache.,T,gc
Eta odhut jinis.,P,gc
"Sutaraṅga, jodi amra apnar bhobishyodbani kora jinisgulite phire jai, tahole apni bolchen je apni bhebechilen je apni drisshyamanabhabe kanphte jachen. Apni ekṭi bhidio te nijekṭe kanpano dekhte paren.",T,irq
"Ami jatota bhebechilam obhoyai totota noy. Ami mone kori eta spashṭ je ami spashṭoi besh udvigna, kintu ami mone kori na je apni tader eto jhakuni dite parben.",P,id
Tahale apni bolchen je apni 100 er modhye 90 jhakaben? Kotoṭa kanpate kanpate bolben sekhane dekhechen?,T,irq
"Ebong hate pare, 30 er kom.",P,id
"Thik ache. Ebong apni bolchen je apni lal hote jachen, naki ei cairgulir moto golapi golapi? 100 er modhye 90. Apni ki nijekṭe golapi hote dekhechen?",T,irq
"Satyai na. Asle, ami ja bhebechilam taar cheye kom. Hyan,",P,id
Tota noy.,P,id
"Thik ache, apni bolchen je apni udvigna chilen je apni boka kichu bolte jachen, apni janen, 100 er modhye 90 e apni ki nijekṭe boka kichu bolte janen?",T,irq
"Satyai na. Hyan. Hyan, chinta chhilo er cheye onek kharaap hbe",P,id
"Asle eta chhilo. Tai apni bhebechilen je apni 90 joner moto hte chlechen emon kichu bolte ja 90% boka chhilo. Je satyoi besh shaktishali. Ami bolte chachchi, ses porjonto apni ki emon kichute bachai korechen je shunyo hisabe rakha jete pare?",T,irq
"Hoyto bhalo, 10 er kom hote pare.",P,id
Ebong apni bolchen je apni bhebechilen je apni ghamte chlechen? Hyan. Ebong je apni drisshyat gham hte jachen. Tumi ki? Apni ki ses porjonto nijekṭe ghamte dekhechen?,T,irq
Satyai na. Obhoyai amar moto kharaap na,P,id
"Abar bhable, apni bhebechilen, je apni raater outer moto hte chlechen, gurutrobhabe drisshyaman ghamer moto. Tahole ki score apni asle ses porjonto dite hbe?",T,irq
"Hoyto abar, 10 er kom ami mone kori na apni bolte parben na.",P,id
Mim hum. Apni aro bolechhen je apni bhebechilen je eti dvigun kharaap hte chleche jokhon apni apnar svabhavik kousholguli janen apnar chayon kora bondho kore den.,T,od
Hyan.,P,ack
Bhidioṭi dekhe apni ki lokkho korechen?,T,irq
Ami jokhon ei jinisgulir konoṭi korchilam na tokhon eti sambhoboto aro bhalo chhilo. Ami mone kori ami onek beshi svabhavik lagechhilam. Ebong ami ja bolar chesta korchilam ta bolte pechhi. Ami mone kori eti shudhu aro baktittopurno judhe asa jokhon ami niche dorchi ebong staff dharoner moto.,P,id
Thik ache apatoto etai. Apnar somoy jonno apnake onek dhonyobad.,T,gt
