Utterance,Type,Dialogue Act
"Thik ache. Thik ache. Ami ekbar tomar background er kichu jinish check korte chai, Andy, tomar general health thik ache? Generally fit and well?",T,irq
"Haan. Kono roge vugini, kichu vul nei. Shudhu amar mathar moddhe ei jinish ta.",P,id
Ar tumi kono regular medication nei na tomar doctor er theke ei stage e.,T,crq
Konotai niyo na.,P,cd
"Thik ache. Onno kono drugs niye ki? Ami bolchi alcohol, cannabis, pills, erokom kichu?",T,irq
Ami onek alchohol khai na.,P,id
Thik ache. Ar cannabis er moto drugs niye ki?,T,irq
Ei moment e na.,P,id
"Ami mone kori eta shonar jonno guruttopurno, amra ei bisoy niye tomar maa er sathe kotha bolbo na.",T,irq
Mone hoy weed.,P,id
"Mane regularly, proti din?",T,yq
Haan.,P,ack
Ar weed er upor tumi koto taka kharch koro?,T,irq
10 dollar.,P,id
"Thik ache, mane tumi ekdin er weed er jonno 10 dollar kharch koro, onno kono drugs? Ami bishesh kore bolchi speed ba pills er kotha.",T,crq
Ektu speed.,P,cd
Thik ache. Eta niyomito basis e Andy?,T,irq
Shudhu weekend e.,P,id
"Thik ache, sheshbar kobe speed niyeche?",T,irq
Ek week age.,P,id
"Thik ache, onno kono drugs niye ki?",T,irq
"Na. eta na. Eta drug er bisoy na, right? Eta amar face e kono farak kore na. Eta shob somoy ache.",P,id
"Thik ache, ami jante chai, karon ami mone kori bujhte parchi, kichu manush je dhoroner experience gulo tomader ache, tara jodi kono drugs ney, ta hole mone hoy kharap lagte pare. Ami shudhu check korte chai, tumi ki emon kono experience korecho.",T,"yq,gc"
Na.,P,on
"Thik ache, thik ache. Ami bujhte parchi je tumi MI5 er conspiracy niye onek chinta korchho, ar eta e tomar samasyar karon. Ami shudhu jante chai, tumi ki mone koro eta onno kichu theke hote pare? Ami obviously onno manush der sathe dekha korechi, je similar experience niye chinta kore, kichu manush onek stressed hoy, kichu mentally unwell hoy, ar ami mone kori eta ki tomar khetre relevant hote pare.",T,"gc,irq"
"Na, karon ami rogi noi.",P,id
Thik ache.,T,gc
"Eta ora, ami boi gulo pori ni. Ami sarkar er kotha jani, ora ei dhoroner kaj onek manusher sathe kore. Ami bujhte parchi na ora kivabe ei sob kaj kore beriye jay. Ami kichu vul kori ni, ami jani na ora amar sathe ei kaj keno kore.",P,gc
"Thik ache. Sure, ami bujhte parchi. Ami mone kori ki tumi ki mone koro je amar moto kono doctor tumake help korte pare, sometimes psychiatrist er sathe dekha kora, medication niye, ba kichu manush der jonno hospital e short time er jonno thaka helpful hote pare. Tumi ki mone koro ei sob tumake ekhon help korte pare?",T,irq
"Ami jani na. Ami ekhane aschi, karon kew amake bishwas kore ni. Ami amar maa er sathe ei bisoy niye kotha bolte chai ni. She doesn't understand, she doesn't really believe me. Ami mean, tumi ki amake bishwas koro?",P,id
"Well, ami certainly bishwas kori je tumi ekhon onek kothin somoy er moddhe acho, ami ki sure noi je ei karon ta ki, ami mone kori ami kom sure je eta MI5 er jonno, ami mone kori hote pare tumi ekhon jemon acho, temon noi. Ami onek prashna korechi, ar ami mone kori amader try korte hobe tumake ei somoy ta support korte. Karon ami jani tomar maa opekkha korchhe, hote pare ekhon valo somoy hobe tomar maa ke niye asha, ar tarpor amra tinjon mil kore kotha bolbo, kothay jete hobe seta niye, ar try korbo tumake proper support pabar jonno. Eta ki thik hobe jodi ami tomar maa ke niye ashi?",T,"id,yq"
Thik ache.,P,ack
"Thik ache, tumi ekhane bosho, ami tomar maa ke niye aschi.",T,gc
