Utterance,Type,Dialogue Act
"Thik achhe ami janina, ami mone kori tumi paccho naa kintu aami mone kori je ami 4-ta kaj pacchilam karon ei doctor ei kaj korchhe ar tomake kaj dichhe.",P,id
"Mone hoy, ami bhujhte perechi.",T,od
Ami taderke na bole khubi bhalobashi to.,P,od
"Ami khushi je tumi amar kache eshechho. Ami ektu eibhabe kajer proyojon ache. Dekho. Ami ektu khushi je tumi amar kache eshecho Kintu obosshoi 830 theke 330 porjonto ektu kome. Ekti lomba din, ektu shomoye kaj korar jonno to. Tai ami eibhabe ektu dekhte pari ar dekhar jonno to dekhte hobe je ki hoche.",T,id
"Eta shudhu amar diner sheshe. Arekta shomoy ami amar chhele-gulo ke niye uthle. Ar tara koto shaitan, tara khub bhalo, bishesh kore.",P,id
"Kathleen. Hm, Ami ekta chokkhu dekhe felbo. Kintu ami chay je tumi protidin 330 te bhir kore jao.",T,id
"Ami mone hoy, karon ami eto chhoto rolle play korechi, tai amar mone mone bhalo lagche je doctor er kache giye dakha korbo ki labh hote pare.",P,id
"Obosshoi ami doctor er jawaab deini, karon tini bisshas kore tini eto bollo tini. Tai kichu somossar kichu milbe, kintu mone rakhar bishesh bhabona hochhe, ami mone kori, prothom prothom ektu opening gambit ta bojhar kotha, na? Eta mone rakhar jonno bishesh bhabona korte hobe, ebong etai mone rakha, ebong etai korte hobe, ebong phirao. Ei kotha mone rakhar jonno kichu chinta korte chahi, shomoy darun ek hafte por shomoy.",T,ack
Ami ghar-e boshte hobe.,P,id
"Hm, chole dekhi. Ami chay je tumi je kaj korar porishram korechho ta bhabei mone rakho. Hm, kintu, kintu. Tumi bhalo kore mone rakho na. Tumi aro beshi manusher kache thakle kichu chinta koro na.",T,id
Ami jotilata bhalo kori na. Manushder ke kichu korar bishesh bhalo lage na.,P,od
"Ami jani. Hm. Ei jeno thik kotha bolar kichu shobdo thakte to help hoy. Tumi er jonno onno kichu manusher kache jete beshi bhalo hoy. Kintu bishesh bhabona kore, ami mone kori, amader ekta thik to hoye, na? Ar ekta bishesh rokomer shomosto shantir oshikkha aache je ami tumi shikhabo, amar mone rakho, ami chay tumi next week asher somoy tai shanti oshikkhar somosto shikkha korbe, karon tader kichu ache je tumi kono obosthaye upokoron korte paro. Ami boli to ami jani tumi tin ghonta dharer upore na shui. Eto shomoy kichu thik na, karon er upor shomosto kormo tumi korbe, tai ami chintai amra ekti hafte por ferot chole ashar kotha bolechi, ebong tumi ei shantir oshikkhar somosto shikkha korbe, ami tader barite phirbe, amra tader sathe abar ekti rolle play korbo ar phirao mone kore, shomoy-e ei kaj ta real-e korte shomoy-e amra prothom korte pare. Tumi ki mone koro?",T,id
"Thik ache, eta shunte khub bhalo lagche. Mone kori, ami ektu onnorokom ektu relax hoye jachhi etodin mone korar jonno.",P,id
