,Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion,Transliterated
38,Right? I want you to name the three words that I asked you to remember a few moments ago.,routine,121_38,T,ci,,Thik h? Meine tumse poocha tha ki tum kuch pal pehle yaad rakhne ke liye teen shabdon ka naam karna chahte ho.
39,Fall,routine,121_39,P,id,,Girna
40,"Okay, let's take that was it Can you tell me what this is? ",routine,121_40,T,yq,,"Okay, yeh lo, woh tha kya hai? Kya aap mujhe bata sakte hain yeh kya hai?"
41,A watch a watch.,routine,121_41,P,id,,Ek watch ek watch hotha hai.
42,Yeah. Can you tell me what this is?,routine,121_42,T,yq,,Haan. Kya aap mujhe bata sakte hain yeh kya hai?
43,Pen,routine,121_43,P,id,,Kalam
44,"I'm going to say a phrase. I'd like you to repeat it back to me exactly as I say. Okay, all right. phrase is No ifs, ands, or buts.",routine,121_44,T,id,,"""Main ek phrase kahonga. Mujhe chaahiye ki tum use mujhse bilkul waise hi dohrao jaise maine kaha. Theek hai, thik hai. phrase hai No ifs, ands, ya fir buts."""
45,No if and buts,routine,121_45,P,id,,"Koi na, agar aur koi shart ya shikayat nahi"
46,Are you right handed or left handed?,routine,121_46,T,irq,,Tum right handed ho ya left handed ho?
47,right handed.,routine,121_47,P,id,,dakchindra.
48,I'd like you to take this piece of paper from me in your right hand. fold the paper in half and put the paper on the floor. Okay,routine,121_48,T,id,,Mujhe chahta hoon ke aap mujhse yeh kagaz apne right haath mein lelo. Kagaz ko middle mein fold karo aur kagaz ko zameen par rakhdo. Theek hai.
49,Can only fold it with my right hand.,inactive,121_49,P,crq,,Mujhe sirf apne daayen haath se hi ise fold kar sakte hain.
50,You can use both,routine,121_50,T,id,,Tum dono use kar sakte ho
51,Just anything?,inactive,121_51,P,crq,,Kuchh bhi chalega
52,any any complete sentence,inactive,121_52,T,id,,Koi bhi poora vik sheesh
53,summary,"Therapist started session by memory test which consists of some questions about the date, city, floor, etc. Therapist asks patient to repeat the words. Patient did it really well. Therapist tell to keep these words in mind because therapist will ask them later on. Therapist asks to count number backwards, but it was difficult for to patient. Then therapist asks to repeat those words asked earlier. Therapist asks some random questions and asks to repeat the words asked earlier. Then therapist asks questions about things around them and patient did it well.",,,,,
54,primary_topic,Memory,,,,,
55,secondary_topic,Memory,,,,,
